Date,200 DMA
2024-06-06,832.6
2024-06-07,833.97
2024-06-10,835.38
2024-06-11,836.89
2024-06-12,838.4
2024-06-13,839.86
2024-06-14,841.39
2024-06-18,842.83
2024-06-19,844.17
2024-06-20,845.5
2024-06-21,846.66
2024-06-24,847.77
2024-06-25,848.83
2024-06-26,849.86
2024-06-27,851.08
2024-06-28,852.45
2024-07-01,853.94
2024-07-02,855.21
2024-07-03,856.41
2024-07-04,857.82
2024-07-05,859.17
2024-07-08,860.6
2024-07-09,862.13
2024-07-10,863.56
2024-07-11,865.13
2024-07-12,866.63
2024-07-15,868.2
2024-07-16,869.73
2024-07-18,871.27
2024-07-19,872.45
2024-07-22,873.75
2024-07-23,875.02
2024-07-24,876.54
2024-07-25,878.68
2024-07-26,881.06
2024-07-29,883.48
2024-07-30,886.25
2024-07-31,888.94
2024-08-01,891.48
2024-08-02,893.52
2024-08-05,894.74
2024-08-06,895.93
2024-08-07,897.22
2024-08-08,898.65
2024-08-09,900.34
2024-08-12,902.09
2024-08-13,903.6
2024-08-14,905.17
2024-08-16,907.1
2024-08-19,908.89
2024-08-20,910.67
2024-08-21,912.4
2024-08-22,913.95
2024-08-23,915.66
2024-08-26,917.42
2024-08-27,919.01
2024-08-28,920.55
2024-08-29,922.56
2024-08-30,924.43
2024-09-02,926.11
2024-09-03,927.69
2024-09-04,929.21
2024-09-05,930.6
2024-09-06,931.78
2024-09-09,932.85
2024-09-10,933.87
2024-09-11,934.29
2024-09-12,934.81
2024-09-13,935.38
2024-09-16,935.91
2024-09-17,936.3
2024-09-18,936.55
2024-09-19,936.86
2024-09-20,937.19
2024-09-23,937.54
2024-09-24,937.93
2024-09-25,938.19
2024-09-26,938.74
2024-09-27,939.28
2024-09-30,939.63
2024-10-01,939.88
2024-10-03,939.74
2024-10-04,939.65
2024-10-07,939.53
2024-10-08,939.34
2024-10-09,939.34
2024-10-10,939.23
2024-10-11,939.14
2024-10-14,939.04
2024-10-15,938.82
2024-10-16,938.51
2024-10-17,938.04
2024-10-18,937.76
2024-10-21,937.42
2024-10-22,936.84
2024-10-23,936.25
2024-10-24,935.69
2024-10-25,934.98
2024-10-28,934.42
2024-10-29,933.51
2024-10-30,932.58
2024-10-31,931.6
2024-11-01,930.72
2024-11-04,929.66
2024-11-05,928.73
2024-11-06,927.84
2024-11-07,926.77
2024-11-08,925.56
2024-11-11,924.36
2024-11-12,922.97
2024-11-13,921.61
2024-11-14,920.14
2024-11-18,918.67
2024-11-19,917.32
2024-11-21,915.89
2024-11-22,914.65
2024-11-25,913.47
2024-11-26,912.18
2024-11-27,910.9
2024-11-28,909.59
2024-11-29,908.37
2024-12-02,907.19
2024-12-03,906.14
2024-12-04,904.96
2024-12-05,903.84
2024-12-06,902.98
2024-12-09,901.94
2024-12-10,900.92
2024-12-11,899.91
2024-12-12,898.78
2024-12-13,897.7
2024-12-16,896.58
2024-12-17,895.42
2024-12-18,894.03
2024-12-19,892.53
2024-12-20,890.86
2024-12-23,889.18
2024-12-24,887.66
2024-12-26,886.19
2024-12-27,884.84
2024-12-30,883.34
2024-12-31,881.91
2025-01-01,880.59
2025-01-02,879.44
2025-01-03,878.56
2025-01-06,877.54
2025-01-07,876.7
2025-01-08,875.89
2025-01-09,874.94
2025-01-10,873.94
2025-01-13,872.71
2025-01-14,871.7
2025-01-15,870.62
2025-01-16,869.66
2025-01-17,868.77
2025-01-20,867.83
2025-01-21,866.76
2025-01-22,865.53
2025-01-23,864.41
2025-01-24,863.11
2025-01-27,861.62
2025-01-28,860.29
2025-01-29,859.22
2025-01-30,857.6
2025-01-31,856.19
2025-02-01,854.7
2025-02-03,853.04
2025-02-04,851.62
2025-02-05,850.28
2025-02-06,848.88
2025-02-07,847.47
2025-02-10,845.96
2025-02-11,844.29
2025-02-12,842.7
2025-02-13,841.12
2025-02-14,839.52
2025-02-17,838.0
2025-02-18,836.45
2025-02-19,834.9
2025-02-20,833.46
2025-02-21,831.86
2025-02-24,830.24
2025-02-25,828.56
2025-02-27,826.77
2025-02-28,824.72
2025-03-03,822.69
2025-03-04,820.67
2025-03-05,818.88
2025-03-06,817.09
2025-03-07,815.41
2025-03-10,813.75
2025-03-11,812.1
2025-03-12,810.67
2025-03-13,809.13
2025-03-17,807.65
2025-03-18,806.38
2025-03-19,805.15
2025-03-20,804.0
2025-03-21,803.0
2025-03-24,802.11
2025-03-25,801.19
2025-03-26,800.27
2025-03-27,798.96
2025-03-28,797.72
2025-04-01,796.47
2025-04-02,795.23
2025-04-03,793.82
2025-04-04,792.03
2025-04-07,789.92
2025-04-08,787.92
2025-04-09,785.88
2025-04-11,783.98
2025-04-15,782.37
2025-04-16,780.71
2025-04-17,779.13
2025-04-21,777.65
2025-04-22,776.19
2025-04-23,775.03
2025-04-24,773.97
2025-04-25,772.79
2025-04-28,771.74
2025-04-29,770.69
2025-04-30,769.43
2025-05-02,768.26
2025-05-05,767.2
2025-05-06,766.02
2025-05-07,765.16
2025-05-08,764.34
2025-05-09,763.79
2025-05-12,763.36
2025-05-13,762.81
2025-05-14,762.17
2025-05-15,761.83
2025-05-16,761.52
2025-05-19,761.2
2025-05-20,760.78
2025-05-21,760.45
2025-05-22,760.02
2025-05-23,759.6
2025-05-26,759.3
2025-05-27,758.87
2025-05-28,758.46
2025-05-29,758.13
2025-05-30,757.74
2025-06-02,757.28
2025-06-03,756.75
2025-06-04,756.28
2025-06-05,755.82
2025-06-06,755.37
