title,link,date
Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS 1d,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=c086096a-501a-4460-9f21-09e679a8034d.pdf,1d
Announcement under Regulation 30 (LODR)-Allotment of ESOP / ESPS 2d,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=755314ed-f5b0-4e02-9d15-9538d9912582.pdf,2d
Announcement under Regulation 30 (LODR)-Press Release / Media Release 2d - Wipro to implement SAP S/4HANA for Hachette UK digital transformation partnership.,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d1dacd59-8f49-4dd6-b995-165aee877176.pdf,2d - Wipro to implement SAP S/4HANA for Hachette UK digital transformation partnership.
"Announcement under Regulation 30 (LODR)-Analyst / Investor Meet - Intimation 9 May - Of Schedule of Analyst / Institutional Investor Meetings under the SEBI (LODR), Regulations, 2015",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=6617d0fd-6ecf-41b7-a900-f14aa04a05c2.pdf,"9 May - Of Schedule of Analyst / Institutional Investor Meetings under the SEBI (LODR), Regulations, 2015"
"Announcement under Regulation 30 (LODR)-Press Release / Media Release 9 May - Wipro appoints Sandeep Dhar as Global Head of its GCC practice, enhancing consulting-led AI strategy.",https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=3544131b-b4f8-45ff-9c1e-7cb658230006.pdf,"9 May - Wipro appoints Sandeep Dhar as Global Head of its GCC practice, enhancing consulting-led AI strategy."
