tickerId,companyName,remarks,recordDate,xdDate,interimOrFinal,instrumentType,value,percentage,dateOfAnnouncement,bookClosureStartDate,bookClosureEndDate,sortDate
S0003029,Upl,Rs.6.0000 per share(300%)Final Dividend,,,Final,5,6,300,2025-05-12,,,2025-05-12
S0003029,Upl,Rs.1.0000 per share(50%)Final Dividend,,2024-08-12,Final,5,1,50,2024-05-13,2024-08-13,2024-08-27,2024-08-12
S0003029,Upl,Rs.10.0000 per share(500%)Final Dividend,,2023-08-03,Final,5,10,500,2023-05-08,2023-08-04,2023-08-18,2023-08-03
S0003029,Upl,Rs.10.0000 per share(500%)Final Dividend,,2022-07-27,Final,5,10,500,2022-05-09,2022-07-29,2022-08-12,2022-07-27
S0003029,Upl,Rs.10.0000 per share(500%)Final Dividend,,2021-07-14,Final,5,10,500,2021-05-12,2021-07-16,2021-08-04,2021-07-14
