id,text,created_at,retweet_count,reply_count,like_count,quote_count,view_count,lang,username,author_name,url
1946565544259572112,"Just In: ICICI Bank announced its financial results for Q1 FY26 today.

🔸Core operating profit grew by 13.6% Y-o-Y to ₹17,505 crore
🔸Profit after tax grew by 15.5% Y-o-Y to ₹12,768 crore
🔸Net interest income (NII) rises by 10.6% Y-o-Y to ₹21,635 crore

Read more: https://t.co/lni346G2ij

We extend our gratitude to all for continued patronage of our banking services.",Sat Jul 19 13:39:25 +0000 2025,41,0,560,6,1408757,en,ICICIBank,ICICI Bank,https://x.com/ICICIBank/status/1946565544259572112
1946538186848760280,"Just In: ICICI Bank has announced its financial results for Q1 FY26 today.

Here’s a quick overview of the financial performance. https://t.co/sW5OLDY1iA",Sat Jul 19 11:50:43 +0000 2025,90,1,1079,1,974545,en,ICICIBank,ICICI Bank,https://x.com/ICICIBank/status/1946538186848760280
1926922827569025070,"Discover the key features of an NRE Account — from repatriation of funds to tax-free interest earnings in India. 

Watch now to understand how it can help NRIs manage their foreign income while living abroad.  

Read more - https://t.co/5354VTx7DA 

T&C Apply

#iSimpleFi #SimpleFinance #NRIEdge #NRIEdgeBytes #NREAccount #ICICIBank #NRI #FinancialSeries",Mon May 26 08:46:17 +0000 2025,41,10,562,0,977492,en,ICICIBank,ICICI Bank,https://x.com/ICICIBank/status/1926922827569025070
1917166572021682317,"Are you an NRI who wishes to invest your overseas earnings in foreign currency in a fixed deposit account in India?

For such term deposits, a Foreign Currency Non-Resident Bank (FCNR (B)) account is all you need.

In this video, learn about the features of an FCNR (B) account.

Read more about FCNR (B) accounts here - https://t.co/cKkSwtSTE2

T&C apply

#NRIEdge #NRIEdgeBytes #FinancialLiteracy #iSimpleFiBytes #SimpleFinance #iSimpleFi #FCNRDeposits #NRIBanking #NRIs #OCIs #PIOs #ICICIBank",Tue Apr 29 10:38:24 +0000 2025,61,0,875,4,1296640,en,ICICIBank,ICICI Bank,https://x.com/ICICIBank/status/1917166572021682317
1914307174177571088,"ICICI Bank announced its financial performance for Q4 FY25 recently.

Here are the key highlights:

Financial Performance for Q4 FY25
· Core operating profit grew by 13.7% Y-o-Y to ₹17,425 crore
· Profit after tax grew by 18.0% Y-o-Y to ₹12,630 crore
· Net interest income (NIl) rises by 11.0% Y-o-Y to ₹21,193 crore
· Average deposits grew by 11.4% Y-o-Y to ₹14,86,635 crore

Financial Performance for FY 2025
· Core operating profit grew by 12.5% Y-o-Y ₹65,396 crore
· Profit after tax grew by 15.5% Y-o-Y to ₹47,227 crore
· Total period-end deposits grew by 14.0% Y-o-Y to ₹16,10,348 crore at March 31, 2025
· Added 241 branches during Q4-2025. The Bank had a network of 6,983 branches and 16,285 ATMs & cash recycling machines at March 31, 2025.

Further, the Bank’s Board has recommended a dividend of ₹11 per share for FY2025. The declaration and payment of dividend is subject to requisite approvals.

Read more - https://t.co/9grd6eaH0b

We extend our gratitude to all for continued patronage of our banking services. #InServiceOfTheNation #DeshKiSevaMeinICICI

#ICICIBank #Q4Results #Q4FY25Results #QuarterlyResults #AnnualResults #FY2025 #FinancialPerformance",Mon Apr 21 13:16:11 +0000 2025,70,21,1073,5,1544438,en,ICICIBank,ICICI Bank,https://x.com/ICICIBank/status/1914307174177571088
1913619629362012208,"#JustIn: ICICI Bank announced its financial performance for Q4 FY25 today.

Here are the key highlights:

Financial Performance for Q4 FY25
• Core operating profit grew by 13.7% Y-o-Y to ₹17,425 crore
• Net interest income (NIl) rises by 11.0% Y-o-Y to ₹21,193 crore
• Profit after tax grew by 18.0% Y-o-Y to ₹12,630 crore

Financial Performance for FY 2025
• Core operating profit grew by 12.5% Y-o-Y ₹65,396 crore
• Profit after tax grew by 15.5% Y-o-Y to ₹47,227 crore
• Added 241 branches during Q4-2025. The Bank had a network of 6,983 branches and 16,285 ATMs & cash recycling machines at March 31, 2025.

Further, the Bank’s Board has recommended a dividend of ₹11 per share for FY2025. The declaration and payment of dividend is subject to requisite approvals.

Read more - https://t.co/9grd6eaH0b

We extend our gratitude to all for continued patronage of our banking services. #InServiceOfTheNation #DeshKiSevaMeinICICI

#ICICIBank #Q4Results #Q4FY25Results #QuarterlyResults #AnnualResults #FY2025 #FinancialPerformance",Sat Apr 19 15:44:07 +0000 2025,3,0,15,1,1531,en,ICICIBank,ICICI Bank,https://x.com/ICICIBank/status/1913619629362012208
1913566839969644853,"#JustIn: ICICI Bank has announced its financial results for Q4 FY25 today.

Here’s a quick overview of the financial performance.

Further, the Bank’s Board has recommended a dividend of ₹11 per share for FY2025. The declaration and payment of dividend is subject to requisite approvals.

#ICICIBank #Q4Results #AnnualResults #Q4FY25Results #QuarterlyResults #FinancialPerformance",Sat Apr 19 12:14:21 +0000 2025,42,21,886,4,1469807,en,ICICIBank,ICICI Bank,https://x.com/ICICIBank/status/1913566839969644853
1893966281621340654,"In our next iSimpleFi (Simple Finance) series, we decode ‘NRE, NRO and FCNR (B) accounts for NRIs’

As an NRI or an aspiring NRI, managing your finances starts with choosing the right bank account. Whether it’s NRE, NRO or FCNR (B), each serves a unique purpose for your earnings and investments.

Watch the video to understand each account, learn the differences, eligibility and features. 

To read more, click here – https://t.co/UkAxImAzhT

T&C Apply 

#ICICIBank #NRIEdge #NRIEdgeBytes #iSimpleFi #SimpleFinance #NRI #OCI #PIO #NRIBankAccounts",Mon Feb 24 10:08:44 +0000 2025,37,0,907,3,1120538,en,ICICIBank,ICICI Bank,https://x.com/ICICIBank/status/1893966281621340654
1883168217939783833,"#InTheNews: ICICI Bank announced its financial performance for Q3 FY25 today. 

▶️ Watch the video for a snapshot of the financial performance. 

🔗 For more details, click here: https://t.co/uEhWICMfH4

#ICICIBank #Q3Results #Q3FY25Results #QuarterlyResults #FinancialPerformance https://t.co/FtZtTTLaHY",Sat Jan 25 15:01:05 +0000 2025,25,0,440,4,835436,en,ICICIBank,ICICI Bank,https://x.com/ICICIBank/status/1883168217939783833
1883161756304072990,"#ICICIBank has announced its Q3 FY25 results today.

Key highlights:

* Core operating profit grew by 13.1% Y-o-Y to ₹16,516 crore
* Profit after tax grew by 14.8% Y-o-Y to ₹11,792 crore
* Net interest income (NII) rose by 9.1% Y-o-Y to ₹20,371 crore

Read more here: https://t.co/Wl5Z0Tl2Xu",Sat Jan 25 14:35:24 +0000 2025,7,0,27,1,3130,en,ICICIBank,ICICI Bank,https://x.com/ICICIBank/status/1883161756304072990
