id,text,created_at,retweet_count,reply_count,like_count,quote_count,view_count,lang,username,author_name,url
1943626798572388707,"We are proud to share that the Quality Control Laboratory at our Raipur plant has been accredited by the National Accreditation Board for Testing and Calibration (@NABL_QCI), under Quality Council of India (@QualityCouncil)  

This significant achievement means that test results from our lab will now be acceptable globally, considered equivalent to accreditations received by MRA (Mutual Recognition Agreement) partners of International Laboratory Accreditation Corporation.

#ShreeCement #BangurCement #BuildSmart",Fri Jul 11 11:01:54 +0000 2025,0,0,2,0,126,en,shreecementltd,Shree Cement Limited,https://x.com/shreecementltd/status/1943626798572388707
1924420381667950672,"Reporting a strong finish to Q4 FY25, we are all set for a rewarding FY26!

Watch how our focus on premium products, operational efficiency and sustainability powered a robust performance.

#ShreeCement #BangurCement #BuildSmart #explore #quarterresults https://t.co/qtoeqIxikU",Mon May 19 11:02:27 +0000 2025,0,0,5,0,223,en,shreecementltd,Shree Cement Limited,https://x.com/shreecementltd/status/1924420381667950672
1885260595991105868,"A ‘Rewind’ of all our successes and learnings in Q3 FY25. Watch how we bettered our performance as compared to Q2.

#ShreeCement #BangurCement #BuildSmart https://t.co/yneszcCKzf",Fri Jan 31 09:35:27 +0000 2025,0,0,3,0,255,en,shreecementltd,Shree Cement Limited,https://x.com/shreecementltd/status/1885260595991105868
1866035747402166368,"Concrete facts, not concrete myths! #MondayMythBusting is here to dispel popular as well as lesser known misconceptions about manufacturing processes and set the record straight.

Taking all precautions during shuttering but still not getting the desired results? You might be overlooking the simple things. What is it? It's time to dive into some solid facts.

#ShreeCement #BangurCement #BuildSmart #innovation #tech #manufacturing #construction #industryinsights",Mon Dec 09 08:22:46 +0000 2024,1,0,3,0,402,en,shreecementltd,Shree Cement Limited,https://x.com/shreecementltd/status/1866035747402166368
1856199709481939287,"Every number tells a story. 

What's ours?

Find out as we unveil our performance in Q2 FY25. 

#ShreeCement #BuildSmart 
#SustainableGrowth https://t.co/3fH1XngrRx",Tue Nov 12 04:57:51 +0000 2024,1,0,8,0,279,en,shreecementltd,Shree Cement Limited,https://x.com/shreecementltd/status/1856199709481939287
1850777194206752799,"Concrete facts, not concrete myths! #MondayMythBusting is here to dispel popular as well as lesser known misconceptions about manufacturing processes and set the record straight.

Do you also think adding more water during concreting will give better results?
You might be wrong! It’s time to dive into some solid facts.

#ShreeCement #BuildSmart #Innovation #Sustainability #Manufacturing #Construction #IndustryInsights",Mon Oct 28 05:50:43 +0000 2024,0,0,0,0,263,en,shreecementltd,Shree Cement Limited,https://x.com/shreecementltd/status/1850777194206752799
1846451306807918944,"We are proud to share that the Quality Control Laboratory at our Ras plant has been accredited by the National Accreditation Board for Testing and Calibration Laboratories (NABL), under Quality Council of India.

This significant achievement means that test results from our lab will now be acceptable globally, considered equivalent to accreditations received by MRA (Mutual Recognition Agreement) partners of International Laboratory Accreditation Corporation.

@NABL_QCI @QualityCouncil 

#ShreeCement #BuildSmart #Innovation #Excellence #TechnologyNews #UPDATE",Wed Oct 16 07:21:11 +0000 2024,1,0,6,0,388,en,shreecementltd,Shree Cement Limited,https://x.com/shreecementltd/status/1846451306807918944
1820801504544194573,"In the first quarter of FY25, we continued on our growth journey by optimising our production processes, enhancing cost efficiencies and maintaining a strong focus on branding initiatives. These efforts enabled us to consistently deliver value to our stakeholders. https://t.co/2Jj8UWpyOc",Tue Aug 06 12:38:02 +0000 2024,3,0,18,0,739,en,shreecementltd,Shree Cement Limited,https://x.com/shreecementltd/status/1820801504544194573
1790356194231746952,"We are happy to announce Shree Cement's strong Q4 performance, highlighted by a record full year operating EBIDTA of ₹4364 crore, up by 48%YoY. With Q4 revenue surging 7% to ₹5101 crore YoY and PAT jumping 21% to ₹662 crore YoY, our momentum is undeniable. As we ambitiously target 65.8 MTPA capacity by March’25, with a robust investment of ₹4500 crore, the Board's recommendation of a 550% final dividend for FY24 reflects our commitment to shareholder value.

#ShreeCement #Q4Performance #BuildingTheFuture #Growth #SustainableGrowth",Tue May 14 12:19:14 +0000 2024,1,1,25,0,1809,en,shreecementltd,Shree Cement Limited,https://x.com/shreecementltd/status/1790356194231746952
1753639800232628393,"Our MD Mr @NeerajAkhoury sharing his insightful comments with @ETNOWlive on the solid quarterly results beating all expectations.
Reasoning out this positive result, he attributed Shree Cement’s comprehensive performance improvement plan, strong volume growth along with building premium products through accelerated channel expansion and softening of fuel prices that has helped #ShreeCement to deliver a robust improvement.",Sat Feb 03 04:41:24 +0000 2024,3,1,15,0,888,en,shreecementltd,Shree Cement Limited,https://x.com/shreecementltd/status/1753639800232628393
1721856563348975649,"Shree Cement Limited, closed its Q2 and H1, ending September 30, 2023, with EBITDA growth of 66% and PAT growth of 159%. It continues to deliver strong financial performance on the back of the increase in volume growth and enhanced operational efficiency. #ShreeCement https://t.co/uS8XWOytQd",Tue Nov 07 11:46:09 +0000 2023,2,0,10,0,768,en,shreecementltd,Shree Cement Limited,https://x.com/shreecementltd/status/1721856563348975649
1396819876472180736,"Shree Cement reports a 31% increase in net profits in Q4 results #WeAreShree

#ShreeCement #ShreeJungRodhak #Roofon #BangurPower #BangurCement #Rockstrong https://t.co/W5LCqAMJqU",Mon May 24 13:26:24 +0000 2021,4,5,32,1,0,en,shreecementltd,Shree Cement Limited,https://x.com/shreecementltd/status/1396819876472180736
