Date,Volume,Delivery (%)
2024-10-28,13567129,44.0
2024-10-29,8735760,35.0
2024-10-30,6419583,45.0
2024-10-31,11704163,48.0
2024-11-01,774885,48.0
2024-11-04,14450660,52.0
2024-11-05,9917423,49.0
2024-11-06,11167042,40.0
2024-11-07,7612612,42.0
2024-11-08,9646709,45.0
2024-11-11,5440859,36.0
2024-11-12,7694905,42.0
2024-11-13,7754048,36.0
2024-11-14,11548175,38.0
2024-11-18,8487057,31.0
2024-11-19,10481212,41.0
2024-11-21,8648715,32.0
2024-11-22,6893158,38.0
2024-11-25,17388571,39.0
2024-11-26,5480284,37.0
2024-11-27,6210073,32.0
2024-11-28,13725527,48.0
2024-11-29,8300577,49.0
2024-12-02,5479047,43.0
2024-12-03,9984314,52.0
2024-12-04,10318789,52.0
2024-12-05,9493399,44.0
2024-12-06,10277269,41.0
2024-12-09,12310126,58.0
2024-12-10,8864367,50.0
2024-12-11,11589686,55.0
2024-12-12,8044658,43.0
2024-12-13,8252923,40.0
2024-12-16,9013246,49.0
2024-12-17,8653897,50.0
2024-12-18,6833156,54.0
2024-12-19,12503533,38.0
2024-12-20,10454972,52.0
2024-12-23,7583658,44.0
2024-12-24,8232018,44.0
2024-12-26,11977005,20.0
2024-12-27,3884384,36.0
2024-12-30,8378174,50.0
2024-12-31,4231175,42.0
2025-01-01,3628349,31.0
2025-01-02,6969173,47.0
2025-01-03,5011747,45.0
2025-01-06,7583969,49.0
2025-01-07,8536546,45.0
2025-01-08,6183540,39.0
2025-01-09,6424503,51.0
2025-01-10,9378213,44.0
2025-01-13,10746542,50.0
2025-01-14,7014582,51.0
2025-01-15,13756532,59.0
2025-01-16,14076585,54.0
2025-01-17,9657001,31.0
2025-01-20,9985581,44.0
2025-01-21,15830539,20.0
2025-01-22,6571619,30.0
2025-01-23,19529619,34.0
2025-01-24,19006056,32.0
2025-01-27,10672701,51.0
2025-01-28,14056328,51.0
2025-01-29,9857465,43.0
2025-01-30,9735699,49.0
2025-01-31,9148798,53.0
2025-02-01,12343366,50.0
2025-02-03,22115282,55.0
2025-02-04,7266480,51.0
2025-02-05,10604900,28.0
2025-02-06,14624458,35.0
2025-02-07,6729465,53.0
2025-02-10,8353672,61.0
2025-02-11,7530556,61.0
2025-02-12,7099324,46.0
2025-02-13,6149026,45.0
2025-02-14,5463062,46.0
2025-02-17,6032227,46.0
2025-02-18,5909109,47.0
2025-02-19,6987131,52.0
2025-02-20,8252999,64.0
2025-02-21,10084127,58.0
2025-02-24,7008933,53.0
2025-02-25,4379180,47.0
2025-02-27,7636751,53.0
2025-02-28,14613018,65.0
2025-03-03,7214801,37.0
2025-03-04,7434716,34.0
2025-03-05,8682436,43.0
2025-03-06,14061269,33.0
2025-03-07,7675273,47.0
2025-03-10,8722653,49.0
2025-03-11,12643674,34.0
2025-03-12,11084419,39.0
2025-03-13,4649632,46.0
2025-03-17,7091746,38.0
2025-03-18,6005193,47.0
2025-03-19,5105054,44.0
2025-03-20,11313919,47.0
2025-03-21,26705316,60.0
2025-03-24,11873050,54.0
2025-03-25,12530505,52.0
2025-03-26,9707947,49.0
2025-03-27,108859023,80.0
2025-03-28,13260993,48.0
2025-04-01,21293174,52.0
2025-04-02,12436839,53.0
2025-04-03,7035094,43.0
2025-04-04,19353388,38.0
2025-04-07,15448083,38.0
2025-04-08,20403250,55.0
2025-04-09,14908452,51.0
2025-04-11,15169418,61.0
2025-04-15,8755801,57.0
2025-04-16,9739247,58.0
2025-04-17,7845289,51.0
2025-04-21,6906114,53.0
2025-04-22,7729419,52.0
2025-04-23,7789674,53.0
2025-04-24,6157867,43.0
2025-04-25,8007674,48.0
2025-04-28,14822790,56.0
2025-04-29,10114632,54.0
2025-04-30,22300832,33.0
2025-05-02,8280331,40.0
2025-05-05,16717692,38.0
2025-05-06,5860969,41.0
2025-05-07,8239909,50.0
2025-05-08,6039525,48.0
2025-05-09,5149944,39.0
2025-05-12,7040934,48.0
2025-05-13,7634847,54.0
2025-05-14,7982178,55.0
2025-05-15,7485010,48.0
2025-05-16,7160069,
2025-05-19,3149105,51.0
2025-05-20,5204082,58.0
2025-05-21,5526512,55.0
2025-05-22,5055920,49.0
2025-05-23,4415446,42.0
2025-05-26,5551861,53.0
2025-05-27,5304325,47.0
2025-05-28,7401071,57.0
2025-05-29,4101187,57.0
2025-05-30,9352272,65.0
2025-06-02,3189936,51.0
2025-06-03,8115819,64.0
2025-06-04,6019719,69.0
2025-06-05,6363838,58.0
2025-06-06,6129533,
