Date,Price on NSE
2024-06-06,292.08
2024-06-07,299.9
2024-06-10,301.3
2024-06-11,303.6
2024-06-12,306.68
2024-06-13,309.68
2024-06-14,313.33
2024-06-18,315.45
2024-06-19,307.9
2024-06-20,313.13
2024-06-21,307.6
2024-06-24,305.25
2024-06-25,296.3
2024-06-26,298.4
2024-06-27,304.85
2024-06-28,303.95
2024-07-01,304.55
2024-07-02,304.4
2024-07-03,306.6
2024-07-04,303.0
2024-07-05,306.65
2024-07-08,299.5
2024-07-09,300.2
2024-07-10,300.35
2024-07-11,306.6
2024-07-12,304.55
2024-07-15,307.75
2024-07-16,315.95
2024-07-18,318.15
2024-07-19,303.8
2024-07-22,308.25
2024-07-23,306.0
2024-07-24,314.95
2024-07-25,326.15
2024-07-26,328.8
2024-07-29,337.9
2024-07-30,348.2
2024-07-31,350.05
2024-08-01,349.1
2024-08-02,347.1
2024-08-05,341.7
2024-08-06,334.7
2024-08-07,343.65
2024-08-08,338.3
2024-08-09,333.4
2024-08-12,333.4
2024-08-13,321.7
2024-08-14,325.05
2024-08-16,332.5
2024-08-19,343.8
2024-08-20,349.4
2024-08-21,351.2
2024-08-22,350.1
2024-08-23,352.2
2024-08-26,351.15
2024-08-27,349.05
2024-08-28,348.15
2024-08-29,356.45
2024-08-30,357.65
2024-09-02,358.45
2024-09-03,355.4
2024-09-04,357.25
2024-09-05,360.7
2024-09-06,352.15
2024-09-09,347.8
2024-09-10,345.95
2024-09-11,340.25
2024-09-12,344.3
2024-09-13,342.3
2024-09-16,340.65
2024-09-17,338.4
2024-09-18,336.1
2024-09-19,324.45
2024-09-20,331.2
2024-09-23,338.1
2024-09-24,339.15
2024-09-25,339.8
2024-09-26,345.1
2024-09-27,367.3
2024-09-30,369.95
2024-10-01,368.25
2024-10-03,348.85
2024-10-04,340.25
2024-10-07,335.0
2024-10-08,338.0
2024-10-09,338.85
2024-10-10,335.45
2024-10-11,337.65
2024-10-14,340.75
2024-10-15,348.75
2024-10-16,350.75
2024-10-17,342.7
2024-10-18,342.5
2024-10-21,331.65
2024-10-22,322.9
2024-10-23,323.05
2024-10-24,321.45
2024-10-25,306.3
2024-10-28,310.4
2024-10-29,311.45
2024-10-30,311.3
2024-10-31,310.75
2024-11-01,313.0
2024-11-04,303.45
2024-11-05,307.95
2024-11-06,317.0
2024-11-07,315.0
2024-11-08,310.45
2024-11-11,312.55
2024-11-12,309.8
2024-11-13,305.85
2024-11-14,298.2
2024-11-18,289.2
2024-11-19,287.5
2024-11-21,282.4
2024-11-22,285.85
2024-11-25,296.55
2024-11-26,293.85
2024-11-27,293.45
2024-11-28,290.95
2024-11-29,292.1
2024-12-02,294.15
2024-12-03,294.25
2024-12-04,293.65
2024-12-05,297.0
2024-12-06,300.35
2024-12-09,303.45
2024-12-10,303.5
2024-12-11,307.45
2024-12-12,302.15
2024-12-13,301.7
2024-12-16,297.95
2024-12-17,293.0
2024-12-18,288.3
2024-12-19,294.55
2024-12-20,289.05
2024-12-23,289.1
2024-12-24,292.0
2024-12-26,295.6
2024-12-27,293.55
2024-12-30,293.3
2024-12-31,292.45
2025-01-01,295.3
2025-01-02,296.9
2025-01-03,296.4
2025-01-06,284.85
2025-01-07,282.8
2025-01-08,286.8
2025-01-09,280.0
2025-01-10,277.65
2025-01-13,265.3
2025-01-14,270.2
2025-01-15,267.0
2025-01-16,266.9
2025-01-17,273.6
2025-01-20,277.3
2025-01-21,280.2
2025-01-22,277.6
2025-01-23,271.25
2025-01-24,263.8
2025-01-27,261.3
2025-01-28,258.05
2025-01-29,257.0
2025-01-30,257.15
2025-01-31,261.1
2025-02-01,255.65
2025-02-03,249.55
2025-02-04,255.95
2025-02-05,261.25
2025-02-06,262.55
2025-02-07,264.3
2025-02-10,259.9
2025-02-11,255.15
2025-02-12,255.6
2025-02-13,255.75
2025-02-14,251.0
2025-02-17,252.3
2025-02-18,252.75
2025-02-19,255.6
2025-02-20,258.6
2025-02-21,251.3
2025-02-24,251.0
2025-02-25,248.45
2025-02-27,244.75
2025-02-28,237.3
2025-03-03,242.41
2025-03-04,249.92
2025-03-05,255.84
2025-03-06,265.04
2025-03-07,261.26
2025-03-10,256.93
2025-03-11,264.58
2025-03-12,266.32
2025-03-13,264.41
2025-03-17,261.42
2025-03-18,262.18
2025-03-19,265.26
2025-03-20,272.13
2025-03-21,279.66
2025-03-24,280.44
2025-03-25,279.11
2025-03-26,273.01
2025-03-27,276.06
2025-03-28,278.47
2025-04-01,284.6
2025-04-02,286.8
2025-04-03,286.8
2025-04-04,279.45
2025-04-07,273.7
2025-04-08,285.9
2025-04-09,287.95
2025-04-11,293.2
2025-04-15,294.4
2025-04-16,298.75
2025-04-17,298.35
2025-04-21,304.05
2025-04-22,306.1
2025-04-23,300.45
2025-04-24,302.0
2025-04-25,295.7
2025-04-28,310.0
2025-04-29,311.7
2025-04-30,310.05
2025-05-02,311.15
2025-05-05,321.05
2025-05-06,311.45
2025-05-07,316.9
2025-05-08,307.95
2025-05-09,306.85
2025-05-12,309.05
2025-05-13,306.9
2025-05-14,312.5
2025-05-15,317.0
2025-05-16,320.1
2025-05-19,317.2
2025-05-20,312.9
2025-05-21,315.85
2025-05-22,313.05
2025-05-23,318.9
2025-05-26,322.95
2025-05-27,317.0
2025-05-28,321.7
2025-05-29,319.15
2025-05-30,318.4
2025-06-02,316.6
2025-06-03,309.75
2025-06-04,311.55
2025-06-05,309.8
2025-06-06,316.7
