Date,200 DMA
2024-06-06,260.32
2024-06-07,260.71
2024-06-10,261.11
2024-06-11,261.54
2024-06-12,261.99
2024-06-13,262.46
2024-06-14,262.97
2024-06-18,263.49
2024-06-19,263.93
2024-06-20,264.42
2024-06-21,264.85
2024-06-24,265.25
2024-06-25,265.56
2024-06-26,265.89
2024-06-27,266.28
2024-06-28,266.65
2024-07-01,267.03
2024-07-02,267.4
2024-07-03,267.79
2024-07-04,268.14
2024-07-05,268.52
2024-07-08,268.83
2024-07-09,269.14
2024-07-10,269.45
2024-07-11,269.82
2024-07-12,270.17
2024-07-15,270.54
2024-07-16,270.99
2024-07-18,271.46
2024-07-19,271.79
2024-07-22,272.15
2024-07-23,272.49
2024-07-24,272.91
2024-07-25,273.44
2024-07-26,273.99
2024-07-29,274.62
2024-07-30,275.36
2024-07-31,276.1
2024-08-01,276.83
2024-08-02,277.53
2024-08-05,278.16
2024-08-06,278.73
2024-08-07,279.37
2024-08-08,279.96
2024-08-09,280.49
2024-08-12,281.02
2024-08-13,281.42
2024-08-14,281.86
2024-08-16,282.36
2024-08-19,282.97
2024-08-20,283.63
2024-08-21,284.3
2024-08-22,284.96
2024-08-23,285.63
2024-08-26,286.28
2024-08-27,286.9
2024-08-28,287.51
2024-08-29,288.2
2024-08-30,288.89
2024-09-02,289.58
2024-09-03,290.24
2024-09-04,290.91
2024-09-05,291.6
2024-09-06,292.2
2024-09-09,292.76
2024-09-10,293.28
2024-09-11,293.75
2024-09-12,294.25
2024-09-13,294.73
2024-09-16,295.19
2024-09-17,295.62
2024-09-18,296.02
2024-09-19,296.31
2024-09-20,296.65
2024-09-23,297.06
2024-09-24,297.48
2024-09-25,297.9
2024-09-26,298.37
2024-09-27,299.06
2024-09-30,299.77
2024-10-01,300.45
2024-10-03,300.93
2024-10-04,301.32
2024-10-07,301.66
2024-10-08,302.02
2024-10-09,302.38
2024-10-10,302.71
2024-10-11,303.06
2024-10-14,303.43
2024-10-15,303.89
2024-10-16,304.35
2024-10-17,304.73
2024-10-18,305.11
2024-10-21,305.37
2024-10-22,305.55
2024-10-23,305.72
2024-10-24,305.88
2024-10-25,305.88
2024-10-28,305.93
2024-10-29,305.98
2024-10-30,306.04
2024-10-31,306.08
2024-11-01,306.15
2024-11-04,306.12
2024-11-05,306.14
2024-11-06,306.25
2024-11-07,306.34
2024-11-08,306.38
2024-11-11,306.44
2024-11-12,306.47
2024-11-13,306.47
2024-11-14,306.38
2024-11-18,306.21
2024-11-19,306.03
2024-11-21,305.79
2024-11-22,305.59
2024-11-25,305.5
2024-11-26,305.39
2024-11-27,305.27
2024-11-28,305.13
2024-11-29,305.0
2024-12-02,304.89
2024-12-03,304.78
2024-12-04,304.67
2024-12-05,304.6
2024-12-06,304.55
2024-12-09,304.54
2024-12-10,304.53
2024-12-11,304.56
2024-12-12,304.54
2024-12-13,304.51
2024-12-16,304.44
2024-12-17,304.33
2024-12-18,304.17
2024-12-19,304.08
2024-12-20,303.93
2024-12-23,303.78
2024-12-24,303.66
2024-12-26,303.58
2024-12-27,303.48
2024-12-30,303.38
2024-12-31,303.27
2025-01-01,303.19
2025-01-02,303.13
2025-01-03,303.06
2025-01-06,302.88
2025-01-07,302.68
2025-01-08,302.52
2025-01-09,302.3
2025-01-10,302.05
2025-01-13,301.69
2025-01-14,301.37
2025-01-15,301.03
2025-01-16,300.69
2025-01-17,300.42
2025-01-20,300.19
2025-01-21,299.99
2025-01-22,299.77
2025-01-23,299.49
2025-01-24,299.13
2025-01-27,298.76
2025-01-28,298.35
2025-01-29,297.94
2025-01-30,297.53
2025-01-31,297.17
2025-02-01,296.76
2025-02-03,296.29
2025-02-04,295.89
2025-02-05,295.54
2025-02-06,295.21
2025-02-07,294.91
2025-02-10,294.56
2025-02-11,294.17
2025-02-12,293.78
2025-02-13,293.4
2025-02-14,292.98
2025-02-17,292.58
2025-02-18,292.18
2025-02-19,291.82
2025-02-20,291.49
2025-02-21,291.09
2025-02-24,290.69
2025-02-25,290.27
2025-02-27,289.81
2025-02-28,289.29
2025-03-03,288.83
2025-03-04,288.44
2025-03-05,288.11
2025-03-06,287.88
2025-03-07,287.62
2025-03-10,287.31
2025-03-11,287.09
2025-03-12,286.88
2025-03-13,286.66
2025-03-17,286.41
2025-03-18,286.17
2025-03-19,285.96
2025-03-20,285.82
2025-03-21,285.76
2025-03-24,285.71
2025-03-25,285.64
2025-03-26,285.51
2025-03-27,285.42
2025-03-28,285.35
2025-04-01,285.34
2025-04-02,285.36
2025-04-03,285.37
2025-04-04,285.31
2025-04-07,285.2
2025-04-08,285.2
2025-04-09,285.23
2025-04-11,285.31
2025-04-15,285.4
2025-04-16,285.53
2025-04-17,285.66
2025-04-21,285.85
2025-04-22,286.05
2025-04-23,286.19
2025-04-24,286.35
2025-04-25,286.44
2025-04-28,286.67
2025-04-29,286.92
2025-04-30,287.15
2025-05-02,287.39
2025-05-05,287.73
2025-05-06,287.96
2025-05-07,288.25
2025-05-08,288.45
2025-05-09,288.63
2025-05-12,288.83
2025-05-13,289.01
2025-05-14,289.25
2025-05-15,289.52
2025-05-16,289.83
2025-05-19,290.1
2025-05-20,290.33
2025-05-21,290.58
2025-05-22,290.8
2025-05-23,291.08
2025-05-26,291.4
2025-05-27,291.66
2025-05-28,291.95
2025-05-29,292.23
2025-05-30,292.49
2025-06-02,292.73
2025-06-03,292.9
2025-06-04,293.08
2025-06-05,293.25
2025-06-06,293.48
