displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Total Premiums Earned ,TotalPremiumsEarned,35609.04,,,2022,Annual
Net Investment Income ,NetInvestmentIncome,314270.70,,,2022,Annual
Realized Unrealized Gains( Losses) ,RealizedUnrealizedGains(Losses),1374.92,,,2022,Annual
Other Revenue Total ,OtherRevenueTotal,340.49,,,2022,Annual
Total Revenue ,TotalRevenue,68751.52,,,2022,Annual
Losses Benefitsand Adjustments Total ,LossesBenefitsandAdjustmentsTotal,28108.66,,,2022,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,13811.38,,,2022,Annual
Depreciation/ Amortization ,Depreciation/Amortization,561.99,,,2022,Annual
Unusual Expense( Income) ,UnusualExpense(Income),4889.85,,,2022,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,293.54,,,2022,Annual
Total Operating Expense ,TotalOperatingExpense,47665.42,,,2022,Annual
Operating Income ,OperatingIncome,21086.10,,,2022,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-9806.82,,,2022,Annual
Other Net ,OtherNet,-8.70,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,11270.58,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,2957.05,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,8313.53,,,2022,Annual
Minority Interest ,MinorityInterest,-3756.76,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,4556.77,,,2022,Annual
Net Income ,NetIncome,4556.77,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,4556.77,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,4556.77,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,4556.77,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,159.19,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,28.63,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,0.40,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,51.28,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
