Date,Volume,Delivery (%)
2024-06-06,2996603,58.0
2024-06-07,2935176,37.0
2024-06-10,1288133,53.0
2024-06-11,1215287,38.0
2024-06-12,1870644,57.0
2024-06-13,1142239,61.0
2024-06-14,742019,42.0
2024-06-18,1353752,52.0
2024-06-19,1318846,62.0
2024-06-20,1672476,55.0
2024-06-21,3535404,58.0
2024-06-24,866239,53.0
2024-06-25,3161613,46.0
2024-06-26,1362637,55.0
2024-06-27,2691677,
2024-06-28,2227335,61.0
2024-07-01,2570678,74.0
2024-07-02,3001645,59.0
2024-07-03,1008860,53.0
2024-07-04,1530789,59.0
2024-07-05,1118094,48.0
2024-07-08,1075556,61.0
2024-07-09,1268702,56.0
2024-07-10,1547889,65.0
2024-07-11,1918981,69.0
2024-07-12,1183089,52.0
2024-07-15,1781776,79.0
2024-07-16,1122426,60.0
2024-07-18,3346689,53.0
2024-07-19,2075442,59.0
2024-07-22,806171,54.0
2024-07-23,2821918,46.0
2024-07-24,3742524,50.0
2024-07-25,1760753,54.0
2024-07-26,3052529,68.0
2024-07-29,2250933,62.0
2024-07-30,3872078,45.0
2024-07-31,1392988,59.0
2024-08-01,796387,52.0
2024-08-02,1269942,52.0
2024-08-05,2317226,64.0
2024-08-06,1976743,57.0
2024-08-07,1454199,79.0
2024-08-08,1780897,64.0
2024-08-09,1062310,57.0
2024-08-12,1143343,61.0
2024-08-13,1991691,53.0
2024-08-14,1252195,63.0
2024-08-16,1893642,68.0
2024-08-19,1073592,65.0
2024-08-20,3252846,48.0
2024-08-21,2091626,60.0
2024-08-22,1401683,70.0
2024-08-23,1217296,62.0
2024-08-26,2611580,51.0
2024-08-27,4441059,45.0
2024-08-28,1563259,34.0
2024-08-29,5844687,32.0
2024-08-30,3990831,48.0
2024-09-02,5650931,31.0
2024-09-03,4588963,46.0
2024-09-04,2722818,46.0
2024-09-05,1530029,52.0
2024-09-06,3100260,41.0
2024-09-09,1665979,43.0
2024-09-10,2281407,32.0
2024-09-11,1602048,35.0
2024-09-12,2131818,43.0
2024-09-13,3225645,31.0
2024-09-16,3368571,29.0
2024-09-17,2052198,39.0
2024-09-18,3056451,48.0
2024-09-19,1868347,53.0
2024-09-20,4493307,61.0
2024-09-23,1185745,45.0
2024-09-24,1559769,45.0
2024-09-25,998679,46.0
2024-09-26,2613057,34.0
2024-09-27,3807495,53.0
2024-09-30,1936487,59.0
2024-10-01,1371590,43.0
2024-10-03,1748336,48.0
2024-10-04,2574332,34.0
2024-10-07,1540786,48.0
2024-10-08,1470906,41.0
2024-10-09,1441553,52.0
2024-10-10,1246912,50.0
2024-10-11,589985,41.0
2024-10-14,820016,57.0
2024-10-15,2162742,55.0
2024-10-16,871645,48.0
2024-10-17,1141629,47.0
2024-10-18,1081161,44.0
2024-10-21,1828038,60.0
2024-10-22,3200498,44.0
2024-10-23,2663450,38.0
2024-10-24,1540326,52.0
2024-10-25,911454,33.0
2024-10-28,671190,45.0
2024-10-29,1587072,42.0
2024-10-30,850446,53.0
2024-10-31,986844,41.0
2024-11-01,148513,34.0
2024-11-04,1398155,51.0
2024-11-05,1839453,43.0
2024-11-06,973613,44.0
2024-11-07,876884,34.0
2024-11-08,992597,40.0
2024-11-11,758501,35.0
2024-11-12,931861,42.0
2024-11-13,684721,51.0
2024-11-14,1214497,55.0
2024-11-18,1651941,71.0
2024-11-19,2606485,49.0
2024-11-21,1009611,44.0
2024-11-22,2187561,63.0
2024-11-25,2223043,66.0
2024-11-26,2512266,69.0
2024-11-27,1356223,66.0
2024-11-28,3501858,69.0
2024-11-29,2075609,71.0
2024-12-02,1460446,61.0
2024-12-03,1080025,60.0
2024-12-04,2336661,61.0
2024-12-05,1757583,38.0
2024-12-06,1151965,45.0
2024-12-09,894635,50.0
2024-12-10,1753473,53.0
2024-12-11,2228315,50.0
2024-12-12,1152023,45.0
2024-12-13,1461962,38.0
2024-12-16,826213,60.0
2024-12-17,1090751,38.0
2024-12-18,1040797,58.0
2024-12-19,1712345,50.0
2024-12-20,1983452,51.0
2024-12-23,1031364,56.0
2024-12-24,827974,52.0
2024-12-26,788984,48.0
2024-12-27,1239034,54.0
2024-12-30,1322603,59.0
2024-12-31,1076359,52.0
2025-01-01,483155,40.0
2025-01-02,8295991,34.0
2025-01-03,1695218,28.0
2025-01-06,1886562,39.0
2025-01-07,1346471,48.0
2025-01-08,1485377,42.0
2025-01-09,1079048,53.0
2025-01-10,1535766,40.0
2025-01-13,1260528,60.0
2025-01-14,2180333,54.0
2025-01-15,2193618,40.0
2025-01-16,1135212,48.0
2025-01-17,928621,63.0
2025-01-20,1731607,41.0
2025-01-21,2136177,26.0
2025-01-22,1446667,49.0
2025-01-23,1953554,52.0
2025-01-24,760697,37.0
2025-01-27,1039987,38.0
2025-01-28,2551502,42.0
2025-01-29,1951736,50.0
2025-01-30,5324421,29.0
2025-01-31,2016403,29.0
2025-02-01,2962394,29.0
2025-02-03,3006996,38.0
2025-02-04,2394805,47.0
2025-02-05,1338516,38.0
2025-02-06,1138656,42.0
2025-02-07,1805650,44.0
2025-02-10,948700,46.0
2025-02-11,2248641,62.0
2025-02-12,1933460,41.0
2025-02-13,4132375,53.0
2025-02-14,1863838,42.0
2025-02-17,3080167,47.0
2025-02-18,2184843,46.0
2025-02-19,790258,41.0
2025-02-20,1025544,51.0
2025-02-21,903751,49.0
2025-02-24,1156548,50.0
2025-02-25,1834496,45.0
2025-02-27,3039298,35.0
