displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Total Premiums Earned ,TotalPremiumsEarned,28453.82,,,2021,Annual
Net Investment Income ,NetInvestmentIncome,270207.20,,,2021,Annual
Realized Unrealized Gains( Losses) ,RealizedUnrealizedGains(Losses),4828.31,,,2021,Annual
Other Revenue Total ,OtherRevenueTotal,283.78,,,2021,Annual
Total Revenue ,TotalRevenue,60586.63,,,2021,Annual
Losses Benefitsand Adjustments Total ,LossesBenefitsandAdjustmentsTotal,24695.29,,,2021,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,10137.73,,,2021,Annual
Depreciation/ Amortization ,Depreciation/Amortization,497.61,,,2021,Annual
Unusual Expense( Income) ,UnusualExpense(Income),5978.85,,,2021,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,273.35,,,2021,Annual
Total Operating Expense ,TotalOperatingExpense,41582.83,,,2021,Annual
Operating Income ,OperatingIncome,19003.80,,,2021,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,-9107.82,,,2021,Annual
Other Net ,OtherNet,-33.64,,,2021,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,9862.34,,,2021,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,2494.96,,,2021,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,7367.38,,,2021,Annual
Minority Interest ,MinorityInterest,-2896.92,,,2021,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,4470.46,,,2021,Annual
Net Income ,NetIncome,4470.46,,,2021,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,4470.46,,,2021,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,4470.46,,,2021,Annual
Diluted Net Income ,DilutedNetIncome,4470.46,,,2021,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,159.17,,,2021,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,28.09,,,2021,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,0.30,,,2021,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,56.15,,,2021,Annual
period Length ,periodLength,12,,,2021,Annual
period Type ,periodType,Months,,,2021,Annual
