Date,Volume,Delivery (%)
2024-06-06,643324,49.0
2024-06-07,1080792,34.0
2024-06-10,469456,53.0
2024-06-11,285448,62.0
2024-06-12,738610,47.0
2024-06-13,773676,41.0
2024-06-14,287616,50.0
2024-06-18,714670,68.0
2024-06-19,359644,44.0
2024-06-20,354329,52.0
2024-06-21,1459525,31.0
2024-06-24,278878,50.0
2024-06-25,187099,49.0
2024-06-26,422628,54.0
2024-06-27,1406843,
2024-06-28,433118,47.0
2024-07-01,1172082,56.0
2024-07-02,540131,47.0
2024-07-03,257424,49.0
2024-07-04,266067,49.0
2024-07-05,226244,58.0
2024-07-08,206458,49.0
2024-07-09,247592,61.0
2024-07-10,309793,53.0
2024-07-11,278230,52.0
2024-07-12,1203182,35.0
2024-07-15,330531,42.0
2024-07-16,348154,30.0
2024-07-18,2660646,28.0
2024-07-19,988764,26.0
2024-07-22,280260,44.0
2024-07-23,333402,38.0
2024-07-24,153618,41.0
2024-07-25,283295,42.0
2024-07-26,517214,34.0
2024-07-29,212142,51.0
2024-07-30,374896,59.0
2024-07-31,424229,54.0
2024-08-01,479967,44.0
2024-08-02,453801,54.0
2024-08-05,742958,57.0
2024-08-06,424741,54.0
2024-08-07,269596,47.0
2024-08-08,520632,59.0
2024-08-09,337492,53.0
2024-08-12,208246,41.0
2024-08-13,262819,59.0
2024-08-14,249594,44.0
2024-08-16,466190,41.0
2024-08-19,290253,34.0
2024-08-20,332796,51.0
2024-08-21,274350,57.0
2024-08-22,233083,46.0
2024-08-23,267922,53.0
2024-08-26,353239,44.0
2024-08-27,278201,38.0
2024-08-28,3676169,21.0
2024-08-29,631335,30.0
2024-08-30,1712145,69.0
2024-09-02,356152,47.0
2024-09-03,420097,62.0
2024-09-04,497032,50.0
2024-09-05,641564,55.0
2024-09-06,1197981,35.0
2024-09-09,367130,47.0
2024-09-10,967244,42.0
2024-09-11,340029,51.0
2024-09-12,433117,42.0
2024-09-13,284517,34.0
2024-09-16,170819,49.0
2024-09-17,381309,38.0
2024-09-18,770867,54.0
2024-09-19,770835,33.0
2024-09-20,404671,44.0
2024-09-23,288865,48.0
2024-09-24,636373,54.0
2024-09-25,634207,44.0
2024-09-26,549592,44.0
2024-09-27,5288990,75.0
2024-09-30,714568,37.0
2024-10-01,532847,61.0
2024-10-03,306134,46.0
2024-10-04,338572,41.0
2024-10-07,636132,38.0
2024-10-08,393578,43.0
2024-10-09,499198,56.0
2024-10-10,208175,42.0
2024-10-11,390057,45.0
2024-10-14,220369,42.0
2024-10-15,601520,65.0
2024-10-16,158118,45.0
2024-10-17,315595,43.0
2024-10-18,1056429,33.0
2024-10-21,317495,45.0
2024-10-22,205186,41.0
2024-10-23,384673,43.0
2024-10-24,181711,53.0
2024-10-25,202259,48.0
2024-10-28,136023,47.0
2024-10-29,117337,37.0
2024-10-30,135996,58.0
2024-10-31,497692,57.0
2024-11-01,24387,33.0
2024-11-04,204988,59.0
2024-11-05,165828,43.0
2024-11-06,531647,51.0
2024-11-07,217453,46.0
2024-11-08,174057,39.0
2024-11-11,149739,43.0
2024-11-12,293494,62.0
2024-11-13,192015,47.0
2024-11-14,150599,49.0
2024-11-18,280577,31.0
2024-11-19,221705,51.0
2024-11-21,134273,43.0
2024-11-22,305486,32.0
2024-11-25,536080,62.0
2024-11-26,249609,33.0
2024-11-27,237967,45.0
2024-11-28,309063,48.0
2024-11-29,149850,46.0
2024-12-02,122551,44.0
2024-12-03,298614,64.0
2024-12-04,162127,48.0
2024-12-05,265549,33.0
2024-12-06,209223,59.0
2024-12-09,164015,55.0
2024-12-10,746953,44.0
2024-12-11,389277,49.0
2024-12-12,515191,46.0
2024-12-13,350037,48.0
2024-12-16,274197,56.0
2024-12-17,231131,61.0
2024-12-18,181933,50.0
2024-12-19,758080,31.0
2024-12-20,1164765,37.0
2024-12-23,380945,39.0
2024-12-24,202552,38.0
2024-12-26,386938,53.0
2024-12-27,348841,60.0
2024-12-30,917241,66.0
2024-12-31,310604,42.0
2025-01-01,152791,35.0
2025-01-02,380999,49.0
