Date,50 DMA
2024-06-06,4841.76
2024-06-07,4847.07
2024-06-10,4849.28
2024-06-11,4851.41
2024-06-12,4855.32
2024-06-13,4862.84
2024-06-14,4869.5
2024-06-18,4878.13
2024-06-19,4883.69
2024-06-20,4890.31
2024-06-21,4899.53
2024-06-24,4907.83
2024-06-25,4916.3
2024-06-26,4926.54
2024-06-27,4944.21
2024-06-28,4961.5
2024-07-01,4980.56
2024-07-02,4999.91
2024-07-03,5018.2
2024-07-04,5035.51
2024-07-05,5050.65
2024-07-08,5063.95
2024-07-09,5076.23
2024-07-10,5088.0
2024-07-11,5100.53
2024-07-12,5119.04
2024-07-15,5133.13
2024-07-16,5149.96
2024-07-18,5173.76
2024-07-19,5196.86
2024-07-22,5217.31
2024-07-23,5235.79
2024-07-24,5252.63
2024-07-25,5266.17
2024-07-26,5286.65
2024-07-29,5306.26
2024-07-30,5320.62
2024-07-31,5333.86
2024-08-01,5347.39
2024-08-02,5353.76
2024-08-05,5355.18
2024-08-06,5359.32
2024-08-07,5367.49
2024-08-08,5366.34
2024-08-09,5366.63
2024-08-12,5367.95
2024-08-13,5368.62
2024-08-14,5370.93
2024-08-16,5378.49
2024-08-19,5390.16
2024-08-20,5402.62
2024-08-21,5414.81
2024-08-22,5426.16
2024-08-23,5434.61
2024-08-26,5446.59
2024-08-27,5458.55
2024-08-28,5484.78
2024-08-29,5510.17
2024-08-30,5535.49
2024-09-02,5559.73
2024-09-03,5582.71
2024-09-04,5601.87
2024-09-05,5623.33
2024-09-06,5644.59
2024-09-09,5664.28
2024-09-10,5690.91
2024-09-11,5714.77
2024-09-12,5741.34
2024-09-13,5767.8
2024-09-16,5793.52
2024-09-17,5819.49
2024-09-18,5840.93
2024-09-19,5861.96
2024-09-20,5882.0
2024-09-23,5899.42
2024-09-24,5916.86
2024-09-25,5924.14
2024-09-26,5933.55
2024-09-27,5941.49
2024-09-30,5953.37
2024-10-01,5965.92
2024-10-03,5974.47
2024-10-04,5979.94
2024-10-07,5990.73
2024-10-08,6005.87
2024-10-09,6022.91
2024-10-10,6035.58
2024-10-11,6050.3
2024-10-14,6065.92
2024-10-15,6081.41
2024-10-16,6092.31
2024-10-17,6104.16
2024-10-18,6099.75
2024-10-21,6093.6
2024-10-22,6085.1
2024-10-23,6079.21
2024-10-24,6074.94
2024-10-25,6068.21
2024-10-28,6061.21
2024-10-29,6053.02
2024-10-30,6042.9
2024-10-31,6029.88
2024-11-01,6018.18
2024-11-04,6007.16
2024-11-05,5995.9
