Date,Volume,Delivery (%)
2024-12-10,14032536,50.0
2024-12-11,10031175,51.0
2024-12-12,15249050,52.0
2024-12-13,38973083,23.0
2024-12-16,12937736,42.0
2024-12-17,12376454,46.0
2024-12-18,13055230,45.0
2024-12-19,20097779,35.0
2024-12-20,20867079,43.0
2024-12-23,13566565,35.0
2024-12-24,8616134,33.0
2024-12-26,9141474,35.0
2024-12-27,6834432,40.0
2024-12-30,30169059,66.0
2024-12-31,8903975,36.0
2025-01-01,4385919,33.0
2025-01-02,11288251,53.0
2025-01-03,14974259,52.0
2025-01-06,21197347,49.0
2025-01-07,14367040,50.0
2025-01-08,14959825,55.0
2025-01-09,10303994,50.0
2025-01-10,13838753,47.0
2025-01-13,32984103,45.0
2025-01-14,18505750,49.0
2025-01-15,12373131,45.0
2025-01-16,12600753,56.0
2025-01-17,25417840,63.0
2025-01-20,8999232,35.0
2025-01-21,21428659,35.0
2025-01-22,9999273,36.0
2025-01-23,7324918,39.0
2025-01-24,13448940,30.0
2025-01-27,19768656,37.0
2025-01-28,21056988,46.0
2025-01-29,12668009,53.0
2025-01-30,18821275,37.0
2025-01-31,10334300,51.0
2025-02-01,11501106,34.0
2025-02-03,27495031,53.0
2025-02-04,15274987,47.0
2025-02-05,12472017,37.0
2025-02-06,10360590,42.0
2025-02-07,9223036,45.0
2025-02-10,13315090,57.0
2025-02-11,15579021,58.0
2025-02-12,16014494,42.0
2025-02-13,10737527,51.0
2025-02-14,13463593,46.0
2025-02-17,13445883,37.0
2025-02-18,9432642,48.0
2025-02-19,9459895,45.0
2025-02-20,10715381,48.0
2025-02-21,10061405,49.0
2025-02-24,8986042,49.0
2025-02-25,7853070,54.0
2025-02-27,11013506,55.0
2025-02-28,25416877,62.0
2025-03-03,20214175,45.0
2025-03-04,15418158,39.0
2025-03-05,20121400,53.0
2025-03-06,20827928,38.0
2025-03-07,15741868,46.0
2025-03-10,13312069,45.0
2025-03-11,19162524,44.0
2025-03-12,15025290,42.0
2025-03-13,11677285,52.0
2025-03-17,13585462,52.0
2025-03-18,9737429,47.0
2025-03-19,12321150,53.0
2025-03-20,15301394,45.0
2025-03-21,45750083,66.0
2025-03-24,14645760,44.0
2025-03-25,13543088,48.0
2025-03-26,17537877,48.0
2025-03-27,14670552,53.0
2025-03-28,16659600,49.0
2025-04-01,13793340,38.0
2025-04-02,9201018,43.0
2025-04-03,10843312,42.0
2025-04-04,22109109,36.0
2025-04-07,26637567,38.0
2025-04-08,13662701,32.0
2025-04-09,15662036,34.0
2025-04-11,10467130,42.0
2025-04-15,11186322,53.0
2025-04-16,9420690,38.0
2025-04-17,11685406,44.0
2025-04-21,21886944,44.0
2025-04-22,13030017,46.0
2025-04-23,13061753,45.0
2025-04-24,8891251,48.0
2025-04-25,16088800,41.0
2025-04-28,11339842,48.0
2025-04-29,16094676,44.0
2025-04-30,41130906,33.0
2025-05-02,56149895,39.0
2025-05-05,51159265,34.0
2025-05-06,20126097,45.0
2025-05-07,20074777,46.0
2025-05-08,13104147,46.0
2025-05-09,16206472,43.0
2025-05-12,14190626,47.0
2025-05-13,10129765,50.0
2025-05-14,10819637,46.0
2025-05-15,11114391,46.0
2025-05-16,14910861,
2025-05-19,7461803,45.0
2025-05-20,11854224,54.0
2025-05-21,9315890,45.0
2025-05-22,7718641,42.0
2025-05-23,10431344,34.0
2025-05-26,6540773,42.0
2025-05-27,5287952,45.0
2025-05-28,6632288,42.0
2025-05-29,7509067,52.0
2025-05-30,28926684,73.0
2025-06-02,7458214,50.0
2025-06-03,7281079,54.0
2025-06-04,12599391,49.0
2025-06-05,10139441,52.0
2025-06-06,6284209,
