tickerId,companyName,remarks,dateOfAnnouncement,recordDate,agmDate,purpose
S0003056,Indian Oil Corp,,2024-07-18,,2024-08-09,AGM
S0003056,Indian Oil Corp,,2023-07-27,,2023-08-25,AGM
S0003056,Indian Oil Corp,,2022-07-28,,2022-08-25,AGM
S0003056,Indian Oil Corp,,2022-05-23,,2022-06-23,POM
S0003056,Indian Oil Corp,,2022-03-21,,2022-04-22,POM
S0003056,Indian Oil Corp,,2021-07-27,,2021-08-27,AGM
