companyDescription,mgIndustry,isInId,exchangeCodeBse,exchangeCodeNse
"Indian Oil Corporation Limited is an India-based oil company. The Company's segments include Petroleum Products, Petrochemicals and Other Business Activities. Its Other Business Activities segment includes the gas, oil and gas exploration activities, explosives and cryogenic business, and wind mill and solar power generation. Its business interests span the entire hydrocarbon value-chain, ranging from refining, pipeline transportation and marketing, to exploration and production of crude oil and gas, petrochemicals, gas marketing, alternative energy sources and globalization of downstream operations. It has a network of oil depots and terminals, aviation fueling stations, liquid petroleum gas (LPG) bottling, and plants lube blending plants. It owns and operates approximately nine refineries across India. Its subsidiaries include Chennai Petroleum Corporation Limited, IndianOil (Mauritius) Limited, Lanka IOC PLC, IOC Middle East FZE, IOC Sweden AB, and IndOil Global B.V., among others.",Oil & Gas - Integrated,INE242A01010,530965,IOC
