Date,200 DMA
2024-06-06,141.51
2024-06-07,141.74
2024-06-10,141.97
2024-06-11,142.23
2024-06-12,142.49
2024-06-13,142.75
2024-06-14,143.03
2024-06-18,143.29
2024-06-19,143.53
2024-06-20,143.78
2024-06-21,144.01
2024-06-24,144.23
2024-06-25,144.43
2024-06-26,144.63
2024-06-27,144.82
2024-06-28,145.02
2024-07-01,145.25
2024-07-02,145.48
2024-07-03,145.71
2024-07-04,145.96
2024-07-05,146.21
2024-07-08,146.45
2024-07-09,146.7
2024-07-10,146.95
2024-07-11,147.22
2024-07-12,147.42
2024-07-15,147.64
2024-07-16,147.87
2024-07-18,148.09
2024-07-19,148.26
2024-07-22,148.46
2024-07-23,148.63
2024-07-24,148.83
2024-07-25,149.11
2024-07-26,149.38
2024-07-29,149.69
2024-07-30,150.02
2024-07-31,150.34
2024-08-01,150.63
2024-08-02,150.9
2024-08-05,151.09
2024-08-06,151.25
2024-08-07,151.46
2024-08-08,151.65
2024-08-09,151.82
2024-08-12,151.99
2024-08-13,152.11
2024-08-14,152.23
2024-08-16,152.38
2024-08-19,152.55
2024-08-20,152.75
2024-08-21,152.96
2024-08-22,153.17
2024-08-23,153.37
2024-08-26,153.57
2024-08-27,153.76
2024-08-28,153.96
2024-08-29,154.19
2024-08-30,154.41
2024-09-02,154.66
2024-09-03,154.87
2024-09-04,155.09
2024-09-05,155.35
2024-09-06,155.56
2024-09-09,155.76
2024-09-10,155.96
2024-09-11,156.09
2024-09-12,156.27
2024-09-13,156.43
2024-09-16,156.59
2024-09-17,156.73
2024-09-18,156.84
2024-09-19,156.92
2024-09-20,157.02
2024-09-23,157.15
2024-09-24,157.28
2024-09-25,157.4
2024-09-26,157.54
2024-09-27,157.76
2024-09-30,157.99
2024-10-01,158.2
2024-10-03,158.33
2024-10-04,158.43
2024-10-07,158.47
2024-10-08,158.53
2024-10-09,158.59
2024-10-10,158.65
2024-10-11,158.7
2024-10-14,158.76
2024-10-15,158.85
2024-10-16,158.95
2024-10-17,159.0
2024-10-18,159.06
2024-10-21,159.08
2024-10-22,159.04
2024-10-23,158.98
2024-10-24,158.92
2024-10-25,158.79
2024-10-28,158.68
2024-10-29,158.53
2024-10-30,158.38
2024-10-31,158.23
2024-11-01,158.09
2024-11-04,157.9
2024-11-05,157.73
2024-11-06,157.6
2024-11-07,157.47
2024-11-08,157.3
2024-11-11,157.12
2024-11-12,156.94
2024-11-13,156.73
2024-11-14,156.51
2024-11-18,156.29
2024-11-19,156.06
2024-11-21,155.81
2024-11-22,155.57
2024-11-25,155.38
2024-11-26,155.2
2024-11-27,155.04
2024-11-28,154.87
2024-11-29,154.71
2024-12-02,154.54
2024-12-03,154.39
2024-12-04,154.24
2024-12-05,154.09
2024-12-06,153.97
2024-12-09,153.86
2024-12-10,153.76
2024-12-11,153.65
2024-12-12,153.53
2024-12-13,153.44
2024-12-16,153.33
2024-12-17,153.21
2024-12-18,153.04
2024-12-19,152.91
2024-12-20,152.75
2024-12-23,152.6
2024-12-24,152.46
2024-12-26,152.31
2024-12-27,152.15
2024-12-30,151.98
2024-12-31,151.82
2025-01-01,151.68
2025-01-02,151.54
2025-01-03,151.41
2025-01-06,151.22
2025-01-07,151.05
2025-01-08,150.89
2025-01-09,150.7
2025-01-10,150.5
2025-01-13,150.22
2025-01-14,149.98
2025-01-15,149.75
2025-01-16,149.53
2025-01-17,149.31
2025-01-20,149.13
2025-01-21,148.95
2025-01-22,148.76
2025-01-23,148.58
2025-01-24,148.37
2025-01-27,148.13
2025-01-28,147.88
2025-01-29,147.64
2025-01-30,147.43
2025-01-31,147.25
2025-02-01,147.03
2025-02-03,146.77
2025-02-04,146.55
2025-02-05,146.35
2025-02-06,146.14
2025-02-07,145.93
2025-02-10,145.71
2025-02-11,145.46
2025-02-12,145.21
2025-02-13,144.96
2025-02-14,144.68
2025-02-17,144.42
2025-02-18,144.17
2025-02-19,143.93
2025-02-20,143.72
2025-02-21,143.49
2025-02-24,143.26
2025-02-25,143.02
2025-02-27,142.75
2025-02-28,142.46
2025-03-03,142.18
2025-03-04,141.94
2025-03-05,141.75
2025-03-06,141.59
2025-03-07,141.42
2025-03-10,141.23
2025-03-11,141.06
2025-03-12,140.91
2025-03-13,140.75
2025-03-17,140.59
2025-03-18,140.43
2025-03-19,140.31
2025-03-20,140.2
2025-03-21,140.11
2025-03-24,140.05
2025-03-25,139.96
2025-03-26,139.85
2025-03-27,139.75
2025-03-28,139.63
2025-04-01,139.55
2025-04-02,139.47
2025-04-03,139.39
2025-04-04,139.29
2025-04-07,139.18
2025-04-08,139.1
2025-04-09,139.03
2025-04-11,138.95
2025-04-15,138.89
2025-04-16,138.84
2025-04-17,138.8
2025-04-21,138.8
2025-04-22,138.79
2025-04-23,138.78
2025-04-24,138.78
2025-04-25,138.74
2025-04-28,138.71
2025-04-29,138.68
2025-04-30,138.68
2025-05-02,138.72
2025-05-05,138.82
2025-05-06,138.87
2025-05-07,138.93
2025-05-08,138.95
2025-05-09,138.96
2025-05-12,138.99
2025-05-13,139.02
2025-05-14,139.06
2025-05-15,139.12
2025-05-16,139.18
2025-05-19,139.23
2025-05-20,139.26
2025-05-21,139.3
2025-05-22,139.34
2025-05-23,139.39
2025-05-26,139.43
2025-05-27,139.47
2025-05-28,139.52
2025-05-29,139.56
2025-05-30,139.58
2025-06-02,139.62
2025-06-03,139.63
2025-06-04,139.64
2025-06-05,139.64
2025-06-06,139.65
