Date,Portfolio Value,Returns
2024-06-07,1.0204164661370783,0.020416466137078308
2024-06-08,1.0204164661370783,0.0
2024-06-09,1.0204164661370783,0.0
2024-06-10,1.0205223223893545,0.00010373828313141843
2024-06-11,1.023098269872608,0.002524146142362145
2024-06-12,1.0269067250126545,0.0037224724664234807
2024-06-13,1.030432397602457,0.0034332938950801233
2024-06-14,1.0323194579621888,0.0018313286384651652
2024-06-15,1.0323194579621888,0.0
2024-06-16,1.0323194579621888,0.0
2024-06-18,1.032349950601866,2.9537987918557302e-05
2024-06-19,1.0253673706788649,-0.006763772225620063
2024-06-20,1.0268194332173224,0.0014161388200758932
2024-06-21,0.49431073851483326,-0.5186001330671989
2024-06-22,0.489477477960466,-0.009777777777777776
2024-06-24,0.4846914759537414,-0.009777777777777776
2024-06-25,0.4704802107292173,-0.029320229320229263
2024-06-26,0.46821599234427097,-0.004812568803769599
2024-06-27,0.47143557488494203,0.0068762763197198415
2024-06-28,0.4664775156955439,-0.010516939012521785
2024-06-29,0.46297893432782733,-0.0075
2024-07-01,0.46112100192069994,-0.004012995558479999
2024-07-02,0.45974978757242774,-0.002973654078996024
2024-07-03,0.4607010570054642,0.0020691024960760238
2024-07-04,0.4549441325957249,-0.012496008685456566
2024-07-05,0.45121056643843416,-0.008206647563490032
2024-07-07,0.4473000748626344,-0.008666666666666665
2024-07-08,0.44317177071536956,-0.00922938398463854
2024-07-09,0.4436991998412689,0.001190123470743384
2024-07-10,0.4394162405082329,-0.00965284439225537
2024-07-11,0.439073810661662,-0.0007792835471325159
2024-07-12,0.43435466168964004,-0.010747962773982014
2024-07-13,0.430321368402522,-0.009285714285714284
2024-07-14,0.4261137816892529,-0.009777777777777776
2024-07-15,0.4231783311931714,-0.006888888888888888
2024-07-16,0.42057562251597447,-0.00615038267639662
2024-07-17,0.41767832378308667,-0.006888888888888887
2024-07-18,0.41452253200339223,-0.007555555555555554
2024-07-19,0.40366790987316536,-0.026185843451660796
2024-07-21,0.4018738302737291,-0.0044444444444444444
2024-07-22,0.4000877243614014,-0.004444444444444446
2024-07-23,0.3963300864537872,-0.009392034993355369
2024-07-24,0.392244317581837,-0.010309005073291732
2024-07-25,0.3891073498275633,-0.007997484255764027
2024-07-26,0.3918632999245716,0.007082750038593791
2024-07-28,0.38890255499180815,-0.007555555555555554
2024-07-29,0.3862234485018646,-0.006888888888888889
2024-07-30,0.3823611776693667,-0.010000094109975391
2024-07-31,0.38087480991564576,-0.003887339616382939
2024-08-01,0.379328967826806,-0.004058661924064109
2024-08-02,0.36946765269058707,-0.02599673627014265
2024-08-03,0.3659098160350481,-0.009629629629629629
2024-08-04,0.36233203116714985,-0.009777777777777776
2024-08-05,0.3610234884553848,-0.0036114464060766696
2024-08-06,0.3595951336865042,-0.003956403986321543
2024-08-07,0.36215917490494715,0.00713035572021473
2024-08-08,0.3573982682737806,-0.01314589539921534
2024-08-09,0.35995699347155863,0.007159310564476388
2024-08-11,0.3579572323967166,-0.005555555555555554
2024-08-12,0.35596858110562374,-0.005555555555555555
2024-08-13,0.35278663215835127,-0.00893884774153227
2024-08-14,0.3513933808719345,-0.0039492746023080064
2024-08-16,0.3539525018004524,0.007282780689174654
2024-08-17,0.35167147456662723,-0.006444444444444444
2024-08-18,0.35167147456662723,0.0
2024-08-19,0.34940514728608674,-0.006444444444444444
2024-08-20,0.349568984423216,0.0004689030439357679
2024-08-21,0.34974259393455404,0.000496638772528619
2024-08-22,0.3479183115978048,-0.005216071386176702
2024-08-23,0.3447921674232979,-0.008985282091506421
2024-08-24,0.3413442457490649,-0.009999999999999998
2024-08-25,0.3413442457490649,0.0
2024-08-26,0.338269296231472,-0.00900835316806083
2024-08-27,0.33455331610709066,-0.01098527169264145
2024-08-28,0.3327108747224901,-0.005507168202782926
2024-08-29,0.3305962031403403,-0.00635588356982217
2024-08-30,0.33041544333025347,-0.0005467691654342417
2024-09-01,0.32799239674583164,-0.0073333333333333315
2024-09-02,0.32558711916969557,-0.0073333333333333315
2024-09-03,0.32357872699173,-0.00616852467348004
2024-09-04,0.31871134218156366,-0.015042351069916696
2024-09-05,0.3155693608895097,-0.009858391830511033
2024-09-06,0.3104210921878085,-0.016314222290749525
2024-09-07,0.30742774594171174,-0.009642857142857146
2024-09-08,0.30742774594171174,0.0
2024-09-09,0.3043859377532881,-0.009894384057971014
