Date,Portfolio Value,Returns
2024-06-07,1.0204164661370783,0.02041646613707831
2024-06-08,1.0204164661370783,0.0
2024-06-09,1.0204164661370783,0.0
2024-06-10,1.0205223223893545,0.00010373828313141843
2024-06-11,1.023098269872608,0.0025241461423621456
2024-06-12,1.0269067250126545,0.0037224724664234815
2024-06-13,1.030432397602457,0.0034332938950801233
2024-06-14,1.0323194579621888,0.0018313286384651645
2024-06-15,1.0323194579621888,0.0
2024-06-16,1.0323194579621888,0.0
2024-06-18,1.032349950601866,2.9537987918557302e-05
2024-06-19,1.0253673706788649,-0.006763772225620064
2024-06-20,1.0268194332173224,0.0014161388200758939
2024-06-21,1.0107921256661667,-0.015608691297297967
2024-06-22,1.0107921256661667,0.0
2024-06-24,1.0105840060766043,-0.00020589751767725837
2024-06-25,1.011632094214707,0.001037111345321821
2024-06-26,1.0145417292639818,0.0028761790634305342
2024-06-27,1.0234754756382836,0.008805696322400525
2024-06-28,1.0246577400116685,0.001155146753905075
2024-06-29,1.0246577400116685,0.0
2024-07-01,1.0247026885334656,4.386686406755559e-05
2024-07-02,1.0218596107870628,-0.002774539169475466
2024-07-03,1.0253054866934368,0.0033721617627299177
2024-07-04,1.0178249167131819,-0.007295942601828324
2024-07-05,1.0234126922762408,0.005489918227884744
2024-07-07,1.0193190415071358,-0.004000000000000002
2024-07-08,1.0159155385056016,-0.0033389967840706898
2024-07-09,1.0189164156762167,0.002953864821311298
2024-07-10,1.0194064877364315,0.00048097376062926735
2024-07-11,1.0204477629540354,0.0010214524138609288
2024-07-12,1.0275379618543092,0.00694812528154206
2024-07-13,1.017849746785397,-0.009428571428571427
2024-07-14,1.0081236269827811,-0.009555555555555553
2024-07-15,1.005435297310827,-0.0026666666666666683
2024-07-16,1.0080889014995018,0.002639259031160084
2024-07-17,1.005848703940614,-0.0022222222222222222
2024-07-18,1.004284050401151,-0.0015555555555555561
2024-07-19,0.9891860741399049,-0.015033571682449166
2024-07-21,0.9795545255232795,-0.00973684210526316
2024-07-22,0.9704556602345347,-0.009288778778173908
2024-07-23,0.9727795786331577,0.0023946672618317144
2024-07-24,0.9719288018606222,-0.0008745832984393642
2024-07-25,0.9751342416502968,0.0032980191383753035
2024-07-26,0.9922314216332722,0.017533155182860215
2024-07-28,0.9826291820690792,-0.009677419354838708
2024-07-29,0.974816487578863,-0.007950806502373049
2024-07-30,0.9774573510036674,0.002709087770318182
2024-07-31,0.9829928126998387,0.005663123501488378
2024-08-01,0.9861851175128654,0.003247536270645693
2024-08-02,0.9708941699021026,-0.015505149428056803
2024-08-03,0.9621896014822907,-0.008965517241379312
2024-08-04,0.9589823028106831,-0.003333333333333334
2024-08-05,0.9482503090564244,-0.01119102377885835
2024-08-06,0.9433568844428162,-0.005160477741871218
2024-08-07,0.9601147052435135,0.017764030853069185
2024-08-08,0.9514918572657114,-0.008981060211566205
2024-08-09,0.9578528359590446,0.006685268659694765
2024-08-11,0.9486574487338377,-0.0096
2024-08-12,0.939602082177742,-0.009545454545454544
2024-08-13,0.9283982051705397,-0.011924065750508655
2024-08-14,0.9189506437911098,-0.010176195221849316
2024-08-16,0.9247492615697568,0.006310042675115781
2024-08-17,0.9177622671490075,-0.007555555555555553
2024-08-18,0.9177622671490075,0.0
2024-08-19,0.9110320105232482,-0.0073333333333333315
2024-08-20,0.9135419376439673,0.0027550372453734925
2024-08-21,0.919238277058566,0.006235443803805619
2024-08-22,0.9185857117093247,-0.0007098979291087102
2024-08-23,0.916519066981697,-0.0022498115323196476
2024-08-24,0.90735387631188,-0.009999999999999998
2024-08-25,0.9028171069303206,-0.005
2024-08-26,0.8944217378085906,-0.009299080685649908
2024-08-27,0.8934162257674949,-0.0011242034921458781
2024-08-28,0.8945296332901845,0.001246236066211058
2024-08-29,0.8982533041620746,0.004162713825582298
2024-08-30,0.902203074341804,0.004397167437545899
2024-09-01,0.8936211426590405,-0.009512195121951221
2024-09-02,0.8853696580533977,-0.009233761615229735
2024-09-03,0.8848070911125363,-0.0006354034563351202
2024-09-04,0.8836870216071656,-0.0012658911943871207
2024-09-05,0.8823782601509707,-0.0014810237382628043
2024-09-06,0.8729963099512649,-0.010632571793077234
2024-09-07,0.8647140372671118,-0.009487179487179484
2024-09-08,0.8647140372671118,0.0
2024-09-09,0.8564590880645483,-0.009546449862954559
2024-09-10,0.8593879774500063,0.0034197656680564127
2024-09-11,0.8568650417299222,-0.002935735414370273
2024-09-12,0.8721598185243891,0.017849691666249126
2024-09-13,0.8733271115164751,0.0013383934541504237
2024-09-14,0.8702219484533055,-0.0035555555555555575
2024-09-15,0.8702219484533055,0.0
2024-09-16,0.8667410606594923,-0.004000000000000002
2024-09-17,0.86865279235252,0.0022056549294815213
2024-09-18,0.8653169424551972,-0.0038402569204762714
2024-09-19,0.8671351166826161,0.0021011656402568023
2024-09-20,0.8760506170068973,0.010281558378570857
2024-09-21,0.8676145740283124,-0.00962962962962963
2024-09-22,0.8676145740283124,0.0
2024-09-23,0.8592758819502355,-0.009611055793312187
2024-09-24,0.8581699762769648,-0.0012870204977250826
2024-09-25,0.8603892470762143,0.0025860503869844674
2024-09-26,0.8694800598207335,0.010565930217528607
2024-09-27,0.8689555897170937,-0.0006031996912589776
2024-09-28,0.8605656736784459,-0.009655172413793106
2024-09-30,0.8521394890615706,-0.009791448665222786
2024-10-01,0.8495964504916093,-0.002984298465925899
2024-10-03,0.832008069115826,-0.020702041970168273
2024-10-04,0.8226761461446698,-0.011216144791808682
2024-10-05,0.8149064269866367,-0.009444444444444443
2024-10-06,0.8108318948517036,-0.005
2024-10-07,0.8025940853101332,-0.010159700911959196
2024-10-08,0.8048078962430474,0.00275831952095527
2024-10-09,0.802562159416926,-0.002790401084041015
2024-10-10,0.8011907624386378,-0.0017087735351046405
2024-10-11,0.8010185645726794,-0.00021492742307005334
2024-10-12,0.7960344490597827,-0.00622222222222222
2024-10-14,0.7900199665557754,-0.007555555555555554
2024-10-15,0.7825104550096892,-0.009505470575414988
2024-10-16,0.780280804174674,-0.0028493559680139308
2024-10-17,0.7813567548995553,0.0013789275849471552
2024-10-18,0.7813298662870759,-3.4412721603468976e-05
2024-10-19,0.7747319696384295,-0.008444444444444442
2024-10-21,0.7681897885614827,-0.008444444444444442
2024-10-22,0.7567644434031535,-0.014873076065908602
2024-10-23,0.7574345398265103,0.0008854755653469075
2024-10-24,0.7564689089327672,-0.0012748704250592326
2024-10-25,0.7511682689720913,-0.007007082377191325
2024-10-26,0.7448250702563269,-0.008444444444444444
2024-10-28,0.7387009530119971,-0.008222222222222223
2024-10-29,0.7491880981122087,0.014196739637942823
2024-10-30,0.7394036605285985,-0.013060054755627843
2024-10-31,0.7279467053262785,-0.015494858646127652
2024-11-01,0.7226515843763981,-0.007274050299474884
2024-11-04,0.7168703717013869,-0.007999999999999997
2024-11-05,0.7251866715763169,0.011600841941887506
2024-11-06,0.7346557437984631,0.013057427271192926
2024-11-07,0.7292514499065295,-0.0073562262836076794
2024-11-08,0.7229198772852198,-0.008682290068975832
2024-11-09,0.7169758694053191,-0.008222222222222221
2024-11-10,0.7169758694053191,0.0
2024-11-11,0.7113993904210555,-0.007777777777777777
2024-11-12,0.7035361205063597,-0.011053242412875473
2024-11-13,0.6920363739209853,-0.016345637772084427
2024-11-14,0.6959650803409332,0.00567702301208315
2024-11-15,0.6907066775116906,-0.007555555555555554
2024-11-17,0.6907066775116906,0.0
2024-11-18,0.6850275337188166,-0.008222222222222223
2024-11-19,0.6863995293770963,0.0020028328654638277
2024-11-20,0.6857131298477191,-0.0009999999999999996
2024-11-21,0.6809157891304898,-0.00699613367224685
2024-11-22,0.7018974709773365,0.030813915878848415
2024-11-23,0.696126313993745,-0.008222222222222223
2024-11-25,0.690402608745352,-0.008222222222222223
2024-11-26,0.6908797849904564,0.0006911564919658386
2024-11-27,0.6888734984809316,-0.0029039589131306526
2024-11-28,0.6744290034844991,-0.020968283768042724
2024-11-29,0.6763271242201143,0.0028144114885456815
2024-12-01,0.6719685716418069,-0.006444444444444446
2024-12-02,0.6678360726277903,-0.006149839722294988
2024-12-03,0.6720962572655439,0.006379087342483142
2024-12-04,0.6699550641803853,-0.0031858428937993765
2024-12-05,0.6733953363291706,0.005135078951890595
2024-12-06,0.6747413877476554,0.001998902198851662
2024-12-07,0.6681984409573751,-0.009696969696969697
2024-12-08,0.6681984409573751,0.0
2024-12-09,0.6621831902130807,-0.009002192126751941
2024-12-10,0.6608093301351591,-0.0020747432103787778
2024-12-11,0.662069886771541,0.0019075950942218983
2024-12-12,0.6586308336348352,-0.005194395947345765
2024-12-13,0.663971654120743,0.008108974273847842
2024-12-16,0.6604805926931281,-0.005257847087219347
2024-12-17,0.6507754422497589,-0.014694073604488763
2024-12-18,0.6453953443330908,-0.008267211033761358
2024-12-19,0.6402589787877216,-0.007958479388593488
2024-12-20,0.6307713800493401,-0.014818376708040046
2024-12-21,0.6247503805125055,-0.009545454545454546
2024-12-23,0.6189693858623935,-0.009253287121441498
2024-12-24,0.6147322111125908,-0.0068455320191630024
2024-12-26,0.6139456886440037,-0.0012794554350155619
2024-12-27,0.6158386463333566,0.0030832657096002557
2024-12-29,0.6107750841301712,-0.00822222222222222
2024-12-30,0.605617427864183,-0.008444444444444442
2024-12-31,0.6057557273254089,0.0002283610987115891
2025-01-01,0.6037464597945358,-0.003316960022391724
2025-01-02,0.6147267983408816,0.0181870027860414
2025-01-03,0.6069259930252789,-0.01268987351235822
2025-01-04,0.6015310953094987,-0.008888888888888887
2025-01-05,0.6015310953094987,0.0
2025-01-06,0.5964514993935518,-0.008444444444444442
2025-01-07,0.594649728789066,-0.003020816623510624
2025-01-08,0.5955232537062721,0.0014689738764112163
2025-01-09,0.5943486751598642,-0.0019723470730956144
2025-01-10,0.5894051597089804,-0.008317534231154963
2025-01-11,0.5859997076751063,-0.005777777777777778
2025-01-12,0.5859997076751063,0.0
2025-01-13,0.582744153743578,-0.005555555555555554
2025-01-14,0.582324910896556,-0.0007194286623534264
2025-01-15,0.5822725378684872,-8.993781150146206e-05
2025-01-16,0.5830661735096112,0.0013629968605925603
2025-01-17,0.5829951130385932,-0.00012187376707228166
2025-01-20,0.5885281858909456,0.009490770554685803
2025-01-21,0.5823786761433372,-0.01044896386449011
2025-01-22,0.5847358589550763,0.0040475087916148345
2025-01-23,0.5857366744606042,0.0017115685487740797
2025-01-24,0.5844550719053685,-0.002188018287255041
2025-01-26,0.5805587047593327,-0.006666666666666666
2025-01-27,0.5766883133942704,-0.006666666666666666
2025-01-28,0.5771054874673391,0.0007233960934865874
2025-01-29,0.5836117461318172,0.011273950440206688
2025-01-30,0.5860785226253556,0.004226742367487028
2025-01-31,0.5935262997474746,0.012707814455913567
2025-02-01,0.5965440660817812,0.005084469442366022
2025-02-03,0.5923742751822558,-0.006989912626092177
2025-02-04,0.59592099377992,0.0059872934160974615
2025-02-05,0.5935966937670064,-0.003900349269742368
2025-02-06,0.5899653821563136,-0.0061174727703556435
2025-02-07,0.5918757608477747,0.003238119979987208
2025-02-09,0.5897713136980938,-0.0035555555555555575
2025-02-10,0.5878054093191002,-0.003333333333333333
2025-02-11,0.5788338075810717,-0.015262877128710028
2025-02-12,0.5792622137756154,0.0007401195108729682
2025-02-13,0.5809690770743455,0.0029466159851940354
2025-02-14,0.5757279120656764,-0.009021418205359004
2025-02-15,0.5734250004174137,-0.004000000000000002
2025-02-17,0.5707490170821324,-0.004666666666666669
2025-02-18,0.5708197727361348,0.00012396982190892875
2025-02-19,0.5717454508458842,0.0016216644096127106
2025-02-20,0.5701803961771016,-0.00273732771544949
2025-02-21,0.5679332865921309,-0.003941050236095264
2025-02-22,0.5641470646815167,-0.006666666666666665
2025-02-23,0.5641470646815167,0.0
2025-02-24,0.5600099862071856,-0.0073333333333333315
2025-02-25,0.5616906457450624,0.0030011242286223927
2025-02-26,0.559350268054458,-0.004166666666666667
2025-02-27,0.5592876923823678,-0.00011187206954934572
2025-02-28,0.5471144878169205,-0.021765550594531592
2025-03-02,0.5427375719143851,-0.007999999999999997
2025-03-03,0.5385162796883843,-0.007777777777777777
2025-03-04,0.5342805954869543,-0.007865471038091935
2025-03-05,0.5433234654878695,0.016925319911110324
2025-03-06,0.5530051152159347,0.017819310858167448
2025-03-07,0.553374854171174,0.0006685995211725524
2025-03-08,0.5490708275276205,-0.007777777777777776
2025-03-09,0.5490708275276205,0.0
2025-03-10,0.5446782609073996,-0.007999999999999997
2025-03-11,0.544729748436842,9.452833560248501e-05
2025-03-12,0.5452426368667999,0.0009415465768662006
2025-03-13,0.5431861241950582,-0.003771738548473268
2025-03-14,0.541932617754608,-0.0023076923076923083
2025-03-17,0.5427462769046643,0.0015014028006423335
2025-03-18,0.5489363780053498,0.011405147053220268
2025-03-19,0.5528852236192452,0.007193630759623275
2025-03-20,0.5584492318428168,0.010063586411568239
2025-03-21,0.5643489768929211,0.010564514576617518
2025-03-24,0.5720598023061425,0.013663222100045537
2025-03-25,0.5703412944077553,-0.0030040703637266154
2025-03-26,0.5658710100743726,-0.007837911049426488
2025-03-27,0.5679691557315616,0.0037078161274125923
2025-03-28,0.5666394088272564,-0.002341230841298905
2025-03-31,0.5660865898918152,-0.0009756097560975613
2025-04-01,0.5609593338741985,-0.009057370566924298
2025-04-02,0.5647063609310664,0.0066796768154110805
2025-04-03,0.5653294859167396,0.0011034495603093617
2025-04-04,0.554491380638239,-0.019171307261508844
2025-04-05,0.5492237125221757,-0.0095
2025-04-06,0.5464775939595649,-0.005
2025-04-07,0.5407075125093256,-0.010558678917522513
2025-04-08,0.5512625004466891,0.019520697776843836
2025-04-09,0.5516086177603592,0.0006278629752426129
2025-04-10,0.5506236023715014,-0.0017857142857142859
2025-04-11,0.5572661981403748,0.012063768680209353
2025-04-14,0.5549442556481232,-0.0041666666666666675
2025-04-15,0.5626725317037061,0.013926220475166442
2025-04-16,0.5676715702746701,0.008884454614884853
2025-04-17,0.5738601543545837,0.010901698101455557
2025-04-18,0.5731850247612253,-0.0011764705882352947
2025-04-21,0.5741768258663509,0.0017303332471721514
2025-04-22,0.5723439881481347,-0.0031921137107035415
2025-04-23,0.5739024221327292,0.002722897447804055
2025-04-24,0.5740776738158376,0.0003053684325938066
2025-04-25,0.566446937787795,-0.013292166506531831
2025-04-27,0.5609206261996214,-0.009756097560975611
2025-04-28,0.5555291147669442,-0.009611897264691374
2025-04-29,0.5537748109281246,-0.0031578972050015476
2025-04-30,0.5525921523415366,-0.002135630879645578
2025-05-01,0.5523409740904722,-0.000454545454545454
2025-05-02,0.5512768933867829,-0.0019264924269678004
2025-05-04,0.5458923283816096,-0.009767441860465118
2025-05-05,0.5409769247622286,-0.00900434639547607
2025-05-06,0.5386861094808179,-0.004234589640616654
2025-05-07,0.5392701447519809,0.0010841847615596692
2025-05-08,0.5341017803666923,-0.00958399873530098
2025-05-09,0.5316065627874237,-0.004671801650905337
2025-05-10,0.5266994252847705,-0.009230769230769232
2025-05-11,0.5266994252847705,0.0
2025-05-12,0.5224406705335817,-0.008085740266160915
2025-05-13,0.5144848245554028,-0.015228228633221501
2025-05-14,0.518122259542363,0.0070700530187719985
2025-05-15,0.5272962959991457,0.017706316005194865
2025-05-16,0.5260373269793138,-0.0023875931414355945
2025-05-19,0.5244085028832062,-0.003096404024141975
2025-05-20,0.518700770873923,-0.01088413322419824
2025-05-21,0.5217553479441377,0.005888900193975542
2025-05-22,0.5161663007347861,-0.01071200751726646
2025-05-23,0.5208933563241828,0.009158008925936231
2025-05-26,0.5247384542397532,0.007381737295910931
2025-05-27,0.5204324323810892,-0.00820603449942051
2025-05-28,0.5182180378336051,-0.004254912664364043
2025-05-29,0.5193793491208941,0.002240970407251525
2025-05-30,0.5156430569122513,-0.007193763508246674
2025-05-31,0.5106644342937882,-0.009655172413793106
2025-06-01,0.5055577899508503,-0.01
2025-06-02,0.5009052766081422,-0.009202732971754593
2025-06-03,0.49580375240274377,-0.010184608634876444
2025-06-04,0.49557876254751815,-0.00045378812511054746
2025-06-05,0.4968459390988243,0.002556962983628059
2025-06-06,0.5020745170879286,0.01052353974873562
