rank,since,firstName,mI,lastName,age,title
1,05/01/2009,Sandeep,,Bakhshi,,"{'startYear': '2019', 'startMonth': '', 'startDay': '', 'iD1': 'CEO', 'abbr1': 'CEO', 'iD2': 'MDR', 'abbr2': 'Mgng.Dir.', 'Value': 'Managing Director, Chief Executive Officer, Executive Director'}"
2,2015,Anindya,,Banerjee,,"{'startYear': '2022', 'startMonth': '5', 'startDay': '1', 'iD1': 'CFO', 'abbr1': 'CFO', 'iD2': '', 'abbr2': '', 'Value': 'Group Chief Financial Officer'}"
3,04/01/2023,Prachiti,,Lalingkar,,"{'startYear': '2023', 'startMonth': '4', 'startDay': '1', 'iD1': 'CCO', 'abbr1': 'Chief Comp.', 'iD2': 'SEC', 'abbr2': 'Secy.', 'Value': 'Chief Compliance Officer, Company Secretary'}"
4,NA,Sandeep,,Batra,58,"{'startYear': '2020', 'startMonth': '12', 'startDay': '23', 'iD1': 'EDR', 'abbr1': 'Exec. Dir.', 'iD2': '', 'abbr2': '', 'Value': 'Executive Director'}"
5,NA,Ajay,Kumar,Gupta,,"{'startYear': '2024', 'startMonth': '3', 'startDay': '15', 'iD1': 'EDR', 'abbr1': 'Exec. Dir.', 'iD2': '', 'abbr2': '', 'Value': 'Executive Director'}"
6,10/24/2013,Rakesh,,Jha,53,"{'startYear': '2022', 'startMonth': '9', 'startDay': '2', 'iD1': 'EDR', 'abbr1': 'Exec. Dir.', 'iD2': '', 'abbr2': '', 'Value': 'Executive Director'}"
