displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Interest Income Bank ,InterestIncomeBank,95406.87,,,2022,Annual
Total Interest Expense ,TotalInterestExpense,41166.67,,,2022,Annual
Net Interest Income ,NetInterestIncome,54240.19,,,2022,Annual
Loan Loss Provision ,LoanLossProvision,7385.42,,,2022,Annual
Net Interest Inc After Loan Loss Prov ,NetInterestIncAfterLoanLossProv,46854.78,,,2022,Annual
Non- Interest Income Bank ,Non-InterestIncomeBank,62129.45,,,2022,Annual
Non- Interest Expense Bank ,Non-InterestExpenseBank,-74742.96,,,2022,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,34241.27,,,2022,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,8457.44,,,2022,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,25783.83,,,2022,Annual
Minority Interest ,MinorityInterest,-1428.16,,,2022,Annual
Equity In Affiliates ,EquityInAffiliates,754.43,,,2022,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,25110.10,,,2022,Annual
Net Income ,NetIncome,25110.10,,,2022,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,25110.10,,,2022,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,25110.10,,,2022,Annual
Diluted Net Income ,DilutedNetIncome,25110.10,,,2022,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,707.59,,,2022,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,35.49,,,2022,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,5.00,,,2022,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,37.17,,,2022,Annual
period Length ,periodLength,12,,,2022,Annual
period Type ,periodType,Months,,,2022,Annual
