id,text,created_at,retweet_count,reply_count,like_count,quote_count,view_count,lang,username,author_name,url
1947241892489617656,"UltraTech today declared financial results for Q1 FY26 with consolidated net sales at Rs 21,040 crores and consolidated sales volumes at 36.83 million MT. UltraTech remains committed to contributing to the country's economic development.

Read: https://t.co/GDIaD4KDzF https://t.co/NWFJ07dJ8H",Mon Jul 21 10:26:59 +0000 2025,0,1,5,0,358,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1947241892489617656
1916826405566115857,"UltraTech delivers robust Q4FY25 performance with consolidated net sales of Rs 22,788 cr &amp; profit before interest, depreciation &amp; tax at Rs 4,721 cr. In FY25 UltraTech achieved sales volume of 135.83 mn MT, one of the highest globally (ex-China).

Read: https://t.co/c21zBxmKGJ https://t.co/ipWr15y0ar",Mon Apr 28 12:06:42 +0000 2025,1,1,12,0,849,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1916826405566115857
1882434035907231936,"As the world steps into the second quarter of the 21st century in 2025, UltraTech is proud to continue championing India's growth story. Guided by our Chairman Mr. Kumar Mangalam Birla's pioneering leadership, team UltraTech is ready for new frontiers.",Thu Jan 23 14:23:42 +0000 2025,0,0,0,0,552,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1882434035907231936
1882388380392333766,"UltraTech reports robust Q3FY25 earnings with consolidated net sales at Rs 16,971 cr and profit before interest, depreciation and tax at Rs 3,131 cr. Domestic sales volume grew 10% yoy, a testament to UltraTech partnering India in its growth journey.
Read: https://t.co/sLWxiCk9sz https://t.co/dCgu0O0ybQ",Thu Jan 23 11:22:17 +0000 2025,0,0,6,0,1992,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1882388380392333766
1848313200951128403,"UltraTech reports a stable quarterly performance for Q2FY25 with Consolidated Net Sales at Rs. 15,308 crores and Profit before interest, depreciation and tax at Rs. 2,239 crores.

Read more: https://t.co/FhceawQ6sP https://t.co/Pg4UnwDiv3",Mon Oct 21 10:39:41 +0000 2024,0,1,4,0,553,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1848313200951128403
1814266571449405593,"UltraTech announces financial results for Q1FY25, recording consolidated net sales at Rs 17,879 crore and profit before interest, depreciation and tax at Rs. 3,205 crore. Domestic sales volume registered 6% growth y-o-y, echoing India's growth story.
Read: https://t.co/sZMhaRB6kb https://t.co/PafklICD2V",Fri Jul 19 11:50:32 +0000 2024,0,2,4,0,928,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1814266571449405593
1784913328500060161,"UltraTech announces financial results for the year ended 31st March 2024, recording consolidated net sales at Rs 69,810 crore, up 12% over FY23. The Company achieves dual milestone of 150 mtpa+ capacity and US$1.5 bn+ EBITDA.
 
Read more: https://t.co/8XeuQMHsYt

#Growth https://t.co/60JQHNldlY",Mon Apr 29 11:51:14 +0000 2024,3,3,23,0,1375,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1784913328500060161
1748306434209788308,"UltraTech today announced its financial results for Q3FY24, reporting stellar earnings with consolidated net sales at Rs 16,487 crores and profit after tax (PAT) at Rs 1,777 crores, registering the highest ever quarterly PAT.

Read: https://t.co/jarG7KWwsi

#Growth https://t.co/N1p4As0xHz",Fri Jan 19 11:28:30 +0000 2024,6,1,38,1,2193,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1748306434209788308
1714972503502991805,"UltraTech today announced its financial results with a robust volume growth of 16% for the quarter ended September 30, 2023. We witnessed strong demand fueled by government led infrastructure, rural development and urban residential demand.

Read: https://t.co/jkpObPqStD

#Growth https://t.co/1LGvS6bzg7",Thu Oct 19 11:51:22 +0000 2023,2,1,13,1,1142,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1714972503502991805
1709137925101822430,"UltraTech’s consolidated sales volume rose 16 per cent to 26.69 million tons year-on-year in the quarter ended September 30, 2023. UltraTech's strong performance mirrors India's robust growth story.

Read more: https://t.co/cI1LfD5ffy",Tue Oct 03 09:26:50 +0000 2023,1,1,7,0,685,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1709137925101822430
1682338596089626624,"UltraTech reports strong earnings for Q1 FY24 with consolidated revenue at Rs 17,519 cr, up 16.7% YoY. The Company continues to deliver strong growth quarter after quarter, achieving a 20% volume growth during the quarter.

Read more: https://t.co/hkNMWuhiDD

#Growth https://t.co/W87dS0ryZc",Fri Jul 21 10:35:52 +0000 2023,1,3,13,1,963,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1682338596089626624
1651941912042160130,"UltraTech reports robust earnings for Q4FY23. Consolidated Net Sales at ₹18,436 crores recorded a growth of 19% YoY. Profit before interest, depreciation and tax was at ₹3,444 crores.

Read more: https://t.co/NjHwW1S43w https://t.co/aV2qhY65eG",Fri Apr 28 13:30:18 +0000 2023,0,1,13,0,1041,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1651941912042160130
1616747919306264577,"UltraTech reports robust earnings for Q3FY23. The Company held its operating profits with strong volume growth despite cost pressures. Consolidated Net Sales at Rs.15,299 crores and Profit after tax at Rs.1,058 crores. Read More - https://t.co/ScbabVqD6d https://t.co/H7WKEcQeHx",Sat Jan 21 10:41:56 +0000 2023,3,2,19,1,2159,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1616747919306264577
1582675828798021632,"UltraTech reports robust earnings for Q2FY23 in a seasonally weak quarter for the cement industry. Domestic sales volume grew 9.6% on a year-on-year basis. Achieved capacity utilisation of 76% as against 71% during Q2 FY22.

Read More: https://t.co/7GDNvz0fdb https://t.co/pqnN2FXjI7",Wed Oct 19 10:11:36 +0000 2022,1,6,16,0,0,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1582675828798021632
1550433777620762624,"UltraTech reports robust earnings for Q1FY23 amidst challenging conditions for the cement industry. Consolidated Net Sales at Rs. 15,007 crore. Profit before interest, depreciation and tax at Rs. 3204 crore

Read more: https://t.co/oPpgrltI8H https://t.co/PTnF3Xqhl0",Fri Jul 22 10:53:12 +0000 2022,2,3,29,1,0,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1550433777620762624
1520008780343562241,"UltraTech’s Net Sales for FY22 crosses Rs. 50,000 crore milestone! FY22 net sales up 16.9% to Rs. 51,708 crores. UltraTech has reported robust earnings for the fourth quarter amidst challenging conditions for the cement industry.

Read more: https://t.co/Z9VJZVMRxS https://t.co/Tay9FbQu3S",Fri Apr 29 11:55:08 +0000 2022,5,4,23,1,0,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1520008780343562241
1483020235754315776,"UltraTech Cement reported robust earnings for Q3FY22 despite challenging conditions for the cement industry. Profit after tax for the Company was at Rs.1708 crore, up 8 per cent year on year.

Read more here: https://t.co/Kofh9yzxLK",Mon Jan 17 10:15:52 +0000 2022,3,1,18,0,0,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1483020235754315776
1418176997914644480,UltraTech reports stellar earnings for Q1FY22. Consolidated Net Sales up 54% YoY at Rs.11698 crore and Profit after tax up 114% YoY at Rs.1703 crore. Read more here https://t.co/tsYzEiIrvI https://t.co/EGxK0mnSgU,Thu Jul 22 11:51:59 +0000 2021,5,0,35,0,0,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1418176997914644480
1390709522872737792,"UltraTech reports robust Q4FY21 financial results. Consolidated Net Sales at Rs.14,232 crores and Profit after tax at Rs.1,775 crores. More details at https://t.co/6ClN8AdUsg https://t.co/nvln8vfZUi",Fri May 07 16:46:03 +0000 2021,3,9,44,0,0,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1390709522872737792
1352915561680781312,"UltraTech announces results for quarter ended 31st December 2020. Domestic Sales Volume up by 14%. Consolidated Net Sales at Rs.12,144 crores. Operating margin at 26% boosted by operational efficiencies and tight control over costs. Read more https://t.co/UjuP5day1N https://t.co/0aJ7wPswKM",Sat Jan 23 09:46:20 +0000 2021,10,3,54,0,0,en,UltraTechCement,UltraTech Cement Ltd,https://x.com/UltraTechCement/status/1352915561680781312
