Date,50 DMA
2024-06-06,1442.2
2024-06-07,1443.29
2024-06-10,1444.39
2024-06-11,1444.88
2024-06-12,1445.6
2024-06-13,1446.37
2024-06-14,1447.59
2024-06-18,1448.9
2024-06-19,1449.29
2024-06-20,1450.24
2024-06-21,1450.4
2024-06-24,1450.05
2024-06-25,1450.21
2024-06-26,1452.71
2024-06-27,1455.76
2024-06-28,1460.06
2024-07-01,1463.99
2024-07-02,1467.96
2024-07-03,1471.27
2024-07-04,1474.52
2024-07-05,1478.99
2024-07-08,1483.77
2024-07-09,1487.95
2024-07-10,1491.72
2024-07-11,1495.21
2024-07-12,1499.19
2024-07-15,1503.04
2024-07-16,1505.91
2024-07-18,1509.08
2024-07-19,1510.88
2024-07-22,1510.48
2024-07-23,1509.6
2024-07-24,1509.05
2024-07-25,1508.4
2024-07-26,1508.42
2024-07-29,1508.88
2024-07-30,1509.05
2024-07-31,1508.91
2024-08-01,1509.16
2024-08-02,1508.77
2024-08-05,1506.36
2024-08-06,1504.39
2024-08-07,1502.84
2024-08-08,1500.73
2024-08-09,1499.7
2024-08-12,1498.16
2024-08-13,1496.81
2024-08-14,1495.44
2024-08-16,1494.76
2024-08-19,1494.51
2024-08-20,1494.57
2024-08-21,1494.73
2024-08-22,1494.86
2024-08-23,1495.06
2024-08-26,1495.75
2024-08-27,1495.94
2024-08-28,1496.03
2024-08-29,1497.01
2024-08-30,1497.5
2024-09-02,1498.24
2024-09-03,1498.66
2024-09-04,1499.29
2024-09-05,1499.04
2024-09-06,1497.7
2024-09-09,1496.32
2024-09-10,1494.95
2024-09-11,1493.25
2024-09-12,1492.72
2024-09-13,1491.93
2024-09-16,1491.12
2024-09-17,1490.39
2024-09-18,1489.33
2024-09-19,1488.56
2024-09-20,1488.46
2024-09-23,1488.65
2024-09-24,1488.68
2024-09-25,1488.88
2024-09-26,1489.24
2024-09-27,1490.69
2024-09-30,1490.14
2024-10-01,1489.14
2024-10-03,1485.92
2024-10-04,1482.02
2024-10-07,1477.66
2024-10-08,1474.51
2024-10-09,1470.59
2024-10-10,1466.69
2024-10-11,1462.98
2024-10-14,1459.43
2024-10-15,1454.91
2024-10-16,1450.95
2024-10-17,1447.25
2024-10-18,1443.8
2024-10-21,1440.87
2024-10-22,1437.05
2024-10-23,1433.18
2024-10-24,1429.52
2024-10-25,1425.53
2024-10-28,1421.96
2024-10-29,1418.74
2024-10-30,1415.81
2024-10-31,1412.52
2024-11-01,1409.63
2024-11-04,1405.41
2024-11-05,1401.49
2024-11-06,1398.5
2024-11-07,1394.86
2024-11-08,1390.5
2024-11-11,1385.88
2024-11-12,1381.51
2024-11-13,1376.43
2024-11-14,1372.16
2024-11-18,1367.79
2024-11-19,1362.84
2024-11-21,1357.36
2024-11-22,1353.75
2024-11-25,1351.14
2024-11-26,1348.96
2024-11-27,1346.78
2024-11-28,1343.8
2024-11-29,1341.77
2024-12-02,1340.49
2024-12-03,1339.82
2024-12-04,1338.61
2024-12-05,1337.96
2024-12-06,1336.92
2024-12-09,1335.29
2024-12-10,1333.31
2024-12-11,1331.15
2024-12-12,1328.47
2024-12-13,1326.29
2024-12-16,1324.02
2024-12-17,1320.93
2024-12-18,1318.27
2024-12-19,1314.83
2024-12-20,1310.53
2024-12-23,1307.07
2024-12-24,1303.77
2024-12-26,1300.35
2024-12-27,1297.24
2024-12-30,1293.84
2024-12-31,1290.77
2025-01-01,1288.04
2025-01-02,1286.23
2025-01-03,1284.85
2025-01-06,1282.23
2025-01-07,1280.61
2025-01-08,1280.02
2025-01-09,1279.03
2025-01-10,1277.57
2025-01-13,1276.09
2025-01-14,1274.63
2025-01-15,1273.75
2025-01-16,1273.46
2025-01-17,1274.59
2025-01-20,1275.8
2025-01-21,1275.72
2025-01-22,1275.78
2025-01-23,1275.3
2025-01-24,1274.16
2025-01-27,1272.41
2025-01-28,1270.92
2025-01-29,1269.53
2025-01-30,1268.88
2025-01-31,1268.73
2025-02-01,1268.57
2025-02-03,1267.68
2025-02-04,1268.37
2025-02-05,1268.75
2025-02-06,1269.26
2025-02-07,1269.16
2025-02-10,1268.55
2025-02-11,1267.23
2025-02-12,1265.24
2025-02-13,1263.31
2025-02-14,1261.5
2025-02-17,1260.07
2025-02-18,1258.71
2025-02-19,1257.48
2025-02-20,1256.52
2025-02-21,1255.41
2025-02-24,1253.81
2025-02-25,1251.86
2025-02-27,1250.1
2025-02-28,1248.14
2025-03-03,1245.12
2025-03-04,1241.86
2025-03-05,1239.26
2025-03-06,1238.1
2025-03-07,1238.56
2025-03-10,1238.55
2025-03-11,1238.89
2025-03-12,1239.61
2025-03-13,1239.93
2025-03-17,1239.89
2025-03-18,1239.85
2025-03-19,1240.13
2025-03-20,1241.27
2025-03-21,1242.65
2025-03-24,1244.98
2025-03-25,1246.57
2025-03-26,1247.6
2025-03-27,1248.8
2025-03-28,1249.84
2025-04-01,1249.94
2025-04-02,1249.99
2025-04-03,1249.94
2025-04-04,1248.17
2025-04-07,1244.93
2025-04-08,1242.47
2025-04-09,1240.23
2025-04-11,1239.4
2025-04-15,1239.42
2025-04-16,1239.42
2025-04-17,1240.8
2025-04-21,1242.94
2025-04-22,1244.83
2025-04-23,1247.0
2025-04-24,1249.14
2025-04-25,1251.15
2025-04-28,1255.76
2025-04-29,1261.41
2025-04-30,1267.04
2025-05-02,1273.13
2025-05-05,1279.33
2025-05-06,1284.88
2025-05-07,1289.63
2025-05-08,1294.24
2025-05-09,1297.49
2025-05-12,1302.94
2025-05-13,1307.36
2025-05-14,1311.95
2025-05-15,1317.53
2025-05-16,1322.98
2025-05-19,1327.6
2025-05-20,1331.4
2025-05-21,1335.24
2025-05-22,1338.15
2025-05-23,1341.62
2025-05-26,1345.28
2025-05-27,1348.29
2025-05-28,1350.82
2025-05-29,1353.45
2025-05-30,1356.09
2025-06-02,1358.35
2025-06-03,1360.2
2025-06-04,1362.68
2025-06-05,1365.81
2025-06-06,1368.86
