tickerId,companyName,remarks,dateOfAnnouncement,recordDate,agmDate,purpose
S0003075,Ultratech Cement,,2025-05-26,,2025-06-28,POM
S0003075,Ultratech Cement,,2024-09-25,,2024-10-28,POM
S0003075,Ultratech Cement,,2024-07-29,,2024-08-30,COM
S0003075,Ultratech Cement,,2024-07-22,,2024-08-14,AGM
S0003075,Ultratech Cement,Rs.38.0000 per share(380%)Final Dividend   & A.G.M.,2023-07-17,,2023-08-11,AGM
