Date,Volume,Delivery (%)
2024-06-06,486874,46.0
2024-06-07,570995,46.0
2024-06-10,719055,43.0
2024-06-11,660734,62.0
2024-06-12,446885,61.0
2024-06-13,606566,60.0
2024-06-14,310261,55.0
2024-06-18,327011,62.0
2024-06-19,661847,74.0
2024-06-20,449530,51.0
2024-06-21,616608,45.0
2024-06-24,280460,50.0
2024-06-25,572847,59.0
2024-06-26,812234,37.0
2024-06-27,2394985,
2024-06-28,731513,41.0
2024-07-01,527595,47.0
2024-07-02,432231,44.0
2024-07-03,211028,46.0
2024-07-04,232273,36.0
2024-07-05,440266,59.0
2024-07-08,156062,51.0
2024-07-09,537190,75.0
2024-07-10,207511,46.0
2024-07-11,372423,56.0
2024-07-12,401052,49.0
2024-07-15,399286,47.0
2024-07-16,562025,73.0
2024-07-18,738435,65.0
2024-07-19,549455,39.0
2024-07-22,583691,53.0
2024-07-23,550760,42.0
2024-07-24,273045,47.0
2024-07-25,262102,50.0
2024-07-26,353207,56.0
2024-07-29,518171,57.0
2024-07-30,454554,58.0
2024-07-31,330618,63.0
2024-08-01,254318,55.0
2024-08-02,309095,50.0
2024-08-05,410683,61.0
2024-08-06,374865,59.0
2024-08-07,234611,62.0
2024-08-08,296754,53.0
2024-08-09,198155,53.0
2024-08-12,203143,61.0
2024-08-13,193707,57.0
2024-08-14,415000,61.0
2024-08-16,449961,54.0
2024-08-19,246446,53.0
2024-08-20,439900,57.0
2024-08-21,469004,69.0
2024-08-22,310241,63.0
2024-08-23,287209,48.0
2024-08-26,244548,63.0
2024-08-27,188498,49.0
2024-08-28,209745,63.0
2024-08-29,408510,62.0
2024-08-30,475550,67.0
2024-09-02,251491,56.0
2024-09-03,185583,58.0
2024-09-04,201933,54.0
2024-09-05,422113,48.0
2024-09-06,258323,48.0
2024-09-09,157139,46.0
2024-09-10,242303,59.0
2024-09-11,144678,49.0
2024-09-12,468108,48.0
2024-09-13,283396,61.0
2024-09-16,262344,66.0
2024-09-17,220177,68.0
2024-09-18,190155,56.0
2024-09-19,232078,51.0
2024-09-20,643720,51.0
2024-09-23,285978,56.0
2024-09-24,246754,60.0
2024-09-25,215423,50.0
2024-09-26,281093,48.0
2024-09-27,411585,67.0
2024-09-30,408911,76.0
2024-10-01,326634,66.0
2024-10-03,308535,53.0
2024-10-04,372913,46.0
2024-10-07,382409,69.0
2024-10-08,450186,69.0
2024-10-09,289428,69.0
2024-10-10,189196,55.0
2024-10-11,132488,53.0
2024-10-14,153278,57.0
2024-10-15,185118,58.0
2024-10-16,280803,61.0
2024-10-17,358013,65.0
2024-10-18,337141,60.0
2024-10-21,587361,39.0
2024-10-22,817852,41.0
2024-10-23,361148,55.0
2024-10-24,347712,49.0
2024-10-25,535015,63.0
2024-10-28,230952,54.0
2024-10-29,269513,62.0
2024-10-30,243221,64.0
2024-10-31,430789,67.0
2024-11-01,20061,38.0
2024-11-04,288603,65.0
2024-11-05,278714,65.0
2024-11-06,290411,64.0
2024-11-07,348622,60.0
2024-11-08,162869,53.0
2024-11-11,120329,46.0
2024-11-12,168377,52.0
2024-11-13,227675,68.0
2024-11-14,305641,50.0
2024-11-18,426475,73.0
2024-11-19,226824,54.0
2024-11-21,262111,40.0
2024-11-22,343329,47.0
2024-11-25,475980,65.0
2024-11-26,249751,48.0
2024-11-27,335040,53.0
2024-11-28,330559,54.0
2024-11-29,379567,61.0
2024-12-02,644955,47.0
2024-12-03,508934,64.0
2024-12-04,310192,59.0
2024-12-05,446040,44.0
2024-12-06,197719,59.0
2024-12-09,272827,65.0
2024-12-10,234806,64.0
2024-12-11,563515,40.0
2024-12-12,254555,48.0
2024-12-13,417430,48.0
2024-12-16,220366,46.0
2024-12-17,248275,50.0
2024-12-18,231141,62.0
2024-12-19,171037,52.0
2024-12-20,304047,52.0
2024-12-23,151843,39.0
2024-12-24,111223,46.0
2024-12-26,172723,54.0
2024-12-27,122534,39.0
2024-12-30,166135,58.0
2024-12-31,243558,60.0
2025-01-01,109039,39.0
2025-01-02,271940,60.0
2025-01-03,243528,62.0
2025-01-06,142914,54.0
2025-01-07,199938,65.0
2025-01-08,161921,55.0
2025-01-09,197944,55.0
2025-01-10,231967,55.0
2025-01-13,228846,68.0
2025-01-14,356049,68.0
2025-01-15,378190,68.0
2025-01-16,439174,68.0
2025-01-17,301131,60.0
2025-01-20,334188,62.0
2025-01-21,623783,38.0
2025-01-22,250852,49.0
2025-01-23,1541688,34.0
2025-01-24,566619,36.0
2025-01-27,419875,57.0
2025-01-28,444054,57.0
2025-01-29,381207,63.0
2025-01-30,280341,56.0
2025-01-31,365947,67.0
2025-02-01,531615,25.0
2025-02-03,456893,58.0
2025-02-04,319745,45.0
2025-02-05,240868,53.0
2025-02-06,312298,48.0
2025-02-07,317006,52.0
2025-02-10,265561,68.0
2025-02-11,307198,56.0
2025-02-12,353515,46.0
2025-02-13,339207,63.0
2025-02-14,283356,53.0
2025-02-17,171393,37.0
2025-02-18,272547,61.0
2025-02-19,159272,53.0
2025-02-20,156113,64.0
2025-02-21,327266,57.0
2025-02-24,181004,66.0
2025-02-25,307264,62.0
2025-02-27,1933080,67.0
2025-02-28,1237729,71.0
2025-03-03,847302,60.0
2025-03-04,358719,55.0
2025-03-05,315898,58.0
2025-03-06,369510,52.0
2025-03-07,308485,71.0
2025-03-10,168723,65.0
2025-03-11,184893,60.0
2025-03-12,307415,69.0
2025-03-13,220545,63.0
2025-03-17,226864,65.0
2025-03-18,359344,66.0
2025-03-19,278373,62.0
2025-03-20,562316,74.0
2025-03-21,680743,77.0
2025-03-24,299760,62.0
2025-03-25,800992,46.0
2025-03-26,406992,61.0
2025-03-27,409804,56.0
2025-03-28,288674,58.0
2025-04-01,271593,55.0
2025-04-02,382718,69.0
2025-04-03,368378,61.0
2025-04-04,228784,57.0
2025-04-07,489713,57.0
2025-04-08,678145,61.0
2025-04-09,234124,57.0
2025-04-11,355643,65.0
2025-04-15,356571,65.0
2025-04-16,270022,67.0
2025-04-17,294259,55.0
2025-04-21,237295,55.0
2025-04-22,338346,67.0
2025-04-23,271821,63.0
2025-04-24,345237,56.0
2025-04-25,423004,57.0
2025-04-28,522823,52.0
2025-04-29,527642,54.0
2025-04-30,635958,71.0
2025-05-02,258078,49.0
2025-05-05,148228,54.0
2025-05-06,275266,65.0
2025-05-07,218879,66.0
2025-05-08,390239,65.0
2025-05-09,203213,46.0
2025-05-12,187211,56.0
2025-05-13,319086,56.0
2025-05-14,182665,54.0
2025-05-15,378816,46.0
2025-05-16,211890,
