companyDescription,mgIndustry,isInId,exchangeCodeBse,exchangeCodeNse
"UltraTech Cement Limited is an India-based company, which is engaged in the business of manufacturing and sale of cement and cement related products. The Company’s products include UltraTech Cement, Ready Mix Concrete, Building Solutions, Building Products. Its UltraTech Cement products include Ordinary Portland Cement (OPC), Portland Pozzolana Cement (PPC), and Portland Slag Cement (PSC). Its Building Solutions products include cement, steels, painting system, waterproofing and chemicals, electricals, plywood, shuttering ply, power and hand tools, flooring, pipes, sanitary ware, mortars, roofing, and water storage tanks. Its Building Products includes Tiles Adhesives (TILEFIXO-CT, TILEFIXO-VT, TILEFIXO-NT, and TILEFIXO-YT), Repair Products (MICROKRETE and BASEKRETE), Waterproofing Products(SEAL & DRY, FLEX, HIFLEX, and MYKROFILL), Industrial and Precision Grout (POWERGROUT NS1, NS2, and NS3), Masonry Products (FIXOBLOCK), and Light Weight Autoclaved Aerated Concrete Block (XTRALITE).",Construction - Raw Materials,INE481G01011,532538,ULTRACEMCO
