tickerId,companyName,remarks,recordDate,xdDate,interimOrFinal,instrumentType,value,percentage,dateOfAnnouncement,bookClosureStartDate,bookClosureEndDate,sortDate
S0003075,Ultratech Cement,Rs.77.5000 per share(775%)Final Dividend,,,Final,5,77.5,775,2025-04-28,,,2025-04-28
S0003075,Ultratech Cement,Rs.70.0000 per share(700%)Final Dividend,,2024-07-30,Final,5,70.0,700,2024-04-29,2024-07-31,2024-08-14,2024-07-30
S0003075,Ultratech Cement,Rs.38.0000 per share(380%)Final Dividend,,2023-07-27,Final,5,38.0,380,2023-04-28,2023-07-28,2023-08-11,2023-07-27
S0003075,Ultratech Cement,Rs.38.0000 per share(380%)Final Dividend,,2022-08-02,Final,5,38.0,380,2022-04-29,2022-08-04,2022-08-17,2022-08-02
S0003075,Ultratech Cement,Rs.37.0000 per share(370%)Dividend,,2021-08-02,Final,5,37.0,370,2021-05-07,2021-08-04,2021-08-18,2021-08-02
