id,text,created_at,retweet_count,reply_count,like_count,quote_count,view_count,lang,username,author_name,url
1883933049190244588,@RT_ZOOMIN @AndhraNexus @nidhi_sharma Jagan government lo TCS development center vachinda? Shame on you for spreading false news,Mon Jan 27 17:40:15 +0000 2025,0,1,0,0,17,en,nanduMe123,Nandu🇮🇳🇨🇦,https://x.com/nanduMe123/status/1883933049190244588
1300111065506811906,"IMPORTANT:
RT ASAP-
This time make sure whenever u upload any photo of TCS-iON centre(mismnagements;traffic;violation of govt. Norms) pls try to write the exact centre name
For eg. tcs ion dil road NH17 bharwa,UP
 *this would make ur argument  stronger nd nobdy can claim as false",Sun Aug 30 16:40:07 +0000 2020,0,0,1,1,0,en,Shivnsh8,Shivnsh,https://x.com/Shivnsh8/status/1300111065506811906
1093786330503565312,"RT IndritVucaj ""RT IndritVucaj ""Is Bigfoot real? Help your students find the truth and separate fact from fiction to solve this and other myths with the True or False lesson from tcs_na #IgniteMyFuture! https://t.co/j8qPr5NNak https://t.co/ni1gRtSjBp #education #learning #trai…",Fri Feb 08 08:19:17 +0000 2019,0,0,0,0,0,en,IndritVucaj,"Indrit Vucaj, Ph.D.",https://x.com/IndritVucaj/status/1093786330503565312
1093782876884271104,"RT IndritVucaj ""Is Bigfoot real? Help your students find the truth and separate fact from fiction to solve this and other myths with the True or False lesson from tcs_na #IgniteMyFuture! https://t.co/j8qPr5NNak https://t.co/ni1gRtSjBp #education #learning #training in… …",Fri Feb 08 08:05:34 +0000 2019,0,0,0,0,0,en,IndritVucaj,"Indrit Vucaj, Ph.D.",https://x.com/IndritVucaj/status/1093782876884271104
1943297384215359867,"Download links for #TCSQ1 FY 2025-26:

IND AS Consolidated: https://t.co/453g2TbLVr
IND AS Condensed: https://t.co/2OBXIQFG1S

IFRS (USD): https://t.co/MAXmtk8jvW
IFRS (INR): https://t.co/8DZPS8t5fu",Thu Jul 10 13:12:55 +0000 2025,2,1,12,2,3069,en,TCS,Tata Consultancy Services,https://x.com/TCS/status/1943297384215359867
1943287117607788645,"As on June 30, 2025, TCS applied for 8,987 patents and has been granted 4,939 patents. In the quarter alone, 171 patents were applied of which 119 were granted. #TCSQ1",Thu Jul 10 12:32:08 +0000 2025,5,2,38,2,4621,en,TCS,Tata Consultancy Services,https://x.com/TCS/status/1943287117607788645
1943280126738993291,"The growth for the quarter was led by AI &amp; Data, TCS Interactive and Cybersecurity. Win themes across key deals involved operating model transformation, vendor consolidation, #AI powered intelligent automation, and SAP S4/HANA based transformation deals. #TCSQ1",Thu Jul 10 12:04:21 +0000 2025,4,2,86,2,8494,en,TCS,Tata Consultancy Services,https://x.com/TCS/status/1943280126738993291
1943261467173883997,"#TCSQ1 FY26 Earnings:

Q1 FY26 Revenue: at Rs.63,437 crore; up 1.3% Y-o-Y
Q1 FY26 Revenue: In Constant Currency terms down 3.1% Y-o-Y
Q1 FY26 Revenue at $ 7,421 million; down 1.1 % Y-o-Y
Q1 FY26 Net Profit Rs.12,760 crore
Q1 FY26 EPS at Rs.35.27 per share",Thu Jul 10 10:50:12 +0000 2025,22,13,301,2,33283,en,TCS,Tata Consultancy Services,https://x.com/TCS/status/1943261467173883997
1942906678762230006,"Watch the #TCSQ1 FY 2025-26 Financial Results Press Conference LIVE on July 10, 5:30 PM IST.

YouTube: https://t.co/aRxDsu7IXd

LinkedIn: https://t.co/DfTLtCTGLz

Follow @TCS on X for live updates https://t.co/FaLoUQagx0",Wed Jul 09 11:20:24 +0000 2025,7,6,77,0,7356,en,TCS,Tata Consultancy Services,https://x.com/TCS/status/1942906678762230006
1920456092682768608,"We are excited to share that TCS MasterCraft™ is now GenAI and Agentic AI-powered—designed to help enterprises modernize legacy systems faster and smarter, cutting costs by over 70% and delivering results twice as fast as traditional approaches.",Thu May 08 12:29:47 +0000 2025,9,4,36,0,5775,en,TCS,Tata Consultancy Services,https://x.com/TCS/status/1920456092682768608
