Sales,Expenses,Operating Profit,OPM %,Other Income,Interest,Depreciation,Profit before tax,Tax %,Net Profit,EPS in Rs
"{'Dec 2021': 145673.0, 'Mar 2022': 155949.0, 'Jun 2022': 182894.0, 'Sep 2022': 168656.0, 'Dec 2022': 169213.0, 'Mar 2023': 164067.0, 'Jun 2023': 163824.0, 'Sep 2023': 147614.0, 'Dec 2023': 167357.0, 'Mar 2024': 166771.0, 'Jun 2024': 168025.0, 'Sep 2024': 158329.0, 'Dec 2024': 166097.0}","{'Dec 2021': 124306.0, 'Mar 2022': 131900.0, 'Jun 2022': 164041.0, 'Sep 2022': 155311.0, 'Dec 2022': 147346.0, 'Mar 2023': 143527.0, 'Jun 2023': 133029.0, 'Sep 2023': 119534.0, 'Dec 2023': 146996.0, 'Mar 2024': 143545.0, 'Jun 2024': 146398.0, 'Sep 2024': 137834.0, 'Dec 2024': 141819.0}","{'Dec 2021': 21367.0, 'Mar 2022': 24049.0, 'Jun 2022': 18853.0, 'Sep 2022': 13346.0, 'Dec 2022': 21867.0, 'Mar 2023': 20539.0, 'Jun 2023': 30795.0, 'Sep 2023': 28080.0, 'Dec 2023': 20360.0, 'Mar 2024': 23225.0, 'Jun 2024': 21627.0, 'Sep 2024': 20495.0, 'Dec 2024': 24278.0}","{'Dec 2021': 15.0, 'Mar 2022': 15.0, 'Jun 2022': 10.0, 'Sep 2022': 8.0, 'Dec 2022': 13.0, 'Mar 2023': 13.0, 'Jun 2023': 19.0, 'Sep 2023': 19.0, 'Dec 2023': 12.0, 'Mar 2024': 14.0, 'Jun 2024': 13.0, 'Sep 2024': 13.0, 'Dec 2024': 15.0}","{'Dec 2021': 2882.0, 'Mar 2022': 607.0, 'Jun 2022': 1619.0, 'Sep 2022': 2315.0, 'Dec 2022': 2807.0, 'Mar 2023': -4786.0, 'Jun 2023': 3069.0, 'Sep 2023': 3673.0, 'Dec 2023': 4299.0, 'Mar 2024': 2549.0, 'Jun 2024': 3615.0, 'Sep 2024': 4163.0, 'Dec 2024': 2411.0}","{'Dec 2021': 1388.0, 'Mar 2022': 1491.0, 'Jun 2022': 1640.0, 'Sep 2022': 1993.0, 'Dec 2022': 2188.0, 'Mar 2023': 2068.0, 'Jun 2023': 2364.0, 'Sep 2023': 3243.0, 'Dec 2023': 3203.0, 'Mar 2024': 2683.0, 'Jun 2024': 3616.0, 'Sep 2024': 3749.0, 'Dec 2024': 3670.0}","{'Dec 2021': 6850.0, 'Mar 2022': 7380.0, 'Jun 2022': 6611.0, 'Sep 2022': 4443.0, 'Dec 2022': 6784.0, 'Mar 2023': 6744.0, 'Jun 2023': 7078.0, 'Sep 2023': 7079.0, 'Dec 2023': 7494.0, 'Mar 2024': 7863.0, 'Jun 2024': 8456.0, 'Sep 2024': 8209.0, 'Dec 2024': 9497.0}","{'Dec 2021': 16011.0, 'Mar 2022': 15784.0, 'Jun 2022': 12221.0, 'Sep 2022': 9224.0, 'Dec 2022': 15702.0, 'Mar 2023': 6941.0, 'Jun 2023': 24422.0, 'Sep 2023': 21431.0, 'Dec 2023': 13962.0, 'Mar 2024': 15228.0, 'Jun 2024': 13170.0, 'Sep 2024': 12700.0, 'Dec 2024': 13522.0}","{'Dec 2021': 27.0, 'Mar 2022': 24.0, 'Jun 2022': 30.0, 'Sep 2022': 26.0, 'Dec 2022': 26.0, 'Mar 2023': 7.0, 'Jun 2023': 27.0, 'Sep 2023': 25.0, 'Dec 2023': 25.0, 'Mar 2024': 24.0, 'Jun 2024': 26.0, 'Sep 2024': 22.0, 'Dec 2024': 28.0}","{'Dec 2021': 11637.0, 'Mar 2022': 12061.0, 'Jun 2022': 8581.0, 'Sep 2022': 6830.0, 'Dec 2022': 11665.0, 'Mar 2023': 6478.0, 'Jun 2023': 17893.0, 'Sep 2023': 16171.0, 'Dec 2023': 10511.0, 'Mar 2024': 11527.0, 'Jun 2024': 9810.0, 'Sep 2024': 9878.0, 'Dec 2024': 9784.0}","{'Dec 2021': 8.69, 'Mar 2022': 8.39, 'Jun 2022': 9.49, 'Sep 2022': 6.6, 'Dec 2022': 9.13, 'Mar 2023': 3.57, 'Jun 2023': 11.64, 'Sep 2023': 10.89, 'Dec 2023': 8.51, 'Mar 2024': 8.03, 'Jun 2024': 7.96, 'Sep 2024': 8.17, 'Dec 2024': 6.85}"
