tickerId,companyName,remarks,recordDate,xdDate,interimOrFinal,instrumentType,value,percentage,dateOfAnnouncement,bookClosureStartDate,bookClosureEndDate,sortDate
S0003086,Adani Ports And Special Economic,Rs.7.0000 per share(350%)Final Dividend,2025-06-13,2025-06-13,Final,5,7,350,2025-05-02,,,2025-06-13
S0003086,Adani Ports And Special Economic,Rs.6.0000 per share(300%)Dividend,2024-06-14,2024-06-14,Final,5,6,300,2024-05-02,,,2024-06-14
S0003086,Adani Ports And Special Economic,Rs.5.0000 per share(250%)Final Dividend,2023-07-28,2023-07-28,Final,5,5,250,2023-05-30,,,2023-07-28
S0003086,Adani Ports And Special Economic,Rs.5.0000 per share(250%)Final Dividend,2022-07-15,2022-07-14,Final,5,5,250,2022-05-25,,,2022-07-14
S0003086,Adani Ports And Special Economic,Rs.5.0000 per share(250%)Dividend,2021-06-25,2021-06-24,Final,5,5,250,2021-05-04,,,2021-06-24
