companyDescription,mgIndustry,isInId,exchangeCodeBse,exchangeCodeNse
"Adani Ports and Special Economic Zone Limited is an India-based integrated ports and logistics company. The Company's segments include port and special economic zone (SEZ) activities, and other. The port and SEZ activities segment, which includes developing, operating and maintaining the port services, port related infrastructure development activities and development of infrastructure in a contiguous special economic zone. The Other Segment mainly includes Aircraft Operating Income, Warehousing and transportation of food grains. Its presence across 13 domestic ports in seven maritime states of Gujarat, Maharashtra, Goa, Kerala, Andhra Pradesh, Tamil Nadu and Odisha. The ports are equipped to handle diverse cargos, from dry cargo, liquid cargo, crude to containers. The Company is also developing a container transshipment port at Vizhinjam in Kerala and has forayed in the state of West Bengal and developing a trans-shipment container terminal at Colombo Port in Sri Lanka. ",Misc. Transportation,INE742F01042,532921,ADANIPORTS
