CalendarMonth,CalendarYear,FiscalYear,ActualReportDate,Type,CurrencyCode,Reported,ReportedDate,SurprisePercent,SurpriseMean,SUE,NumEstimates,Mean,High,Low,Median,StandardDeviation,SmartEstimate
3,2024,2024,2024-05-10T05:03:00,Actual,INR,53.42,2024-05-10T05:03:00,4.24,51.25,0.75,29,,,,,,
3,2025,2025,2025-05-13T04:11:00,Actual,INR,65.24,2025-05-13T04:11:00,7.65,60.6,1.27,29,,,,,,
3,2026,2026,,Estimate,INR,,,,,,32,61.0,68.0,51.0,61.0,3.0,62.0
3,2027,2027,,Estimate,INR,,,,,,33,64.0,76.0,53.0,63.0,4.0,65.0
3,2028,2028,,Estimate,INR,,,,,,12,70.0,85.0,63.0,69.0,5.0,71.0
