displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Revenue ,Revenue,29827.76,,,2020,Annual
Total Revenue ,TotalRevenue,29827.76,,,2020,Annual
Costof Revenue Total ,CostofRevenueTotal,21630.40,,,2020,Annual
Gross Profit ,GrossProfit,8197.36,,,2020,Annual
Selling/ General/ Admin Expenses Total ,Selling/General/AdminExpensesTotal,2785.43,,,2020,Annual
Depreciation/ Amortization ,Depreciation/Amortization,244.83,,,2020,Annual
Interest Exp( Inc) Net- Operating Total ,InterestExp(Inc)Net-OperatingTotal,1.60,,,2020,Annual
Unusual Expense( Income) ,UnusualExpense(Income),0.00,,,2020,Annual
Other Operating Expenses Total ,OtherOperatingExpensesTotal,361.60,,,2020,Annual
Total Operating Expense ,TotalOperatingExpense,25023.86,,,2020,Annual
Operating Income ,OperatingIncome,4803.90,,,2020,Annual
Interest Inc( Exp) Net- Non- Op Total ,InterestInc(Exp)Net-Non-OpTotal,1897.66,,,2020,Annual
Gain( Loss)on Saleof Assets ,Gain(Loss)onSaleofAssets,-8.42,,,2020,Annual
Other Net ,OtherNet,-1.01,,,2020,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,6692.13,,,2020,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,1480.22,,,2020,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,5211.91,,,2020,Annual
Minority Interest ,MinorityInterest,0.00,,,2020,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,5211.91,,,2020,Annual
Net Income ,NetIncome,5211.91,,,2020,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,5211.91,,,2020,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,5211.91,,,2020,Annual
Diluted Net Income ,DilutedNetIncome,5211.91,,,2020,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,28.93,,,2020,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,180.18,,,2020,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,120.00,,,2020,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,180.40,,,2020,Annual
period Length ,periodLength,12,,,2020,Annual
period Type ,periodType,Months,,,2020,Annual
