tickerId,companyName,remarks,dateOfAnnouncement,recordDate,agmDate,purpose
S0003126,Tata Consumer Products,,2025-05-16,,2025-06-18,AGM
S0003126,Tata Consumer Products,,2025-02-19,,2025-03-25,POM
S0003126,Tata Consumer Products,,2024-04-23,,2024-06-13,AGM
S0003126,Tata Consumer Products,,2023-12-28,,2024-01-30,POM
S0003126,Tata Consumer Products,,2023-04-25,,2023-06-06,AGM
S0003126,Tata Consumer Products,,2022-05-04,,2022-06-27,AGM
S0003126,Tata Consumer Products,,2022-03-30,,2022-05-02,POM
S0003126,Tata Consumer Products,,2021-05-06,,2021-06-25,AGM
