Date,Volume,Delivery (%)
2024-09-18,989833,59.0
2024-09-19,2899918,68.0
2024-09-20,3810248,68.0
2024-09-23,2898276,56.0
2024-09-24,3516591,77.0
2024-09-25,2601685,62.0
2024-09-26,2526977,55.0
2024-09-27,2288197,72.0
2024-09-30,1315519,69.0
2024-10-01,910907,59.0
2024-10-03,1985934,63.0
2024-10-04,1796716,62.0
2024-10-07,1604337,54.0
2024-10-08,1768322,64.0
2024-10-09,1345626,51.0
2024-10-10,1228845,40.0
2024-10-11,582523,37.0
2024-10-14,554006,41.0
2024-10-15,786260,64.0
2024-10-16,752235,57.0
2024-10-17,988717,52.0
2024-10-18,994398,50.0
2024-10-21,11915345,45.0
2024-10-22,2832774,57.0
2024-10-23,1961011,54.0
2024-10-24,2062264,58.0
2024-10-25,2297783,64.0
2024-10-28,2416725,64.0
2024-10-29,1278335,56.0
2024-10-30,2080422,47.0
2024-10-31,1433476,55.0
2024-11-01,240691,50.0
2024-11-04,1497099,49.0
2024-11-05,1190636,43.0
2024-11-06,720190,53.0
2024-11-07,1168853,60.0
2024-11-08,1016800,55.0
2024-11-11,1133649,57.0
2024-11-12,1011519,58.0
2024-11-13,997111,59.0
2024-11-14,2037310,49.0
2024-11-18,2327255,50.0
2024-11-19,1890388,65.0
2024-11-21,1605464,49.0
2024-11-22,1475173,53.0
2024-11-25,2499018,65.0
2024-11-26,668721,41.0
2024-11-27,801625,56.0
2024-11-28,1902070,56.0
2024-11-29,1522304,56.0
2024-12-02,988252,51.0
2024-12-03,1374967,64.0
2024-12-04,1276297,65.0
2024-12-05,2085149,50.0
2024-12-06,1994570,53.0
2024-12-09,3770485,53.0
2024-12-10,2031492,69.0
2024-12-11,1423656,44.0
2024-12-12,1970328,43.0
2024-12-13,1345455,41.0
2024-12-16,900832,47.0
2024-12-17,1675185,53.0
2024-12-18,1188076,50.0
2024-12-19,2648190,51.0
2024-12-20,2479050,60.0
2024-12-23,1102333,45.0
2024-12-24,1057764,45.0
2024-12-26,620680,43.0
2024-12-27,898504,50.0
2024-12-30,1851140,64.0
2024-12-31,1143314,53.0
2025-01-01,652964,53.0
2025-01-02,1752054,69.0
2025-01-03,1989005,65.0
2025-01-06,2751715,42.0
2025-01-07,2481796,41.0
2025-01-08,1283277,51.0
2025-01-09,2194344,40.0
2025-01-10,1467070,51.0
2025-01-13,1912029,61.0
2025-01-14,1634311,61.0
2025-01-15,3364009,75.0
2025-01-16,2174377,43.0
2025-01-17,711335,39.0
2025-01-20,727642,47.0
2025-01-21,2464896,41.0
2025-01-22,1904629,50.0
2025-01-23,1310057,38.0
2025-01-24,2254138,37.0
2025-01-27,1897962,48.0
2025-01-28,1699117,50.0
2025-01-29,1519760,37.0
2025-01-30,1746247,38.0
2025-01-31,5310880,29.0
2025-02-01,3163261,34.0
2025-02-03,1332814,34.0
2025-02-04,2415907,52.0
2025-02-05,1650417,56.0
2025-02-06,1211591,30.0
2025-02-07,985048,57.0
2025-02-10,1478233,32.0
2025-02-11,1237183,45.0
2025-02-12,1099385,34.0
2025-02-13,1247836,46.0
2025-02-14,2061613,50.0
2025-02-17,949431,44.0
2025-02-18,808242,67.0
2025-02-19,792869,61.0
2025-02-20,892237,53.0
2025-02-21,1433994,57.0
2025-02-24,1018498,55.0
2025-02-25,1675187,68.0
2025-02-27,1371265,73.0
2025-02-28,5162725,63.0
2025-03-03,1346107,65.0
2025-03-04,1948890,69.0
2025-03-05,2786116,82.0
2025-03-06,2440044,54.0
2025-03-07,955267,70.0
2025-03-10,1683004,63.0
2025-03-11,2773904,80.0
2025-03-12,1646644,70.0
2025-03-13,916758,66.0
2025-03-17,1016603,64.0
2025-03-18,2360017,69.0
2025-03-19,1679607,72.0
2025-03-20,2456656,68.0
2025-03-21,3178450,76.0
2025-03-24,1566358,68.0
2025-03-25,1682050,57.0
2025-03-26,1423241,62.0
2025-03-27,2618154,67.0
2025-03-28,2364178,39.0
2025-04-01,1062911,55.0
2025-04-02,9036475,21.0
2025-04-03,1649903,46.0
2025-04-04,4275731,45.0
2025-04-07,3304387,60.0
2025-04-08,1488151,53.0
2025-04-09,2310206,64.0
2025-04-11,1957537,63.0
2025-04-15,1047958,64.0
2025-04-16,710361,46.0
2025-04-17,1586359,54.0
2025-04-21,713665,44.0
2025-04-22,1303193,43.0
2025-04-23,1809697,44.0
2025-04-24,6030926,29.0
2025-04-25,1498470,48.0
2025-04-28,686865,53.0
2025-04-29,1560880,61.0
2025-04-30,1535061,54.0
2025-05-02,1061044,61.0
2025-05-05,1457381,70.0
2025-05-06,1426511,63.0
2025-05-07,1812491,67.0
2025-05-08,2741110,52.0
2025-05-09,833176,52.0
2025-05-12,790628,45.0
2025-05-13,1278795,58.0
2025-05-14,1559121,64.0
2025-05-15,2100108,47.0
2025-05-16,1380191,
2025-05-19,802582,56.0
2025-05-20,836642,66.0
2025-05-21,727380,54.0
2025-05-22,1456474,57.0
2025-05-23,908715,53.0
2025-05-26,632339,52.0
2025-05-27,915694,50.0
2025-05-28,517143,41.0
2025-05-29,2598287,64.0
2025-05-30,2491157,70.0
2025-06-02,944950,52.0
2025-06-03,805097,64.0
2025-06-04,655824,71.0
2025-06-05,1061915,49.0
2025-06-06,532119,
