Date,200 DMA
2024-06-06,1026.7
2024-06-07,1027.65
2024-06-10,1028.56
2024-06-11,1029.48
2024-06-12,1030.29
2024-06-13,1030.99
2024-06-14,1031.67
2024-06-18,1032.48
2024-06-19,1033.07
2024-06-20,1033.64
2024-06-21,1034.01
2024-06-24,1034.55
2024-06-25,1035.02
2024-06-26,1035.4
2024-06-27,1035.77
2024-06-28,1036.25
2024-07-01,1036.69
2024-07-02,1037.24
2024-07-03,1038.19
2024-07-04,1039.01
2024-07-05,1039.85
2024-07-08,1040.82
2024-07-09,1041.68
2024-07-10,1042.63
2024-07-11,1043.37
2024-07-12,1044.32
2024-07-15,1045.22
2024-07-16,1046.38
2024-07-18,1047.69
2024-07-19,1048.95
2024-07-22,1050.35
2024-07-23,1052.25
2024-07-24,1053.88
2024-07-25,1055.42
2024-07-26,1056.99
2024-07-29,1058.43
2024-07-30,1059.79
2024-07-31,1061.07
2024-08-01,1062.54
2024-08-02,1063.84
2024-08-05,1065.19
2024-08-06,1066.39
2024-08-07,1067.72
2024-08-08,1068.82
2024-08-09,1069.98
2024-08-12,1070.99
2024-08-13,1072.06
2024-08-14,1073.01
2024-08-16,1074.15
2024-08-19,1075.18
2024-08-20,1076.14
2024-08-21,1077.14
2024-08-22,1078.42
2024-08-23,1079.6
2024-08-26,1081.0
2024-08-27,1082.28
2024-08-28,1083.46
2024-08-29,1084.61
2024-08-30,1085.76
2024-09-02,1086.89
2024-09-03,1088.01
2024-09-04,1089.07
2024-09-05,1090.06
2024-09-06,1090.89
2024-09-09,1091.9
2024-09-10,1093.02
2024-09-11,1094.13
2024-09-12,1095.41
2024-09-13,1096.55
2024-09-16,1097.76
2024-09-17,1098.98
2024-09-18,1099.99
2024-09-19,1101.14
2024-09-20,1102.29
2024-09-23,1103.38
2024-09-24,1104.46
2024-09-25,1105.3
2024-09-26,1106.38
2024-09-27,1107.33
2024-09-30,1108.22
2024-10-01,1109.1
2024-10-03,1109.53
2024-10-04,1109.74
2024-10-07,1109.75
2024-10-08,1109.85
2024-10-09,1109.93
2024-10-10,1109.97
2024-10-11,1110.0
2024-10-14,1110.03
2024-10-15,1110.09
2024-10-16,1110.12
2024-10-17,1109.93
2024-10-18,1109.76
2024-10-21,1108.84
2024-10-22,1107.74
2024-10-23,1106.81
2024-10-24,1105.71
2024-10-25,1104.39
2024-10-28,1103.11
2024-10-29,1102.01
2024-10-30,1101.22
2024-10-31,1100.24
2024-11-01,1099.28
2024-11-04,1098.24
2024-11-05,1097.27
2024-11-06,1096.37
2024-11-07,1095.26
2024-11-08,1094.24
2024-11-11,1093.07
2024-11-12,1091.82
2024-11-13,1090.43
2024-11-14,1088.79
2024-11-18,1087.22
2024-11-19,1085.52
2024-11-21,1083.79
2024-11-22,1082.41
2024-11-25,1081.15
2024-11-26,1079.98
2024-11-27,1078.79
2024-11-28,1077.42
2024-11-29,1076.24
2024-12-02,1075.05
2024-12-03,1073.86
2024-12-04,1072.74
2024-12-05,1071.68
2024-12-06,1070.71
2024-12-09,1069.35
2024-12-10,1067.93
2024-12-11,1066.61
2024-12-12,1065.16
2024-12-13,1063.81
2024-12-16,1062.39
2024-12-17,1060.82
2024-12-18,1059.31
2024-12-19,1057.8
2024-12-20,1056.12
2024-12-23,1054.6
2024-12-24,1053.13
2024-12-26,1051.62
2024-12-27,1050.19
2024-12-30,1048.73
2024-12-31,1047.39
2025-01-01,1046.13
2025-01-02,1044.97
2025-01-03,1043.92
2025-01-06,1042.96
2025-01-07,1042.08
2025-01-08,1041.28
2025-01-09,1040.57
2025-01-10,1039.9
2025-01-13,1039.16
2025-01-14,1038.4
2025-01-15,1037.58
2025-01-16,1036.58
2025-01-17,1035.76
2025-01-20,1035.01
2025-01-21,1034.39
2025-01-22,1033.72
2025-01-23,1033.23
2025-01-24,1032.82
2025-01-27,1032.15
2025-01-28,1031.45
2025-01-29,1030.74
2025-01-30,1030.1
2025-01-31,1030.05
2025-02-01,1030.44
2025-02-03,1030.5
2025-02-04,1030.54
2025-02-05,1030.39
2025-02-06,1030.32
2025-02-07,1030.23
2025-02-10,1030.2
2025-02-11,1030.04
2025-02-12,1030.03
2025-02-13,1029.96
2025-02-14,1029.89
2025-02-17,1029.82
2025-02-18,1029.79
2025-02-19,1029.75
2025-02-20,1029.54
2025-02-21,1029.29
2025-02-24,1029.02
2025-02-25,1028.78
2025-02-27,1028.57
2025-02-28,1027.93
2025-03-03,1027.19
2025-03-04,1026.47
2025-03-05,1025.77
2025-03-06,1025.1
2025-03-07,1024.47
2025-03-10,1023.81
2025-03-11,1023.17
2025-03-12,1022.4
2025-03-13,1021.64
2025-03-17,1020.83
2025-03-18,1020.09
2025-03-19,1019.39
2025-03-20,1018.86
2025-03-21,1018.29
2025-03-24,1017.81
2025-03-25,1017.34
2025-03-26,1016.77
2025-03-27,1016.34
2025-03-28,1016.2
2025-04-01,1015.96
2025-04-02,1016.42
2025-04-03,1016.97
2025-04-04,1017.67
2025-04-07,1017.97
2025-04-08,1018.48
2025-04-09,1019.19
2025-04-11,1019.97
2025-04-15,1020.8
2025-04-16,1021.65
2025-04-17,1022.63
2025-04-21,1023.61
2025-04-22,1024.73
2025-04-23,1025.98
2025-04-24,1027.33
2025-04-25,1028.61
2025-04-28,1029.87
2025-04-29,1031.25
2025-04-30,1032.59
2025-05-02,1033.82
2025-05-05,1035.09
2025-05-06,1036.29
2025-05-07,1037.38
2025-05-08,1038.16
2025-05-09,1038.92
2025-05-12,1039.98
2025-05-13,1040.76
2025-05-14,1041.55
2025-05-15,1042.6
2025-05-16,1043.85
2025-05-19,1044.9
2025-05-20,1045.73
2025-05-21,1046.66
2025-05-22,1047.45
2025-05-23,1048.38
2025-05-26,1049.36
2025-05-27,1050.24
2025-05-28,1050.95
2025-05-29,1051.54
2025-05-30,1052.08
2025-06-02,1052.76
2025-06-03,1053.38
2025-06-04,1054.08
2025-06-05,1054.66
2025-06-06,1055.27
