companyDescription,mgIndustry,isInId,exchangeCodeBse,exchangeCodeNse
"Bajaj Finance Ltd. is an India-based non-banking financial company (NBFC). The Company is mainly engaged in the business of lending and accepting deposits. It has a diversified lending portfolio across retail, small and medium-sized enterprises (SMEs) and commercial customers with a presence in both urban and rural India. It also accepts public and corporate deposits and offers a variety of financial service products to its customers. Its products include Consumer Finance, Commercial Lending, SME Finance, Investment, Corporate Finance, and Financial Institutions Lending. Its Consumer Finance includes Digital Product Finance, Lifestyle Finance, Durable Finance, Personal Loan, Home Loan, Retailer Finance, and others. Its commercial lending includes Vendor Financing, Large Value Lease Rental Discounting, Loans against Securities, and others. Its investments include fixed deposit and mutual funds. Its subsidiaries include Bajaj Housing Finance Ltd. and Bajaj Financial Securities Ltd.",Consumer Financial Services,INE296A01024,500034,BAJFINANCE
