Date,50 DMA
2024-06-06,6842.74
2024-06-07,6856.41
2024-06-10,6865.53
2024-06-11,6876.22
2024-06-12,6889.61
2024-06-13,6905.51
2024-06-14,6922.61
2024-06-18,6938.77
2024-06-19,6950.34
2024-06-20,6960.41
2024-06-21,6967.23
2024-06-24,6971.72
2024-06-25,6975.75
2024-06-26,6982.91
2024-06-27,6990.12
2024-06-28,6995.03
2024-07-01,7006.08
2024-07-02,7012.34
2024-07-03,7022.0
2024-07-04,7025.34
2024-07-05,7029.76
2024-07-08,7032.44
2024-07-09,7033.84
2024-07-10,7034.67
2024-07-11,7031.36
2024-07-12,7030.3
2024-07-15,7031.61
2024-07-16,7032.69
2024-07-18,7035.72
2024-07-19,7031.66
2024-07-22,7025.88
2024-07-23,7014.17
2024-07-24,6998.2
2024-07-25,6984.46
2024-07-26,6976.83
2024-07-29,6970.38
2024-07-30,6964.62
2024-07-31,6958.44
2024-08-01,6951.11
2024-08-02,6942.25
2024-08-05,6928.7
2024-08-06,6913.39
2024-08-07,6902.56
2024-08-08,6889.99
2024-08-09,6879.33
2024-08-12,6868.7
2024-08-13,6852.87
2024-08-14,6837.4
2024-08-16,6827.74
2024-08-19,6819.45
2024-08-20,6815.63
2024-08-21,6812.49
2024-08-22,6809.78
2024-08-23,6806.89
2024-08-26,6805.77
2024-08-27,6808.03
2024-08-28,6811.64
2024-08-29,6821.52
2024-08-30,6836.37
2024-09-02,6860.04
2024-09-03,6879.4
2024-09-04,6895.88
2024-09-05,6909.57
2024-09-06,6925.55
2024-09-09,6942.09
2024-09-10,6953.85
2024-09-11,6969.21
2024-09-12,6987.21
2024-09-13,7011.19
2024-09-16,7024.31
2024-09-17,7037.69
2024-09-18,7060.96
2024-09-19,7081.72
2024-09-20,7101.35
2024-09-23,7120.72
2024-09-24,7137.72
2024-09-25,7156.78
2024-09-26,7180.77
2024-09-27,7203.33
2024-09-30,7222.92
2024-10-01,7241.75
2024-10-03,7249.28
2024-10-04,7247.79
2024-10-07,7248.64
2024-10-08,7246.22
2024-10-09,7248.35
2024-10-10,7251.15
2024-10-11,7253.14
2024-10-14,7251.4
2024-10-15,7242.21
2024-10-16,7231.0
2024-10-17,7218.0
2024-10-18,7205.51
2024-10-21,7188.86
2024-10-22,7168.82
2024-10-23,7162.03
2024-10-24,7157.28
2024-10-25,7147.59
2024-10-28,7138.33
2024-10-29,7133.79
2024-10-30,7126.77
2024-10-31,7117.48
2024-11-01,7109.88
2024-11-04,7099.44
2024-11-05,7092.81
2024-11-06,7089.41
2024-11-07,7082.16
2024-11-08,7074.86
2024-11-11,7063.25
2024-11-12,7046.58
2024-11-13,7027.73
2024-11-14,7008.96
2024-11-18,6991.67
2024-11-19,6976.13
2024-11-21,6956.11
2024-11-22,6945.43
2024-11-25,6935.24
2024-11-26,6922.79
2024-11-27,6914.26
2024-11-28,6898.38
2024-11-29,6885.74
2024-12-02,6876.52
2024-12-03,6868.63
2024-12-04,6863.59
2024-12-05,6863.07
2024-12-06,6862.57
2024-12-09,6862.8
2024-12-10,6865.68
2024-12-11,6875.46
2024-12-12,6885.27
2024-12-13,6896.94
2024-12-16,6909.16
2024-12-17,6918.71
2024-12-18,6924.82
2024-12-19,6924.57
2024-12-20,6921.58
2024-12-23,6919.43
2024-12-24,6915.07
2024-12-26,6911.17
2024-12-27,6911.04
2024-12-30,6910.14
2024-12-31,6906.73
2025-01-01,6907.85
2025-01-02,6926.72
2025-01-03,6945.57
2025-01-06,6961.4
2025-01-07,6976.8
2025-01-08,6991.64
2025-01-09,7002.85
2025-01-10,7014.04
2025-01-13,7019.4
2025-01-14,7031.78
2025-01-15,7037.49
2025-01-16,7046.21
2025-01-17,7051.54
2025-01-20,7066.77
2025-01-21,7075.59
2025-01-22,7088.2
2025-01-23,7102.13
2025-01-24,7115.32
2025-01-27,7122.39
2025-01-28,7141.37
2025-01-29,7165.62
2025-01-30,7194.48
2025-01-31,7221.57
2025-02-01,7252.1
2025-02-03,7298.13
2025-02-04,7344.29
2025-02-05,7389.98
2025-02-06,7433.8
2025-02-07,7474.6
2025-02-10,7506.45
2025-02-11,7533.31
2025-02-12,7560.0
2025-02-13,7593.3
2025-02-14,7624.63
2025-02-17,7656.08
2025-02-18,7687.84
2025-02-19,7717.31
2025-02-20,7744.06
2025-02-21,7769.66
2025-02-24,7792.61
2025-02-25,7819.91
2025-02-27,7854.64
2025-02-28,7881.13
2025-03-03,7910.41
2025-03-04,7936.91
2025-03-05,7951.09
2025-03-06,7969.12
2025-03-07,7986.2
2025-03-10,8000.17
2025-03-11,8013.52
2025-03-12,8031.99
2025-03-13,8047.22
2025-03-17,8068.13
2025-03-18,8092.22
2025-03-19,8117.29
2025-03-20,8139.35
2025-03-21,8169.81
2025-03-24,8205.9
2025-03-25,8239.67
2025-03-26,8264.24
2025-03-27,8293.24
2025-03-28,8318.83
2025-04-01,8333.7
2025-04-02,8346.86
2025-04-03,8356.58
2025-04-04,8370.78
2025-04-07,8378.52
2025-04-08,8395.92
2025-04-09,8409.25
2025-04-11,8429.32
2025-04-15,8457.23
2025-04-16,8480.73
2025-04-17,8507.47
2025-04-21,8537.51
2025-04-22,8565.86
2025-04-23,8595.55
2025-04-24,8623.22
2025-04-25,8642.38
2025-04-28,8660.05
2025-04-29,8677.03
2025-04-30,8675.37
2025-05-02,8682.7
2025-05-05,8692.48
2025-05-06,8696.6
2025-05-07,8707.97
2025-05-08,8712.85
2025-05-09,8710.03
2025-05-12,8722.13
2025-05-13,8734.67
2025-05-14,8748.26
2025-05-15,8765.52
2025-05-16,8781.26
2025-05-19,8799.86
2025-05-20,8810.81
2025-05-21,8825.97
2025-05-22,8838.25
2025-05-23,8854.14
2025-05-26,8870.43
2025-05-27,8882.22
2025-05-28,8897.33
2025-05-29,8909.35
2025-05-30,8919.99
2025-06-02,8927.77
2025-06-03,8929.78
2025-06-04,8932.02
2025-06-05,8932.1
2025-06-06,8949.33
