Date,Volume,Delivery (%)
2025-03-24,1487241,56.0
2025-03-25,1812382,49.0
2025-03-26,916808,56.0
2025-03-27,2124439,65.0
2025-03-28,993729,52.0
2025-04-01,1228097,60.0
2025-04-02,669328,56.0
2025-04-03,1428009,46.0
2025-04-04,1911485,48.0
2025-04-07,1471414,47.0
2025-04-08,1532013,44.0
2025-04-09,1065628,54.0
2025-04-11,1053999,48.0
2025-04-15,1308644,65.0
2025-04-16,773541,54.0
2025-04-17,1178248,57.0
2025-04-21,816823,55.0
2025-04-22,1170132,57.0
2025-04-23,1125979,56.0
2025-04-24,1963235,41.0
2025-04-25,1134637,46.0
2025-04-28,1023789,57.0
2025-04-29,1206647,47.0
2025-04-30,4146269,44.0
2025-05-02,2296389,51.0
2025-05-05,938031,44.0
2025-05-06,1256671,57.0
2025-05-07,1193184,57.0
2025-05-08,1222132,52.0
2025-05-09,1238277,60.0
2025-05-12,1085548,59.0
2025-05-13,1378016,46.0
2025-05-14,780852,49.0
2025-05-15,1064104,34.0
2025-05-16,644579,
2025-05-19,737559,53.0
2025-05-20,825156,65.0
2025-05-21,777184,55.0
2025-05-22,634937,52.0
2025-05-23,453218,49.0
2025-05-26,578878,54.0
2025-05-27,750734,45.0
2025-05-28,678170,54.0
2025-05-29,730898,50.0
2025-05-30,1519787,64.0
2025-06-02,677703,64.0
2025-06-03,948783,59.0
2025-06-04,567170,66.0
2025-06-05,800707,54.0
2025-06-06,2037343,
