displayName,key,value,yqoQComp,qoQComp,FiscalYear,Type
Interest Income Bank ,InterestIncomeBank,490937.79,,,2025,Annual
Total Interest Expense ,TotalInterestExpense,300943.33,,,2025,Annual
Net Interest Income ,NetInterestIncome,189994.46,,,2025,Annual
Loan Loss Provision ,LoanLossProvision,19461.17,,,2025,Annual
Net Interest Inc After Loan Loss Prov ,NetInterestIncAfterLoanLossProv,170533.29,,,2025,Annual
Non- Interest Income Bank ,Non-InterestIncomeBank,172405.53,,,2025,Annual
Non- Interest Expense Bank ,Non-InterestExpenseBank,-236573.52,,,2025,Annual
Net Income Before Taxes ,NetIncomeBeforeTaxes,106365.30,,,2025,Annual
Provisionfor Income Taxes ,ProvisionforIncomeTaxes,27348.14,,,2025,Annual
Net Income After Taxes ,NetIncomeAfterTaxes,79017.16,,,2025,Annual
Minority Interest ,MinorityInterest,-2961.29,,,2025,Annual
Equity In Affiliates ,EquityInAffiliates,1505.47,,,2025,Annual
Net Income Before Extra Items ,NetIncomeBeforeExtraItems,77561.34,,,2025,Annual
Net Income ,NetIncome,77561.34,,,2025,Annual
Income Availableto Com Excl Extra Ord ,IncomeAvailabletoComExclExtraOrd,77561.34,,,2025,Annual
Income Availableto Com Incl Extra Ord ,IncomeAvailabletoComInclExtraOrd,77561.34,,,2025,Annual
Diluted Net Income ,DilutedNetIncome,77561.34,,,2025,Annual
Diluted Weighted Average Shares ,DilutedWeightedAverageShares,892.43,,,2025,Annual
Diluted EPS Excluding Extra Ord Items ,DilutedEPSExcludingExtraOrdItems,86.91,,,2025,Annual
DPS- Common Stock Primary Issue ,DPS-CommonStockPrimaryIssue,15.90,,,2025,Annual
Diluted Normalized EPS ,DilutedNormalizedEPS,86.91,,,2025,Annual
period Length ,periodLength,12,,,2025,Annual
period Type ,periodType,Months,,,2025,Annual
