Date,200 DMA
2024-06-06,2431.68
2024-06-07,2432.39
2024-06-10,2433.54
2024-06-11,2434.62
2024-06-12,2435.64
2024-06-13,2436.8
2024-06-14,2437.85
2024-06-18,2438.97
2024-06-19,2439.83
2024-06-20,2440.83
2024-06-21,2441.4
2024-06-24,2442.28
2024-06-25,2443.01
2024-06-26,2443.92
2024-06-27,2444.81
2024-06-28,2445.88
2024-07-01,2447.09
2024-07-02,2448.06
2024-07-03,2449.09
2024-07-04,2450.05
2024-07-05,2451.28
2024-07-08,2452.8
2024-07-09,2454.59
2024-07-10,2456.2
2024-07-11,2457.56
2024-07-12,2459.07
2024-07-15,2460.52
2024-07-16,2461.98
2024-07-18,2463.63
2024-07-19,2464.96
2024-07-22,2466.18
2024-07-23,2467.33
2024-07-24,2468.06
2024-07-25,2468.19
2024-07-26,2468.28
2024-07-29,2468.3
2024-07-30,2468.19
2024-07-31,2468.07
2024-08-01,2468.23
2024-08-02,2468.5
2024-08-05,2468.92
2024-08-06,2469.31
2024-08-07,2469.85
2024-08-08,2470.04
2024-08-09,2470.38
2024-08-12,2470.41
2024-08-13,2470.55
2024-08-14,2470.59
2024-08-16,2471.14
2024-08-19,2471.46
2024-08-20,2471.92
2024-08-21,2472.72
2024-08-22,2473.5
2024-08-23,2474.05
2024-08-26,2474.5
2024-08-27,2474.97
2024-08-28,2475.15
2024-08-29,2475.44
2024-08-30,2475.69
2024-09-02,2476.03
2024-09-03,2476.58
2024-09-04,2477.15
2024-09-05,2477.43
2024-09-06,2477.69
2024-09-09,2478.08
2024-09-10,2478.65
2024-09-11,2479.13
2024-09-12,2479.61
2024-09-13,2480.13
2024-09-16,2480.82
2024-09-17,2481.47
2024-09-18,2482.63
2024-09-19,2484.13
2024-09-20,2486.28
2024-09-23,2488.65
2024-09-24,2490.72
2024-09-25,2492.78
2024-09-26,2495.39
2024-09-27,2497.88
2024-09-30,2499.79
2024-10-01,2501.86
2024-10-03,2503.58
2024-10-04,2504.52
2024-10-07,2505.21
2024-10-08,2505.97
2024-10-09,2506.07
2024-10-10,2506.13
2024-10-11,2506.19
2024-10-14,2506.15
2024-10-15,2505.93
2024-10-16,2505.5
2024-10-17,2504.23
2024-10-18,2502.7
2024-10-21,2501.23
2024-10-22,2499.73
2024-10-23,2498.01
2024-10-24,2495.63
2024-10-25,2493.29
2024-10-28,2491.09
2024-10-29,2488.86
2024-10-30,2486.75
2024-10-31,2484.52
2024-11-01,2482.51
2024-11-04,2480.16
2024-11-05,2477.99
2024-11-06,2475.98
2024-11-07,2473.86
2024-11-08,2472.08
2024-11-11,2470.16
2024-11-12,2468.03
2024-11-13,2465.72
2024-11-14,2462.9
2024-11-18,2460.42
2024-11-19,2457.97
2024-11-21,2455.51
2024-11-22,2453.44
2024-11-25,2451.48
2024-11-26,2449.63
2024-11-27,2447.88
2024-11-28,2445.78
2024-11-29,2443.68
2024-12-02,2441.77
2024-12-03,2439.98
2024-12-04,2438.16
2024-12-05,2436.45
2024-12-06,2434.77
2024-12-09,2432.72
2024-12-10,2430.55
2024-12-11,2428.66
2024-12-12,2426.63
2024-12-13,2424.9
2024-12-16,2423.05
2024-12-17,2420.86
2024-12-18,2418.54
2024-12-19,2415.98
2024-12-20,2413.46
2024-12-23,2410.86
2024-12-24,2408.43
2024-12-26,2405.86
2024-12-27,2403.47
2024-12-30,2401.04
2024-12-31,2398.74
2025-01-01,2396.46
2025-01-02,2394.51
2025-01-03,2392.9
2025-01-06,2390.83
2025-01-07,2389.06
2025-01-08,2387.37
2025-01-09,2386.07
2025-01-10,2384.69
2025-01-13,2383.22
2025-01-14,2381.59
2025-01-15,2379.78
2025-01-16,2377.69
2025-01-17,2376.09
2025-01-20,2374.48
2025-01-21,2372.71
2025-01-22,2371.06
2025-01-23,2369.35
2025-01-24,2367.75
2025-01-27,2365.83
2025-01-28,2363.74
2025-01-29,2361.92
2025-01-30,2360.48
2025-01-31,2360.01
2025-02-01,2359.68
2025-02-03,2359.26
2025-02-04,2358.66
2025-02-05,2357.57
2025-02-06,2356.4
2025-02-07,2355.09
2025-02-10,2353.76
2025-02-11,2352.18
2025-02-12,2350.61
2025-02-13,2348.88
2025-02-14,2347.36
2025-02-17,2346.06
2025-02-18,2344.83
2025-02-19,2343.44
2025-02-20,2342.08
2025-02-21,2340.81
2025-02-24,2339.61
2025-02-25,2338.73
2025-02-27,2338.12
2025-02-28,2336.65
2025-03-03,2335.14
2025-03-04,2333.27
2025-03-05,2331.91
2025-03-06,2330.61
2025-03-07,2329.69
2025-03-10,2328.88
2025-03-11,2328.11
2025-03-12,2326.79
2025-03-13,2325.45
2025-03-17,2323.95
2025-03-18,2322.74
2025-03-19,2321.35
2025-03-20,2320.36
2025-03-21,2319.85
2025-03-24,2319.29
2025-03-25,2318.65
2025-03-26,2317.9
2025-03-27,2317.14
2025-03-28,2316.48
2025-04-01,2315.66
2025-04-02,2314.62
2025-04-03,2313.93
2025-04-04,2313.42
2025-04-07,2312.78
2025-04-08,2312.4
2025-04-09,2312.73
2025-04-11,2313.21
2025-04-15,2313.76
2025-04-16,2314.45
2025-04-17,2315.46
2025-04-21,2316.3
2025-04-22,2317.21
2025-04-23,2318.36
2025-04-24,2319.5
2025-04-25,2320.44
2025-04-28,2321.29
2025-04-29,2321.95
2025-04-30,2322.61
2025-05-02,2322.76
2025-05-05,2322.81
2025-05-06,2323.15
