companyDescription,mgIndustry,isInId,exchangeCodeBse,exchangeCodeNse
"Nestle India Limited is an India-based company that is engaged in the food business. The Company's product categories include milk products and nutrition, prepared dishes and cooking aids, powdered and liquid beverages, and confectionery. Its milk and nutrition products include dairy whitener, condensed milk, ultra heat treatment milk, yoghurt, maternal and infant formula, baby foods, and health care nutrition. Its dishes and cooking aid products include noodles, sauces, seasonings, pasta, cereals and pet food. Its powdered and liquid beverages include instant coffee, instant tea and ready to drink beverages. The Company's confectionery products include bar count lines, tablets and sugar confectionery. The Company's brands include NESCAFE, MAGGI, MILKYBAR, KIT KAT, BAR-ONE, MILKMAID, GERBER and NESTEA. Its coffee products include NESCAFE Classic, NESCAFE Sunrise and NESCAFE GOLD. Its pet food portfolio includes PURINA Friskies and PURINA Fancy Feast in the dry and wet cat food range.",Food Processing,INE239A01024,500790,NESTLEIND
