tickerId,companyName,remarks,dateOfAnnouncement,recordDate,agmDate,purpose
S0003220,Shree Cement,,2024-09-26,,2024-10-28,POM
S0003220,Shree Cement,,2024-07-10,,2024-08-06,AGM
S0003220,Shree Cement,,2023-11-21,,2023-12-22,POM
S0003220,Shree Cement,,2023-05-22,,2023-07-26,AGM
S0003220,Shree Cement,,2023-03-10,,2023-04-11,POM
S0003220,Shree Cement,,2022-05-21,,2022-07-28,AGM
S0003220,Shree Cement,,2022-03-02,,2022-04-02,POM
S0003220,Shree Cement,,2021-07-13,,2021-08-09,AGM
