Date,Volume,Delivery (%)
2025-01-06,33293,54.0
2025-01-07,21003,24.0
2025-01-08,18244,33.0
2025-01-09,27105,42.0
2025-01-10,29951,53.0
2025-01-13,39609,56.0
2025-01-14,12553,59.0
2025-01-15,35110,75.0
2025-01-16,14806,29.0
2025-01-17,21681,51.0
2025-01-20,16016,56.0
2025-01-21,15443,44.0
2025-01-22,27609,56.0
2025-01-23,58875,57.0
2025-01-24,31677,45.0
2025-01-27,43464,52.0
2025-01-28,34270,41.0
2025-01-29,37985,35.0
2025-01-30,34191,26.0
2025-01-31,49017,32.0
2025-02-01,30801,34.0
2025-02-03,32103,35.0
2025-02-04,23296,42.0
2025-02-05,29308,43.0
2025-02-06,14799,29.0
2025-02-07,71035,76.0
2025-02-10,13700,37.0
2025-02-11,70384,73.0
2025-02-12,18754,34.0
2025-02-13,22792,27.0
2025-02-14,65060,52.0
2025-02-17,33318,51.0
2025-02-18,22818,46.0
2025-02-19,15937,38.0
2025-02-20,24026,38.0
2025-02-21,13941,37.0
2025-02-24,11544,44.0
2025-02-25,31881,60.0
2025-02-27,53433,56.0
2025-02-28,72248,59.0
2025-03-03,39840,64.0
2025-03-04,75143,72.0
2025-03-05,31023,48.0
2025-03-06,22446,31.0
2025-03-07,15937,43.0
2025-03-10,16064,42.0
2025-03-11,13680,39.0
2025-03-12,30901,58.0
2025-03-13,17211,58.0
2025-03-17,55073,71.0
2025-03-18,42384,72.0
2025-03-19,35941,57.0
2025-03-20,25561,47.0
2025-03-21,65045,57.0
2025-03-24,20163,43.0
2025-03-25,79578,68.0
2025-03-26,25282,47.0
2025-03-27,73544,48.0
2025-03-28,59517,40.0
2025-04-01,19736,44.0
2025-04-02,52515,67.0
2025-04-03,26924,46.0
2025-04-04,15310,49.0
2025-04-07,55543,59.0
2025-04-08,43824,68.0
2025-04-09,39614,67.0
2025-04-11,33033,52.0
2025-04-15,40529,53.0
2025-04-16,28508,56.0
2025-04-17,36687,57.0
2025-04-21,28675,48.0
2025-04-22,46178,58.0
2025-04-23,27559,57.0
2025-04-24,55860,63.0
2025-04-25,27173,46.0
2025-04-28,22691,55.0
2025-04-29,25648,43.0
2025-04-30,22490,54.0
2025-05-02,22011,45.0
2025-05-05,14663,42.0
2025-05-06,28357,46.0
2025-05-07,11461,34.0
2025-05-08,44312,71.0
2025-05-09,24975,36.0
2025-05-12,13325,29.0
2025-05-13,39629,61.0
2025-05-14,99980,54.0
2025-05-15,176339,57.0
2025-05-16,34581,
2025-05-19,28640,58.0
2025-05-20,29880,60.0
2025-05-21,31644,58.0
2025-05-22,34795,69.0
2025-05-23,19422,50.0
2025-05-26,15726,33.0
2025-05-27,38143,72.0
2025-05-28,35447,43.0
2025-05-29,50600,68.0
2025-05-30,66090,79.0
2025-06-02,25720,59.0
2025-06-03,27041,54.0
2025-06-04,16383,53.0
2025-06-05,27965,65.0
2025-06-06,28978,
