id,text,created_at,retweet_count,reply_count,like_count,quote_count,view_count,lang,username,author_name,url
1580161285873758209,"Wipro reports second quarter earnings, records strong growth in revenues and large deal signings, promotes 10,000 employees. For full results see our release: https://t.co/C2iFdfn5BP https://t.co/L4Bq39clS4",Wed Oct 12 11:39:43 +0000 2022,18,124,99,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1580161285873758209
1580007853598851073,Tune in to watch the live stream of our Q2 FY23 Earnings Press Conference today (October 12) at 7:15 am EDT / 1:15 pm CEST / 4:45 pm IST: https://t.co/oyH2cZ7uVe https://t.co/zI1iAPRJMP,Wed Oct 12 01:30:02 +0000 2022,5,120,46,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1580007853598851073
1549808864908001292,"Wipro’s first quarter results are out. See the earnings release here: 
https://t.co/xAHX30C31k https://t.co/bWsPSFPCtL",Wed Jul 20 17:30:02 +0000 2022,9,13,56,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1549808864908001292
1549514446824939522,Tune in to watch the live stream of our Q1FY23 Earnings Press Conference today (July 20) at 7:15am EDT / 1:15pm CEST / 4:45pm IST: https://t.co/w02GaRqNTz https://t.co/GwAuhBlINu,Tue Jul 19 22:00:07 +0000 2022,5,13,19,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1549514446824939522
1537050133795377152,"Big results require big ambitions.

Wipro’s business solutions transform bold ideas into groundbreaking achievements.

What’s your ambition?

https://t.co/PkeVIEyoqB

#AmbitionsRealized https://t.co/0dkOFNZ1tD",Wed Jun 15 12:31:23 +0000 2022,24,43,140,6,0,en,Wipro,Wipro,https://x.com/Wipro/status/1537050133795377152
1535017895746588674,"The world of AI is here. Discover how a comprehensive approach to an AI–infused #marketingstrategy can lead to intelligence-driven results across all channels and platforms.

#AI #ArtificialIntelligence #AIMarketing",Thu Jun 09 21:56:00 +0000 2022,3,9,16,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1535017895746588674
1521553940931874818,"Wipro finishes FY’22 with $10.4 billion in revenue, and records its fastest ever annual revenue increase, with an industry–leading 27 percent growth. Read the release here: https://t.co/zzJGhBzYGM https://t.co/iY4g4vwVR5",Tue May 03 18:15:03 +0000 2022,13,15,66,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1521553940931874818
1520014424362213376,"Wipro Limited announces results for the quarter and year ended March 31, 2022. Read the full press release: https://t.co/2e09ff6EE0 https://t.co/ePg14JW8ep",Fri Apr 29 12:17:33 +0000 2022,5,10,55,2,0,en,Wipro,Wipro,https://x.com/Wipro/status/1520014424362213376
1519910744615448576,Tune in to watch the live stream of our Q4FY22 Earnings Press Conference at 4.00 pm IST  https://t.co/FuhQsYnLIm https://t.co/o7RkbGdPVr,Fri Apr 29 05:25:34 +0000 2022,6,11,30,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1519910744615448576
1481244086497869829,".@Wipro announces results for the quarter ended December 31, 2021. Read the full press release: https://t.co/QgGJ9GiCjT https://t.co/mC5HIwnVrR",Wed Jan 12 12:38:05 +0000 2022,6,13,54,2,0,en,Wipro,Wipro,https://x.com/Wipro/status/1481244086497869829
1481144649251434498,"Wipro Q3FY22 earnings report is being released today.
Tune in at 4:00 PM IST to view live stream of the press conference here. https://t.co/W3XI5jUcxE
#OneWipro https://t.co/Z3zIUpQxPf",Wed Jan 12 06:02:57 +0000 2022,2,8,32,1,0,en,Wipro,Wipro,https://x.com/Wipro/status/1481144649251434498
1468874061354786823,"@Forrester Wave positioned @Wipro as a Leader in Data Management Service Providers, Q4 2021! 

Read what analysts are saying about Wipro’s #DataEngineering capabilities, simplified delivery model, strategic acquisitions &amp; #BusinessesTransformations: https://t.co/Tgy8uTxFfc https://t.co/XWh2PfNxhb",Thu Dec 09 09:24:01 +0000 2021,0,0,0,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1468874061354786823
1465594612890804225,"@Wipro has moved the dot significantly: The @Forrester Wave™ rated us a Strong Performer in Global Cybersecurity Consulting Providers (Q4 2021)! Our #CyberSecurists don’t just make promises, they deliver results too! Read what the analysts are saying: https://t.co/QUXedwgZM1 https://t.co/uolbmenLyq",Tue Nov 30 08:12:39 +0000 2021,1,0,14,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1465594612890804225
1451143778681638918,"The goal of a #cloud integration strategy is to simplify the technology landscape and complex processes to amplify results. Learn what cloud-based systems can do for your business and how to harness their full potential: https://t.co/1Mxj6SunSM

#CloudStrategy #CloudAdoption https://t.co/xxlWozPw9n",Thu Oct 21 11:10:12 +0000 2021,2,12,17,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1451143778681638918
1448279029526695943,".@Wipro announces results for the quarter ended September 30, 2021. Read the full press release: https://t.co/fkebbmVa9g https://t.co/HqZmSfNoyD",Wed Oct 13 13:26:43 +0000 2021,4,14,58,2,0,en,Wipro,Wipro,https://x.com/Wipro/status/1448279029526695943
1448192992725061632,Tune in to watch the live stream of our Q2 FY22 Earnings Press Conference at 4.00 pm IST today https://t.co/x1dNwHgDuR https://t.co/OqwaVTzjDT,Wed Oct 13 07:44:50 +0000 2021,4,9,20,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1448192992725061632
1418617749153239048,"Over next 3 years @wipro's investing $1 billion in #cloud technologies, capabilities &amp; hyperscaler partnerships enabling us to create more industry-leading solutions and accelerate transformative results for our clients. Learn more: https://t.co/aGLepd9nn7

#wiproFullStride https://t.co/Le6wqT14J3",Fri Jul 23 17:03:22 +0000 2021,12,17,64,4,0,en,Wipro,Wipro,https://x.com/Wipro/status/1418617749153239048
1415632235206696960,.@Wipro has released its FY22 first quarter earnings. Click here to read the full press release: https://t.co/IiXsIPIWFE https://t.co/fbWnu8jRtf,Thu Jul 15 11:20:00 +0000 2021,13,0,43,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1415632235206696960
1415288751652229122,"Tune in to watch @Wipro's Q1 FY22 earnings press conference live on July 15th, at 4.15 PM IST: https://t.co/ZIvYU9Tyv8 https://t.co/RhYMee1Frx",Wed Jul 14 12:35:07 +0000 2021,4,0,27,0,0,en,Wipro,Wipro,https://x.com/Wipro/status/1415288751652229122
