Date,200 DMA
2024-06-06,1758.23
2024-06-07,1758.19
2024-06-10,1758.06
2024-06-11,1757.69
2024-06-12,1757.27
2024-06-13,1756.96
2024-06-14,1756.56
2024-06-18,1756.2
2024-06-19,1756.1
2024-06-20,1756.2
2024-06-21,1756.4
2024-06-24,1756.56
2024-06-25,1756.81
2024-06-26,1757.22
2024-06-27,1757.95
2024-06-28,1758.39
2024-07-01,1758.89
2024-07-02,1758.99
2024-07-03,1759.51
2024-07-04,1760.25
2024-07-05,1761.17
2024-07-08,1762.08
2024-07-09,1762.94
2024-07-10,1763.6
2024-07-11,1764.41
2024-07-12,1765.09
2024-07-15,1765.87
2024-07-16,1766.26
2024-07-18,1766.86
2024-07-19,1767.41
2024-07-22,1767.31
2024-07-23,1767.33
2024-07-24,1767.12
2024-07-25,1767.2
2024-07-26,1767.66
2024-07-29,1767.92
2024-07-30,1768.1
2024-07-31,1768.5
2024-08-01,1768.74
2024-08-02,1769.08
2024-08-05,1769.13
2024-08-06,1769.14
2024-08-07,1769.22
2024-08-08,1769.25
2024-08-09,1769.26
2024-08-12,1769.29
2024-08-13,1769.12
2024-08-14,1768.91
2024-08-16,1768.99
2024-08-19,1769.11
2024-08-20,1769.48
2024-08-21,1769.91
2024-08-22,1770.42
2024-08-23,1770.9
2024-08-26,1771.31
2024-08-27,1771.63
2024-08-28,1771.82
2024-08-29,1771.88
2024-08-30,1771.97
2024-09-02,1772.05
2024-09-03,1772.17
2024-09-04,1772.28
2024-09-05,1772.34
2024-09-06,1772.26
2024-09-09,1772.43
2024-09-10,1772.63
2024-09-11,1772.79
2024-09-12,1773.33
2024-09-13,1773.8
2024-09-16,1774.37
2024-09-17,1775.09
2024-09-18,1775.74
2024-09-19,1776.69
2024-09-20,1777.97
2024-09-23,1779.53
2024-09-24,1780.87
2024-09-25,1782.04
2024-09-26,1783.23
2024-09-27,1784.12
2024-09-30,1784.81
2024-10-01,1785.76
2024-10-03,1786.12
2024-10-04,1786.35
2024-10-07,1786.39
2024-10-08,1786.56
2024-10-09,1786.7
2024-10-10,1787.59
2024-10-11,1788.53
2024-10-14,1789.75
2024-10-15,1790.8
2024-10-16,1791.65
2024-10-17,1792.37
2024-10-18,1793.15
2024-10-21,1793.12
2024-10-22,1792.82
2024-10-23,1792.57
