Date,50 DMA
2024-06-06,1705.66
2024-06-07,1707.55
2024-06-10,1709.04
2024-06-11,1709.47
2024-06-12,1709.72
2024-06-13,1710.37
2024-06-14,1710.64
2024-06-18,1710.98
2024-06-19,1712.38
2024-06-20,1714.49
2024-06-21,1716.89
2024-06-24,1719.08
2024-06-25,1721.54
2024-06-26,1724.54
2024-06-27,1728.7
2024-06-28,1731.59
2024-07-01,1734.59
2024-07-02,1735.97
2024-07-03,1738.9
2024-07-04,1742.62
2024-07-05,1746.94
2024-07-08,1751.11
2024-07-09,1754.9
2024-07-10,1757.84
2024-07-11,1761.24
2024-07-12,1764.05
2024-07-15,1767.16
2024-07-16,1768.66
2024-07-18,1770.94
2024-07-19,1772.92
2024-07-22,1772.32
2024-07-23,1772.19
2024-07-24,1771.17
2024-07-25,1771.32
2024-07-26,1772.99
2024-07-29,1773.81
2024-07-30,1774.29
2024-07-31,1775.61
2024-08-01,1776.28
2024-08-02,1777.35
2024-08-05,1777.2
2024-08-06,1776.94
2024-08-07,1776.92
2024-08-08,1776.76
2024-08-09,1776.48
2024-08-12,1776.33
2024-08-13,1775.38
2024-08-14,1774.3
2024-08-16,1774.42
2024-08-19,1774.69
2024-08-20,1775.9
2024-08-21,1777.35
2024-08-22,1779.09
2024-08-23,1780.61
2024-08-26,1781.86
2024-08-27,1782.71
2024-08-28,1783.04
2024-08-29,1782.81
2024-08-30,1782.74
2024-09-02,1782.64
2024-09-03,1782.68
2024-09-04,1782.73
2024-09-05,1782.54
2024-09-06,1781.82
2024-09-09,1782.15
2024-09-10,1782.52
2024-09-11,1782.78
2024-09-12,1784.53
2024-09-13,1785.94
2024-09-16,1787.72
2024-09-17,1790.03
2024-09-18,1791.98
2024-09-19,1795.11
2024-09-20,1799.4
2024-09-23,1804.71
2024-09-24,1809.02
2024-09-25,1812.51
2024-09-26,1816.03
2024-09-27,1818.24
2024-09-30,1819.64
2024-10-01,1821.99
2024-10-03,1822.02
2024-10-04,1821.51
2024-10-07,1820.28
2024-10-08,1819.62
2024-10-09,1818.88
2024-10-10,1821.13
2024-10-11,1823.53
2024-10-14,1826.95
2024-10-15,1829.63
2024-10-16,1831.46
2024-10-17,1832.74
2024-10-18,1834.24
2024-10-21,1832.47
2024-10-22,1829.75
2024-10-23,1827.33
2024-10-24,1824.77
2024-10-25,1822.58
2024-10-28,1819.73
2024-10-29,1817.39
2024-10-30,1814.15
2024-10-31,1810.89
2024-11-01,1808.28
2024-11-04,1805.19
2024-11-05,1803.3
2024-11-06,1801.71
2024-11-07,1799.56
2024-11-08,1797.45
2024-11-11,1795.35
2024-11-12,1792.45
2024-11-13,1788.35
2024-11-14,1785.2
2024-11-18,1782.75
2024-11-19,1780.59
2024-11-21,1778.88
2024-11-22,1778.2
2024-11-25,1778.69
2024-11-26,1778.89
2024-11-27,1779.05
2024-11-28,1778.28
2024-11-29,1777.76
2024-12-02,1776.83
2024-12-03,1775.77
2024-12-04,1775.06
2024-12-05,1775.06
2024-12-06,1775.14
2024-12-09,1775.57
2024-12-10,1776.32
2024-12-11,1777.04
2024-12-12,1776.72
2024-12-13,1777.85
2024-12-16,1778.89
2024-12-17,1779.1
2024-12-18,1779.13
2024-12-19,1778.46
2024-12-20,1777.09
2024-12-23,1775.85
2024-12-24,1774.8
2024-12-26,1773.94
2024-12-27,1773.39
2024-12-30,1772.1
2024-12-31,1772.65
2025-01-01,1773.27
2025-01-02,1775.77
2025-01-03,1778.24
2025-01-06,1778.29
2025-01-07,1778.05
2025-01-08,1777.68
2025-01-09,1778.17
2025-01-10,1777.31
2025-01-13,1775.78
2025-01-14,1774.8
2025-01-15,1775.38
2025-01-16,1776.56
2025-01-17,1775.86
2025-01-20,1781.53
2025-01-21,1785.91
2025-01-22,1791.07
2025-01-23,1795.14
2025-01-24,1798.71
2025-01-27,1801.96
2025-01-28,1805.32
2025-01-29,1809.83
2025-01-30,1813.43
2025-01-31,1816.87
2025-02-01,1820.25
2025-02-03,1822.77
2025-02-04,1826.92
2025-02-05,1830.25
2025-02-06,1833.61
2025-02-07,1837.36
2025-02-10,1842.17
2025-02-11,1845.17
2025-02-12,1849.04
2025-02-13,1853.9
2025-02-14,1857.76
2025-02-17,1861.19
2025-02-18,1865.2
2025-02-19,1869.9
2025-02-20,1873.84
2025-02-21,1876.95
2025-02-24,1880.45
2025-02-25,1883.85
2025-02-27,1886.35
2025-02-28,1887.0
