Date,Price on NSE
2024-06-06,1734.7
2024-06-07,1753.7
2024-06-10,1745.65
2024-06-11,1720.0
2024-06-12,1715.75
2024-06-13,1726.35
2024-06-14,1717.2
2024-06-18,1719.4
2024-06-19,1746.7
2024-06-20,1766.25
2024-06-21,1775.65
2024-06-24,1772.55
2024-06-25,1781.9
2024-06-26,1798.15
2024-06-27,1830.55
2024-06-28,1802.5
2024-07-01,1808.1
2024-07-02,1769.6
2024-07-03,1810.7
2024-07-04,1833.85
2024-07-05,1852.7
2024-07-08,1853.2
2024-07-09,1847.85
2024-07-10,1829.85
2024-07-11,1844.5
2024-07-12,1832.85
2024-07-15,1843.55
2024-07-16,1805.3
2024-07-18,1826.75
2024-07-19,1821.6
2024-07-22,1757.55
2024-07-23,1768.9
2024-07-24,1746.2
2024-07-25,1775.15
2024-07-26,1813.85
2024-07-29,1793.9
2024-07-30,1786.1
2024-07-31,1807.9
2024-08-01,1792.65
2024-08-02,1803.45
2024-08-05,1773.65
2024-08-06,1770.55
2024-08-07,1776.55
2024-08-08,1772.75
2024-08-09,1769.65
2024-08-12,1772.55
2024-08-13,1752.05
2024-08-14,1747.9
2024-08-16,1777.3
2024-08-19,1781.35
2024-08-20,1805.65
2024-08-21,1812.95
2024-08-22,1821.5
2024-08-23,1818.0
2024-08-26,1812.5
2024-08-27,1803.35
2024-08-28,1791.3
2024-08-29,1777.25
2024-08-30,1780.8
2024-09-02,1780.25
2024-09-03,1783.8
2024-09-04,1783.8
2024-09-05,1777.95
2024-09-06,1764.15
2024-09-09,1790.15
2024-09-10,1791.6
2024-09-11,1789.25
2024-09-12,1827.45
2024-09-13,1820.35
2024-09-16,1831.3
2024-09-17,1846.65
2024-09-18,1839.7
2024-09-19,1871.95
2024-09-20,1904.5
2024-09-23,1934.7
2024-09-24,1914.7
2024-09-25,1897.95
2024-09-26,1902.3
2024-09-27,1872.45
2024-09-30,1853.95
2024-10-01,1879.4
2024-10-03,1822.8
2024-10-04,1809.0
2024-10-07,1790.25
2024-10-08,1803.4
2024-10-09,1800.8
2024-10-10,1876.1
2024-10-11,1882.4
2024-10-14,1910.8
2024-10-15,1895.2
2024-10-16,1876.35
2024-10-17,1864.05
2024-10-18,1871.05
2024-10-21,1789.2
2024-10-22,1763.15
2024-10-23,1767.8
2024-10-24,1762.2
2024-10-25,1768.85
2024-10-28,1749.85
2024-10-29,1760.2
2024-10-30,1734.6
2024-10-31,1731.1
2024-11-01,1744.4
2024-11-04,1729.35
2024-11-05,1757.15
2024-11-06,1762.6
2024-11-07,1746.9
2024-11-08,1745.8
2024-11-11,1744.0
2024-11-12,1721.4
2024-11-13,1687.85
2024-11-14,1707.9
2024-11-18,1722.75
2024-11-19,1727.75
2024-11-21,1737.1
2024-11-22,1761.45
2024-11-25,1790.75
2024-11-26,1783.6
2024-11-27,1783.2
2024-11-28,1759.2
2024-11-29,1765.25
2024-12-02,1753.95
2024-12-03,1749.9
2024-12-04,1757.5
2024-12-05,1775.15
2024-12-06,1776.95
2024-12-09,1786.25
2024-12-10,1794.7
2024-12-11,1794.7
2024-12-12,1768.7
2024-12-13,1805.65
2024-12-16,1804.45
2024-12-17,1784.05
2024-12-18,1780.0
2024-12-19,1762.1
2024-12-20,1743.55
2024-12-23,1745.35
2024-12-24,1749.05
2024-12-26,1752.8
2024-12-27,1759.9
2024-12-30,1740.7
2024-12-31,1786.05
2025-01-01,1788.4
2025-01-02,1837.15
2025-01-03,1838.65
2025-01-06,1779.65
2025-01-07,1772.05
2025-01-08,1768.65
2025-01-09,1790.2
2025-01-10,1756.2
2025-01-13,1738.4
2025-01-14,1750.6
2025-01-15,1789.6
2025-01-16,1805.55
