Date,Price on NSE
2024-06-06,555.25
2024-06-07,562.95
2024-06-10,569.2
2024-06-11,571.7
2024-06-12,572.7
2024-06-13,593.5
2024-06-14,598.35
2024-06-18,601.2
2024-06-19,596.2
2024-06-20,590.1
2024-06-21,580.95
2024-06-24,579.5
2024-06-25,590.95
2024-06-26,589.05
2024-06-27,593.25
2024-06-28,595.05
2024-07-01,600.75
2024-07-02,589.8
2024-07-03,596.15
2024-07-04,603.95
2024-07-05,607.35
2024-07-08,620.9
2024-07-09,623.65
2024-07-10,632.75
2024-07-11,634.25
2024-07-12,635.55
2024-07-15,638.05
2024-07-16,646.75
2024-07-18,648.9
2024-07-19,635.9
2024-07-22,637.4
2024-07-23,643.95
2024-07-24,672.8
2024-07-25,683.15
2024-07-26,703.35
2024-07-29,696.85
2024-07-30,697.2
2024-07-31,715.5
2024-08-01,713.6
2024-08-02,707.4
2024-08-05,710.9
2024-08-06,679.6
2024-08-07,696.25
2024-08-08,710.35
2024-08-09,702.4
2024-08-12,702.45
2024-08-13,685.0
2024-08-14,686.35
2024-08-16,689.4
2024-08-19,685.7
2024-08-20,710.6
2024-08-21,724.55
2024-08-22,726.0
2024-08-23,729.0
2024-08-26,725.65
2024-08-27,739.55
2024-08-28,742.1
2024-08-29,736.9
2024-08-30,738.7
2024-09-02,745.3
2024-09-03,758.75
2024-09-04,758.8
2024-09-05,751.85
2024-09-06,738.4
2024-09-09,735.8
2024-09-10,702.9
2024-09-11,700.15
2024-09-12,714.55
2024-09-13,705.4
2024-09-16,701.35
2024-09-17,698.9
2024-09-18,698.8
2024-09-19,701.5
2024-09-20,711.1
2024-09-23,727.5
2024-09-24,720.7
2024-09-25,716.55
2024-09-26,729.55
2024-09-27,730.2
2024-09-30,718.0
2024-10-01,710.2
2024-10-03,702.25
2024-10-04,708.8
2024-10-07,705.85
2024-10-08,710.1
2024-10-09,717.3
2024-10-10,723.65
2024-10-11,723.85
2024-10-14,740.6
2024-10-15,714.25
2024-10-16,726.8
2024-10-17,726.1
2024-10-18,742.45
2024-10-21,745.85
2024-10-22,728.2
2024-10-23,723.75
2024-10-24,714.85
2024-10-25,709.45
2024-10-28,718.25
2024-10-29,742.4
2024-10-30,727.05
2024-10-31,720.15
2024-11-01,723.7
2024-11-04,710.85
2024-11-05,717.25
2024-11-06,708.7
2024-11-07,711.7
2024-11-08,708.5
2024-11-11,705.35
2024-11-12,700.0
2024-11-13,685.05
2024-11-14,694.0
2024-11-18,690.5
2024-11-19,680.4
2024-11-21,674.4
2024-11-22,688.2
2024-11-25,684.8
2024-11-26,682.4
2024-11-27,680.55
2024-11-28,657.7
2024-11-29,657.75
2024-12-02,640.2
2024-12-03,634.0
2024-12-04,650.25
2024-12-05,643.15
2024-12-06,636.5
2024-12-09,641.8
2024-12-10,633.3
2024-12-11,634.65
2024-12-12,626.55
2024-12-13,632.55
2024-12-16,634.95
2024-12-17,626.75
2024-12-18,624.55
2024-12-19,623.55
2024-12-20,623.8
2024-12-23,622.55
2024-12-24,622.5
2024-12-26,626.4
2024-12-27,621.9
2024-12-30,617.4
2024-12-31,617.05
2025-01-01,617.2
2025-01-02,620.15
2025-01-03,623.0
2025-01-06,605.95
2025-01-07,619.85
2025-01-08,618.0
2025-01-09,612.2
2025-01-10,608.65
2025-01-13,599.75
2025-01-14,600.45
2025-01-15,594.2
2025-01-16,641.4
2025-01-17,642.2
2025-01-20,634.05
2025-01-21,624.0
2025-01-22,618.2
2025-01-23,621.0
2025-01-24,621.1
2025-01-27,610.2
2025-01-28,611.55
2025-01-29,628.35
2025-01-30,634.15
2025-01-31,638.05
2025-02-01,625.5
2025-02-03,621.4
2025-02-04,625.9
2025-02-05,627.85
2025-02-06,631.95
2025-02-07,635.7
2025-02-10,635.7
2025-02-11,618.6
2025-02-12,629.15
2025-02-13,629.6
2025-02-14,626.2
2025-02-17,623.25
2025-02-18,618.95
2025-02-19,622.85
2025-02-20,620.0
2025-02-21,622.85
2025-02-24,617.0
2025-02-25,622.15
2025-02-27,618.4
2025-02-28,608.5
2025-03-03,618.0
2025-03-04,616.5
2025-03-05,621.2
2025-03-06,618.25
2025-03-07,625.2
2025-03-10,625.9
2025-03-11,636.95
2025-03-12,632.0
2025-03-13,622.4
2025-03-17,629.8
2025-03-18,640.55
2025-03-19,664.55
2025-03-20,674.35
2025-03-21,679.6
2025-03-24,679.9
2025-03-25,673.1
2025-03-26,668.4
2025-03-27,681.9
2025-03-28,685.7
2025-04-01,692.9
2025-04-02,696.15
2025-04-03,692.9
2025-04-04,689.05
2025-04-07,665.95
2025-04-08,685.75
2025-04-09,684.8
2025-04-11,685.55
2025-04-15,704.7
2025-04-16,716.05
2025-04-17,720.05
2025-04-21,712.2
2025-04-22,712.55
2025-04-23,709.1
2025-04-24,708.4
2025-04-25,704.55
2025-04-28,710.85
2025-04-29,715.05
2025-04-30,743.7
2025-05-02,727.75
2025-05-05,738.9
2025-05-06,722.6
2025-05-07,723.9
2025-05-08,722.95
2025-05-09,713.6
2025-05-12,734.6
2025-05-13,735.05
2025-05-14,741.7
2025-05-15,751.2
2025-05-16,750.55
2025-05-19,750.95
2025-05-20,747.05
2025-05-21,759.7
2025-05-22,755.85
2025-05-23,780.4
2025-05-26,780.0
2025-05-27,775.8
2025-05-28,789.45
2025-05-29,780.9
2025-05-30,776.85
2025-06-02,766.7
2025-06-03,757.9
2025-06-04,758.8
2025-06-05,761.6
2025-06-06,755.1
