Date,Volume,Delivery (%)
2024-06-06,4090629,39.0
2024-06-07,3641666,65.0
2024-06-10,3953177,55.0
2024-06-11,6551703,63.0
2024-06-12,4527458,71.0
2024-06-13,25017680,50.0
2024-06-14,7594991,63.0
2024-06-18,5229660,49.0
2024-06-19,4680460,57.0
2024-06-20,6221433,53.0
2024-06-21,7326922,74.0
2024-06-24,3275854,59.0
2024-06-25,7139414,43.0
2024-06-26,3750654,52.0
2024-06-27,4934415,
2024-06-28,3880880,50.0
2024-07-01,3431322,47.0
2024-07-02,6573671,43.0
2024-07-03,2297542,44.0
2024-07-04,5172309,46.0
2024-07-05,3883632,52.0
2024-07-08,7355625,59.0
2024-07-09,5103196,50.0
2024-07-10,6343541,48.0
2024-07-11,3631921,62.0
2024-07-12,2703959,57.0
2024-07-15,7316710,42.0
2024-07-16,9359902,47.0
2024-07-18,4069756,52.0
2024-07-19,2547003,58.0
2024-07-22,3904964,56.0
2024-07-23,9223526,44.0
2024-07-24,12973645,56.0
2024-07-25,9515713,61.0
2024-07-26,9489024,63.0
2024-07-29,4785448,64.0
2024-07-30,6322028,52.0
2024-07-31,6892023,48.0
2024-08-01,4253412,53.0
2024-08-02,2761600,47.0
2024-08-05,9445146,58.0
2024-08-06,6174660,51.0
2024-08-07,5249934,67.0
2024-08-08,6088830,54.0
2024-08-09,2904927,59.0
2024-08-12,3825650,50.0
2024-08-13,5804696,58.0
2024-08-14,3032204,56.0
2024-08-16,4645931,46.0
2024-08-19,2414991,50.0
2024-08-20,7033358,54.0
2024-08-21,6438017,49.0
2024-08-22,4003185,64.0
2024-08-23,3947166,68.0
2024-08-26,2206760,43.0
2024-08-27,5719422,49.0
2024-08-28,3042836,55.0
2024-08-29,4017497,53.0
2024-08-30,6255490,55.0
2024-09-02,3167248,52.0
2024-09-03,6334467,59.0
2024-09-04,3062663,64.0
2024-09-05,1821392,51.0
2024-09-06,2794252,62.0
2024-09-09,2674646,44.0
2024-09-10,7543743,44.0
2024-09-11,4653572,64.0
2024-09-12,3589079,49.0
2024-09-13,1935594,59.0
2024-09-16,2775162,73.0
2024-09-17,3060703,50.0
2024-09-18,1580107,50.0
2024-09-19,2268814,42.0
2024-09-20,8049869,51.0
2024-09-23,3126597,52.0
2024-09-24,3268862,49.0
2024-09-25,1128785,41.0
2024-09-26,2928098,43.0
2024-09-27,4656672,62.0
2024-09-30,2557662,64.0
2024-10-01,2027579,46.0
2024-10-03,2638513,60.0
2024-10-04,2669553,60.0
2024-10-07,3611961,58.0
2024-10-08,3802984,66.0
2024-10-09,1814740,50.0
2024-10-10,2317908,48.0
2024-10-11,2031035,63.0
2024-10-14,4057039,55.0
2024-10-15,6872870,37.0
2024-10-16,5571433,36.0
2024-10-17,4351401,66.0
2024-10-18,3772241,54.0
2024-10-21,4594537,48.0
2024-10-22,3383322,41.0
2024-10-23,1732693,43.0
2024-10-24,1862587,39.0
2024-10-25,2924790,57.0
2024-10-28,1488141,47.0
2024-10-29,4642780,43.0
2024-10-30,1688870,47.0
2024-10-31,2098302,36.0
2024-11-01,219086,42.0
2024-11-04,2120042,51.0
2024-11-05,5167917,42.0
2024-11-06,2960214,49.0
2024-11-07,1979547,53.0
2024-11-08,1305805,47.0
2024-11-11,1914783,54.0
2024-11-12,2529772,42.0
2024-11-13,2141920,57.0
2024-11-14,1761033,44.0
2024-11-18,1710315,58.0
2024-11-19,6510136,51.0
2024-11-21,2217387,50.0
2024-11-22,1835577,44.0
2024-11-25,4652305,70.0
2024-11-26,1813037,43.0
2024-11-27,2442064,66.0
2024-11-28,14029282,46.0
2024-11-29,6068394,49.0
2024-12-02,5050415,56.0
2024-12-03,8377650,69.0
2024-12-04,7580271,56.0
2024-12-05,6209500,55.0
2024-12-06,6566198,73.0
2024-12-09,4118114,70.0
2024-12-10,6207987,75.0
2024-12-11,2457649,64.0
2024-12-12,3898878,50.0
2024-12-13,2643497,52.0
2024-12-16,2192783,52.0
2024-12-17,3207426,69.0
2024-12-18,4382068,74.0
2024-12-19,3849609,71.0
2024-12-20,4074373,67.0
2024-12-23,3002313,49.0
2024-12-24,1494866,55.0
2024-12-26,3688235,58.0
2024-12-27,784335,51.0
2024-12-30,1586068,57.0
2024-12-31,2668472,53.0
2025-01-01,1408368,57.0
2025-01-02,2491264,61.0
2025-01-03,3011041,69.0
2025-01-06,5848578,72.0
2025-01-07,2870926,62.0
2025-01-08,1883625,59.0
2025-01-09,2158171,63.0
2025-01-10,2012140,54.0
2025-01-13,2138880,61.0
2025-01-14,3149637,59.0
2025-01-15,5699239,55.0
2025-01-16,25297504,14.0
2025-01-17,3724997,30.0
2025-01-20,2001230,53.0
2025-01-21,1836996,59.0
2025-01-22,2361978,51.0
2025-01-23,1694031,54.0
2025-01-24,1810259,51.0
2025-01-27,1744076,53.0
2025-01-28,2709166,58.0
2025-01-29,2026762,47.0
2025-01-30,2936695,44.0
2025-01-31,1055149,46.0
2025-02-01,10386262,37.0
2025-02-03,3328744,52.0
2025-02-04,3310737,66.0
2025-02-05,4487759,71.0
2025-02-06,4865418,47.0
2025-02-07,2581467,55.0
2025-02-10,3438788,52.0
2025-02-11,2357085,59.0
2025-02-12,3447437,48.0
2025-02-13,2843503,63.0
2025-02-14,1735680,56.0
2025-02-17,1901023,54.0
2025-02-18,1953746,60.0
2025-02-19,2026148,52.0
2025-02-20,2910182,62.0
2025-02-21,1638075,63.0
2025-02-24,1014677,48.0
2025-02-25,1630488,56.0
2025-02-27,1852498,55.0
2025-02-28,5055556,65.0
2025-03-03,3693542,63.0
2025-03-04,3313511,69.0
2025-03-05,2676607,65.0
