Date,200 DMA
2024-06-06,824.87
2024-06-07,825.74
2024-06-10,826.64
2024-06-11,827.47
2024-06-12,828.36
2024-06-13,829.23
2024-06-14,830.14
2024-06-18,831.09
2024-06-19,831.93
2024-06-20,832.9
2024-06-21,833.93
2024-06-24,834.94
2024-06-25,835.89
2024-06-26,836.72
2024-06-27,837.78
2024-06-28,838.71
2024-07-01,839.75
2024-07-02,840.73
2024-07-03,841.83
2024-07-04,842.85
2024-07-05,843.95
2024-07-08,844.9
2024-07-09,845.8
2024-07-10,846.59
2024-07-11,847.37
2024-07-12,848.24
2024-07-15,849.07
2024-07-16,849.92
2024-07-18,850.73
2024-07-19,851.11
2024-07-22,851.49
2024-07-23,851.91
2024-07-24,852.2
2024-07-25,852.42
2024-07-26,852.9
2024-07-29,853.36
2024-07-30,853.84
2024-07-31,854.58
2024-08-01,855.38
2024-08-02,855.82
2024-08-05,855.9
2024-08-06,856.18
2024-08-07,856.68
2024-08-08,856.98
2024-08-09,857.46
2024-08-12,858.06
2024-08-13,858.55
2024-08-14,858.87
2024-08-16,859.36
2024-08-19,859.94
2024-08-20,860.51
2024-08-21,861.16
2024-08-22,861.88
2024-08-23,862.67
2024-08-26,863.67
2024-08-27,864.47
2024-08-28,865.31
2024-08-29,866.05
2024-08-30,866.8
2024-09-02,867.53
2024-09-03,868.16
2024-09-04,868.81
2024-09-05,869.37
2024-09-06,870.0
2024-09-09,870.64
2024-09-10,871.32
2024-09-11,871.88
2024-09-12,872.71
2024-09-13,873.52
2024-09-16,874.49
2024-09-17,875.39
2024-09-18,876.19
2024-09-19,876.91
2024-09-20,877.95
2024-09-23,878.99
2024-09-24,880.09
2024-09-25,881.11
2024-09-26,882.35
2024-09-27,883.54
2024-09-30,884.99
2024-10-01,886.41
2024-10-03,887.93
2024-10-04,889.38
2024-10-07,890.67
2024-10-08,891.74
2024-10-09,892.76
2024-10-10,893.9
2024-10-11,895.08
2024-10-14,896.25
2024-10-15,897.29
2024-10-16,898.2
2024-10-17,899.01
2024-10-18,899.94
2024-10-21,900.75
2024-10-22,901.38
2024-10-23,901.91
2024-10-24,902.47
2024-10-25,902.88
2024-10-28,903.52
2024-10-29,904.07
2024-10-30,904.6
2024-10-31,905.19
2024-11-01,905.81
2024-11-04,906.3
2024-11-05,907.23
2024-11-06,908.24
2024-11-07,909.05
2024-11-08,909.92
2024-11-11,910.61
2024-11-12,911.07
2024-11-13,911.32
2024-11-14,911.59
2024-11-18,911.98
2024-11-19,912.33
2024-11-21,912.64
2024-11-22,913.29
2024-11-25,913.69
2024-11-26,914.18
2024-11-27,914.73
2024-11-28,915.12
2024-11-29,915.62
2024-12-02,916.36
2024-12-03,917.18
2024-12-04,917.96
2024-12-05,918.76
2024-12-06,919.61
2024-12-09,920.53
2024-12-10,921.45
2024-12-11,922.23
2024-12-12,923.06
2024-12-13,923.83
2024-12-16,924.49
2024-12-17,924.91
2024-12-18,925.13
2024-12-19,925.14
2024-12-20,925.06
2024-12-23,925.18
2024-12-24,925.15
2024-12-26,925.04
2024-12-27,924.92
2024-12-30,924.66
2024-12-31,924.43
2025-01-01,924.24
2025-01-02,924.13
2025-01-03,924.04
2025-01-06,923.81
2025-01-07,923.69
2025-01-08,923.48
2025-01-09,923.15
2025-01-10,922.92
2025-01-13,922.53
2025-01-14,922.37
2025-01-15,922.19
2025-01-16,922.03
2025-01-17,921.9
2025-01-20,921.87
2025-01-21,921.92
2025-01-22,921.9
2025-01-23,921.98
2025-01-24,922.08
2025-01-27,922.05
2025-01-28,921.99
2025-01-29,922.15
2025-01-30,922.44
2025-01-31,922.66
2025-02-01,922.78
2025-02-03,922.89
2025-02-04,923.1
2025-02-05,923.37
2025-02-06,923.62
2025-02-07,924.18
2025-02-10,924.53
2025-02-11,924.83
2025-02-12,925.14
2025-02-13,925.59
2025-02-14,925.98
2025-02-17,926.45
2025-02-18,926.97
2025-02-19,927.47
2025-02-20,928.01
2025-02-21,928.54
2025-02-24,928.92
2025-02-25,929.22
2025-02-27,929.68
2025-02-28,929.88
2025-03-03,930.34
2025-03-04,930.78
2025-03-05,931.49
2025-03-06,932.29
2025-03-07,933.07
2025-03-10,933.87
2025-03-11,934.72
2025-03-12,935.47
2025-03-13,936.12
2025-03-17,936.81
2025-03-18,937.62
2025-03-19,938.58
2025-03-20,939.69
2025-03-21,940.87
2025-03-24,942.07
2025-03-25,943.26
2025-03-26,944.39
2025-03-27,945.53
2025-03-28,946.71
2025-04-01,947.8
2025-04-02,948.87
2025-04-03,949.82
2025-04-04,950.37
2025-04-07,950.17
2025-04-08,950.22
2025-04-09,950.17
2025-04-11,950.57
2025-04-15,951.14
2025-04-16,951.72
2025-04-17,952.27
2025-04-21,953.09
2025-04-22,953.99
2025-04-23,954.84
2025-04-24,955.73
2025-04-25,956.46
2025-04-28,957.43
2025-04-29,958.21
2025-04-30,958.92
2025-05-02,959.06
2025-05-05,959.03
2025-05-06,959.11
2025-05-07,959.18
2025-05-08,959.12
2025-05-09,959.1
2025-05-12,959.56
2025-05-13,959.86
2025-05-14,960.16
2025-05-15,960.93
2025-05-16,961.54
2025-05-19,962.12
2025-05-20,962.62
2025-05-21,963.0
2025-05-22,963.42
2025-05-23,963.87
2025-05-26,964.55
2025-05-27,965.04
2025-05-28,965.4
2025-05-29,965.81
2025-05-30,966.08
2025-06-02,966.21
2025-06-03,966.28
2025-06-04,966.31
2025-06-05,966.33
2025-06-06,966.71
