tickerId,companyName,remarks,dateOfAnnouncement,recordDate,agmDate,purpose
S0003093,Eicher Motors,,2025-04-01,,2025-05-01,POM
S0003093,Eicher Motors,,2024-07-31,,2024-08-22,AGM
S0003093,Eicher Motors,,2023-10-06,,2023-11-07,POM
S0003093,Eicher Motors,Rs.37.0000 per share(3700%)Final Dividend   & A.G.M.,2023-07-14,,2023-08-23,AGM
