CalendarMonth,CalendarYear,FiscalYear,ActualReportDate,Type,CurrencyCode,Reported,ReportedDate,SurprisePercent,SurpriseMean,SUE,NumEstimates,Mean,High,Low,Median,StandardDeviation,SmartEstimate
3,2024,2024,2024-05-10T14:03:00,Actual,INR,145.92,2024-05-10T14:03:00,1.04,144.41,0.22,25,,,,,,
3,2025,2025,2025-05-14T06:59:00,Actual,INR,172.37,2025-05-14T06:59:00,4.8,164.47,1.2,26,,,,,,
3,2026,2026,,Estimate,INR,,,,,,29,182.0,209.0,166.0,182.0,9.0,181.0
3,2027,2027,,Estimate,INR,,,,,,27,206.0,252.0,184.0,204.0,14.0,207.0
3,2028,2028,,Estimate,INR,,,,,,10,234.0,272.0,201.0,231.0,20.0,236.0
