id,text,created_at,retweet_count,reply_count,like_count,quote_count,view_count,lang,username,author_name,url
1849684349920370944,Adani Total Gas records a 15% YoY volume growth in Q2 FY25 with a strong EBITDA of Rs. 313 Cr.,Fri Oct 25 05:28:09 +0000 2024,1,6,25,1,3506,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1849684349920370944
1848723628315353556,Adani Energy Solutions reports an impressive 172% YoY growth in PAT in Q2 FY25.,Tue Oct 22 13:50:35 +0000 2024,5,5,40,0,3305,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1848723628315353556
1819252049210478700,"Adani Enterprises Ltd announces consolidated results for Q1 FY25, reporting a 48% increase in EBITDA.",Fri Aug 02 06:01:03 +0000 2024,5,4,27,0,2901,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1819252049210478700
1819011166431002632,"APSEZ achieves an impressive 47% PAT growth in Q1 FY25, reporting an 8% increase in volume and the highest ever quarterly revenue.",Thu Aug 01 14:03:52 +0000 2024,2,3,24,1,2782,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1819011166431002632
1817833637079093758,We're pleased to share that Adani Green Energy has achieved an impressive Q1 FY25 financial performance!,Mon Jul 29 08:04:47 +0000 2024,1,3,21,0,3999,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1817833637079093758
1711712891144163560,"Mundra, a small village a quarter-century ago, is now home to India's largest private port. From a modest jetty, it has now welcomed the largest container vessel ever to grace Indian shores. Celebrating this remarkable success story with a sense of pride and accomplishment. https://t.co/OGBkgw2B2g",Tue Oct 10 11:58:49 +0000 2023,13,7,98,2,6336,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1711712891144163560
1681264155746246656,"""Our FY22-23 operational and financial results are testimony to our success and to the continued expansion of our customer base. Our balance sheet, our assets, and our operating cashflows continue to get stronger and are now healthier than ever before.""
#GrowthWithGoodness",Tue Jul 18 11:26:25 +0000 2023,18,11,127,0,7729,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1681264155746246656
1522431677318180864,#AdaniTransmission consolidated results for Q4FY22 and #FY22.,Fri May 06 04:22:51 +0000 2022,10,10,61,1,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1522431677318180864
1521751471909654530,"Adani Enterprises Ltd (AEL), part of the Adani Group, announced its results for the year and quarter ended March 31, 2022.
#Adani #FinancialResults #FY22",Wed May 04 07:19:58 +0000 2022,10,8,81,2,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1521751471909654530
1493448155156807681,"Adani Enterprises announces 9M FY22 results. 

#Adani #FinancialResults",Tue Feb 15 04:52:41 +0000 2022,13,7,42,0,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1493448155156807681
1489223861770256386,"#AdaniTransmission consolidated results for 9MFY22 and Q3FY22.
#AdaniGroup #Q3FY22 #FinancialResults",Thu Feb 03 13:06:51 +0000 2022,6,8,42,0,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1489223861770256386
1454122403060060160,"#AdaniTransmission  consolidated results for Q2FY22 and 1HY22

#Adani #FinancialResults #Q2FY22 #1HY22

https://t.co/eVN5KChmGp",Fri Oct 29 16:26:11 +0000 2021,3,3,32,1,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1454122403060060160
1440234486147387401,"“In my country, more than a quarter billion households and millions of small businesses that generate jobs rely on the availability of cheaply produced electricity.” - Mr. @Gautam_Adani, Chairman, Adani Group https://t.co/oN0RDkZKkA",Tue Sep 21 08:40:34 +0000 2021,1,1,23,0,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1440234486147387401
1423511368938844161,"#AdaniPower Ltd Q1 FY22 Results.

#Adani #FinancialResults #Q1FY22",Fri Aug 06 05:08:52 +0000 2021,58,19,664,0,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1423511368938844161
1423251869644726273,"#AdaniTransmission Limited consolidated results for Q1FY22.

#Adani #FinancialResults #Q1FY22",Thu Aug 05 11:57:43 +0000 2021,40,2,334,1,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1423251869644726273
1422864944836399113,"#AdaniGreenEnergy Q1 FY22 Results.

#Adani #FinancialResults #Q1FY22",Wed Aug 04 10:20:13 +0000 2021,153,24,1825,6,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1422864944836399113
1373205625832755202,"😀Happiness is... a cup of chai, a bite of chocolate. At #Adani, we take happiness quite seriously. So this #InternationalDayOfHappiness, #Adanians share what Happiness means to them. And the results are making everyone pretty happy! Take a look.

#HappyDay #HappinessAtWork https://t.co/bxxxkooOCD",Sat Mar 20 09:31:48 +0000 2021,10,2,113,1,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1373205625832755202
1364541441528262659,"Contributing to consistent and robust value creation for the nation is key to our strategy of #GrowthWithGoodness. We are delighted that analysts &amp; the investors' community have noticed this unique growth narrative.

https://t.co/lGVw4ucwp0",Wed Feb 24 11:43:26 +0000 2021,6,1,39,0,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1364541441528262659
1357321821746434048,"Adani Transmission Limited announces Q3 FY21 Results.

#AdaniTransmission #AdaniElectricity #Adani #FinancialResults #ATL

https://t.co/QM3zm4aXxc",Thu Feb 04 13:35:14 +0000 2021,5,0,27,0,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1357321821746434048
1356976988922261506,"Adani Green Energy Limited announces Q3 FY21 Results.

#AdaniGreenEnergy #RenewableEnergy #Adani #FinancialResults #AGEL

https://t.co/fLCElFaPSo",Wed Feb 03 14:45:00 +0000 2021,8,1,30,0,0,en,AdaniOnline,Adani Group,https://x.com/AdaniOnline/status/1356976988922261506
