Revenue,Interest,Expenses,Financing Profit,Financing Margin %,Other Income,Depreciation,Profit before tax,Tax %,Net Profit,EPS in Rs
"{'Mar 2022': 24999.0, 'Jun 2022': 26159.0, 'Sep 2022': 28850.0, 'Dec 2022': 31619.0, 'Mar 2023': 34439.0, 'Jun 2023': 37106.0, 'Sep 2023': 38938.0, 'Dec 2023': 40865.0, 'Mar 2024': 42607.0, 'Jun 2024': 44582.0, 'Sep 2024': 46326.0, 'Dec 2024': 47037.0, 'Mar 2025': 48387.0}","{'Mar 2022': 10634.0, 'Jun 2022': 11089.0, 'Sep 2022': 11997.0, 'Dec 2022': 12978.0, 'Mar 2023': 14479.0, 'Jun 2023': 16368.0, 'Sep 2023': 17908.0, 'Dec 2023': 19409.0, 'Mar 2024': 20424.0, 'Jun 2024': 21122.0, 'Sep 2024': 22225.0, 'Dec 2024': 22633.0, 'Mar 2025': 23047.0}","{'Mar 2022': 21775.0, 'Jun 2022': 18137.0, 'Sep 2022': 22336.0, 'Dec 2022': 22946.0, 'Mar 2023': 25959.0, 'Jun 2023': 21402.0, 'Sep 2023': 24560.0, 'Dec 2023': 24929.0, 'Mar 2024': 30604.0, 'Jun 2024': 29387.0, 'Sep 2024': 32221.0, 'Dec 2024': 33510.0, 'Mar 2025': 37588.0}","{'Mar 2022': -7410.0, 'Jun 2022': -3068.0, 'Sep 2022': -5483.0, 'Dec 2022': -4305.0, 'Mar 2023': -6000.0, 'Jun 2023': -663.0, 'Sep 2023': -3530.0, 'Dec 2023': -3473.0, 'Mar 2024': -8421.0, 'Jun 2024': -5927.0, 'Sep 2024': -8120.0, 'Dec 2024': -9106.0, 'Mar 2025': -12248.0}","{'Mar 2022': -30.0, 'Jun 2022': -12.0, 'Sep 2022': -19.0, 'Dec 2022': -14.0, 'Mar 2023': -17.0, 'Jun 2023': -2.0, 'Sep 2023': -9.0, 'Dec 2023': -8.0, 'Mar 2024': -20.0, 'Jun 2024': -13.0, 'Sep 2024': -18.0, 'Dec 2024': -19.0, 'Mar 2025': -25.0}","{'Mar 2022': 18013.0, 'Jun 2022': 13271.0, 'Sep 2022': 16634.0, 'Dec 2022': 16470.0, 'Mar 2023': 19735.0, 'Jun 2023': 15229.0, 'Sep 2023': 18690.0, 'Dec 2023': 18615.0, 'Mar 2024': 24575.0, 'Jun 2024': 22745.0, 'Sep 2024': 26617.0, 'Dec 2024': 27589.0, 'Mar 2025': 31361.0}","{'Mar 2022': 0.0, 'Jun 2022': 0.0, 'Sep 2022': 0.0, 'Dec 2022': 0.0, 'Mar 2023': 0.0, 'Jun 2023': 0.0, 'Sep 2023': 0.0, 'Dec 2023': 0.0, 'Mar 2024': 0.0, 'Jun 2024': 0.0, 'Sep 2024': 0.0, 'Dec 2024': 0.0, 'Mar 2025': 0.0}","{'Mar 2022': 10604.0, 'Jun 2022': 10203.0, 'Sep 2022': 11151.0, 'Dec 2022': 12165.0, 'Mar 2023': 13735.0, 'Jun 2023': 14566.0, 'Sep 2023': 15160.0, 'Dec 2023': 15142.0, 'Mar 2024': 16154.0, 'Jun 2024': 16818.0, 'Sep 2024': 18496.0, 'Dec 2024': 18483.0, 'Mar 2025': 19113.0}","{'Mar 2022': 24.0, 'Jun 2022': 25.0, 'Sep 2022': 25.0, 'Dec 2022': 25.0, 'Mar 2023': 25.0, 'Jun 2023': 24.0, 'Sep 2023': 25.0, 'Dec 2023': 26.0, 'Mar 2024': 26.0, 'Jun 2024': 26.0, 'Sep 2024': 25.0, 'Dec 2024': 25.0, 'Mar 2025': 25.0}","{'Mar 2022': 8089.0, 'Jun 2022': 7698.0, 'Sep 2022': 8361.0, 'Dec 2022': 9166.0, 'Mar 2023': 10236.0, 'Jun 2023': 11014.0, 'Sep 2023': 11351.0, 'Dec 2023': 11515.0, 'Mar 2024': 12200.0, 'Jun 2024': 12463.0, 'Sep 2024': 13906.0, 'Dec 2024': 13847.0, 'Mar 2025': 14354.0}","{'Mar 2022': 11.11, 'Jun 2022': 10.62, 'Sep 2022': 11.49, 'Dec 2022': 12.6, 'Mar 2023': 14.11, 'Jun 2023': 15.2, 'Sep 2023': 15.56, 'Dec 2023': 15.76, 'Mar 2024': 16.62, 'Jun 2024': 16.62, 'Sep 2024': 18.38, 'Dec 2024': 18.25, 'Mar 2025': 18.96}"
