Date,Volume,Delivery (%)
2024-06-06,3082520,45.0
2024-06-07,3801533,52.0
2024-06-10,1499947,50.0
2024-06-11,1462336,64.0
2024-06-12,1008098,57.0
2024-06-13,1424955,58.0
2024-06-14,986510,52.0
2024-06-18,1498343,70.0
2024-06-19,1576820,57.0
2024-06-20,4337130,58.0
2024-06-21,4845350,54.0
2024-06-24,3776909,59.0
2024-06-25,1870534,72.0
2024-06-26,2594722,75.0
2024-06-27,3940601,
2024-06-28,2906551,48.0
2024-07-01,1670413,72.0
2024-07-02,1370020,63.0
2024-07-03,1114314,44.0
2024-07-04,2679086,45.0
2024-07-05,2790268,44.0
2024-07-08,1172884,66.0
2024-07-09,1524637,51.0
2024-07-10,1969751,68.0
2024-07-11,1784487,46.0
2024-07-12,1653332,36.0
2024-07-15,872933,64.0
2024-07-16,703674,49.0
2024-07-18,1701852,49.0
2024-07-19,1817104,58.0
2024-07-22,841981,59.0
2024-07-23,1575040,60.0
2024-07-24,2980106,71.0
2024-07-25,5430285,61.0
2024-07-26,4921646,57.0
2024-07-29,3232969,65.0
2024-07-30,1553363,68.0
2024-07-31,1637635,55.0
2024-08-01,5393871,30.0
2024-08-02,3320621,38.0
2024-08-05,5329244,42.0
2024-08-06,1740192,54.0
2024-08-07,1943961,70.0
2024-08-08,2523416,62.0
2024-08-09,853381,55.0
2024-08-12,1561830,73.0
2024-08-13,2119070,70.0
2024-08-14,2216516,72.0
2024-08-16,2291797,63.0
2024-08-19,1372331,70.0
2024-08-20,1795857,63.0
2024-08-21,1200059,64.0
2024-08-22,1380007,75.0
2024-08-23,3712586,70.0
2024-08-26,954402,56.0
2024-08-27,1242203,52.0
2024-08-28,1785829,57.0
2024-08-29,3244139,56.0
2024-08-30,3166381,59.0
2024-09-02,1632065,72.0
2024-09-03,2177769,66.0
2024-09-04,2494100,71.0
2024-09-05,1944035,66.0
2024-09-06,1890565,55.0
2024-09-09,1556090,63.0
2024-09-10,1481773,72.0
2024-09-11,1728367,61.0
2024-09-12,2778027,53.0
2024-09-13,1438064,57.0
2024-09-16,1299493,65.0
2024-09-17,766702,67.0
2024-09-18,1213892,71.0
2024-09-19,1689475,52.0
2024-09-20,4542555,56.0
2024-09-23,829984,57.0
2024-09-24,2546206,71.0
2024-09-25,971031,71.0
2024-09-26,2491868,61.0
2024-09-27,3929221,54.0
2024-09-30,2671364,67.0
2024-10-01,1299416,61.0
2024-10-03,2515896,59.0
2024-10-04,2975501,48.0
2024-10-07,1748174,68.0
2024-10-08,2323216,74.0
2024-10-09,1611076,67.0
2024-10-10,2464422,66.0
2024-10-11,1088490,55.0
2024-10-14,692166,62.0
2024-10-15,1389525,70.0
2024-10-16,1413495,63.0
2024-10-17,1460241,59.0
2024-10-18,1261030,56.0
2024-10-21,671180,61.0
2024-10-22,1208045,74.0
2024-10-23,1705760,69.0
2024-10-24,1755695,70.0
2024-10-25,2249037,58.0
2024-10-28,2517521,45.0
2024-10-29,2341782,50.0
2024-10-30,1939150,48.0
2024-10-31,2739277,57.0
2024-11-01,116776,39.0
2024-11-04,5221636,56.0
2024-11-05,1692171,65.0
2024-11-06,2086902,62.0
2024-11-07,1938201,61.0
2024-11-08,1684160,66.0
2024-11-11,1098641,63.0
2024-11-12,2567143,68.0
2024-11-13,1840549,72.0
2024-11-14,1580888,56.0
2024-11-18,1566041,64.0
2024-11-19,1976388,53.0
2024-11-21,2108953,61.0
2024-11-22,1550907,55.0
2024-11-25,3165256,76.0
2024-11-26,1621916,66.0
2024-11-27,2010702,75.0
2024-11-28,3108854,64.0
2024-11-29,2604705,51.0
2024-12-02,1993941,65.0
2024-12-03,1568718,66.0
2024-12-04,2339700,74.0
2024-12-05,2762084,54.0
2024-12-06,1617298,75.0
2024-12-09,1545174,64.0
2024-12-10,2092645,71.0
2024-12-11,1847029,68.0
2024-12-12,1095742,45.0
2024-12-13,1427232,54.0
2024-12-16,1504476,69.0
2024-12-17,1624479,70.0
2024-12-18,1852732,52.0
2024-12-19,2036026,55.0
2024-12-20,2560773,62.0
2024-12-23,1312573,61.0
2024-12-24,1171994,65.0
2024-12-26,1463553,55.0
2024-12-27,1787583,49.0
2024-12-30,6118964,80.0
2024-12-31,1916404,63.0
2025-01-01,1389262,52.0
2025-01-02,2560787,66.0
2025-01-03,1577288,59.0
2025-01-06,1417043,65.0
2025-01-07,1643101,67.0
2025-01-08,1316368,67.0
2025-01-09,1220713,56.0
2025-01-10,871993,49.0
2025-01-13,1686228,66.0
2025-01-14,2031989,59.0
2025-01-15,866766,62.0
2025-01-16,2208682,61.0
2025-01-17,1182100,65.0
2025-01-20,1360166,70.0
2025-01-21,2747276,46.0
2025-01-22,2277129,61.0
2025-01-23,1998854,59.0
2025-01-24,1297730,49.0
2025-01-27,1463516,63.0
2025-01-28,6083471,57.0
2025-01-29,1460548,61.0
2025-01-30,2048367,61.0
2025-01-31,4341770,55.0
2025-02-01,1524823,25.0
2025-02-03,2256015,50.0
2025-02-04,2838059,62.0
2025-02-05,1812677,64.0
2025-02-06,3446688,64.0
2025-02-07,1389953,61.0
2025-02-10,1260773,62.0
2025-02-11,2890366,70.0
2025-02-12,1784445,54.0
2025-02-13,2782406,60.0
2025-02-14,2150479,66.0
2025-02-17,2313506,52.0
2025-02-18,2208733,64.0
2025-02-19,2608101,49.0
2025-02-20,1687547,70.0
2025-02-21,2271126,71.0
2025-02-24,2377103,62.0
2025-02-25,2937243,70.0
2025-02-27,2796653,71.0
2025-02-28,3607810,61.0
2025-03-03,1463147,63.0
2025-03-04,1748804,64.0
2025-03-05,2455386,75.0
2025-03-06,2477280,58.0
2025-03-07,1003957,63.0
2025-03-10,1632389,55.0
2025-03-11,3412527,56.0
2025-03-12,2523539,74.0
2025-03-13,1762510,67.0
2025-03-17,2773540,72.0
2025-03-18,2851156,73.0
2025-03-19,2301622,72.0
2025-03-20,1626109,66.0
2025-03-21,2513749,65.0
2025-03-24,1201237,65.0
2025-03-25,1534311,45.0
2025-03-26,1902878,68.0
2025-03-27,3344665,65.0
2025-03-28,2062862,66.0
2025-04-01,4336632,66.0
2025-04-02,3396304,76.0
2025-04-03,5829577,58.0
2025-04-04,5490300,57.0
2025-04-07,5873260,68.0
2025-04-08,2890894,46.0
2025-04-09,3540003,70.0
2025-04-11,3859614,63.0
2025-04-15,2020748,71.0
2025-04-16,2229284,70.0
2025-04-17,2705657,58.0
2025-04-21,1565519,58.0
2025-04-22,986859,52.0
2025-04-23,1490591,55.0
2025-04-24,2150668,58.0
2025-04-25,2102790,56.0
2025-04-28,3250891,72.0
2025-04-29,2942440,65.0
2025-04-30,2701884,63.0
2025-05-02,2418766,65.0
2025-05-05,1244004,65.0
2025-05-06,1440578,59.0
2025-05-07,2058319,62.0
2025-05-08,2669502,60.0
2025-05-09,1163640,58.0
2025-05-12,9659441,51.0
2025-05-13,7239179,57.0
2025-05-14,1693676,62.0
2025-05-15,3931629,53.0
2025-05-16,1520996,
2025-05-19,2138774,60.0
2025-05-20,2740701,70.0
2025-05-21,2806097,47.0
2025-05-22,2733268,55.0
2025-05-23,8563624,64.0
2025-05-26,2366640,59.0
2025-05-27,2944790,57.0
2025-05-28,2836681,70.0
2025-05-29,2466838,61.0
2025-05-30,3738824,70.0
2025-06-02,1960682,72.0
2025-06-03,2672331,58.0
2025-06-04,1781287,60.0
2025-06-05,2096074,58.0
2025-06-06,2546994,
