tickerId,companyName,remarks,dateOfAnnouncement,recordDate,agmDate,purpose
S0003115,Tech Mahindra,,2025-04-24,,2025-07-17,AGM
S0003115,Tech Mahindra,,2024-10-31,,2024-12-02,POM
S0003115,Tech Mahindra,,2024-04-25,,2024-07-26,AGM
S0003115,Tech Mahindra,,2023-04-27,,2023-07-27,AGM
S0003115,Tech Mahindra,,2022-05-13,,2022-07-26,AGM
S0003115,Tech Mahindra,,2021-04-26,,2021-07-30,AGM
