Date,200 DMA
2024-06-06,1244.08
2024-06-07,1245.41
2024-06-10,1246.36
2024-06-11,1247.38
2024-06-12,1248.61
2024-06-13,1250.01
2024-06-14,1251.21
2024-06-18,1252.41
2024-06-19,1253.69
2024-06-20,1255.08
2024-06-21,1256.52
2024-06-24,1257.96
2024-06-25,1259.65
2024-06-26,1261.18
2024-06-27,1262.88
2024-06-28,1264.55
2024-07-01,1266.61
2024-07-02,1268.66
2024-07-03,1270.76
2024-07-04,1272.63
2024-07-05,1274.51
2024-07-08,1276.43
2024-07-09,1278.32
2024-07-10,1280.16
2024-07-11,1281.95
2024-07-12,1284.17
2024-07-15,1286.31
2024-07-16,1288.6
2024-07-18,1291.09
2024-07-19,1293.09
2024-07-22,1295.1
2024-07-23,1297.07
2024-07-24,1299.42
2024-07-25,1301.72
2024-07-26,1304.1
2024-07-29,1306.3
2024-07-30,1308.61
2024-07-31,1311.05
2024-08-01,1313.38
2024-08-02,1315.31
2024-08-05,1316.71
2024-08-06,1318.37
2024-08-07,1319.92
2024-08-08,1321.37
2024-08-09,1323.22
2024-08-12,1325.1
2024-08-13,1326.88
2024-08-14,1328.84
2024-08-16,1331.39
2024-08-19,1334.01
2024-08-20,1336.94
2024-08-21,1339.61
2024-08-22,1342.31
2024-08-23,1344.86
2024-08-26,1347.8
2024-08-27,1350.55
2024-08-28,1353.31
2024-08-29,1356.23
2024-08-30,1359.02
2024-09-02,1361.88
2024-09-03,1364.69
2024-09-04,1367.48
2024-09-05,1370.19
2024-09-06,1372.71
2024-09-09,1374.76
2024-09-10,1377.08
2024-09-11,1379.32
2024-09-12,1381.95
2024-09-13,1384.67
2024-09-16,1387.3
2024-09-17,1389.93
2024-09-18,1392.08
2024-09-19,1394.1
2024-09-20,1396.37
2024-09-23,1398.47
2024-09-24,1400.84
2024-09-25,1402.85
2024-09-26,1404.88
2024-09-27,1406.91
2024-09-30,1408.61
2024-10-01,1410.77
2024-10-03,1412.69
2024-10-04,1414.72
2024-10-07,1416.74
2024-10-08,1418.86
2024-10-09,1421.24
2024-10-10,1423.22
2024-10-11,1425.45
2024-10-14,1428.1
2024-10-15,1430.56
2024-10-16,1432.85
2024-10-17,1435.5
2024-10-18,1438.01
2024-10-21,1440.63
2024-10-22,1443.17
2024-10-23,1446.09
2024-10-24,1448.97
2024-10-25,1451.63
2024-10-28,1454.13
2024-10-29,1456.56
2024-10-30,1458.83
2024-10-31,1460.32
2024-11-01,1461.75
2024-11-04,1463.51
2024-11-05,1465.19
2024-11-06,1467.46
2024-11-07,1469.29
2024-11-08,1471.4
2024-11-11,1473.71
2024-11-12,1475.84
2024-11-13,1477.82
2024-11-14,1479.91
2024-11-18,1481.71
2024-11-19,1483.88
2024-11-21,1486.05
2024-11-22,1488.65
2024-11-25,1491.08
2024-11-26,1493.61
2024-11-27,1496.23
2024-11-28,1498.39
2024-11-29,1500.52
2024-12-02,1502.96
2024-12-03,1505.41
2024-12-04,1507.94
2024-12-05,1510.72
2024-12-06,1513.43
2024-12-09,1516.06
2024-12-10,1518.52
2024-12-11,1520.95
2024-12-12,1523.62
2024-12-13,1526.34
