companyDescription,mgIndustry,isInId,exchangeCodeBse,exchangeCodeNse
"Tech Mahindra Limited is an India-based global consulting service and systems integrator. The Company is a global specialist in digital transformation, consulting and business re-engineering, with extensive digital competencies encompassing next-generation technologies. The Company operates through two segments: Information Technology (IT) Services and Business Processing Outsourcing (BPO). Its geographical segments include the Americas, Europe region, India and the Rest of the world. The Company’s capabilities include Strategy & Consulting, Application Services, Cloud & Infrastructure Services, Engineering Services, Network Services, Data Analytics, Digital Enterprise Applications, Business Process Services, Next Gen Services, and Sustainability Services. The Company serves industries, including communications, energy and utilities, healthcare and life sciences, insurance, manufacturing, media and entertainment, oil and gas, private equity, and professional services.",Software & Programming,INE669C01036,532755,TECHM
