CalendarMonth,CalendarYear,FiscalYear,ActualReportDate,Type,CurrencyCode,Reported,ReportedDate,SurprisePercent,SurpriseMean,SUE,NumEstimates,Mean,High,Low,Median,StandardDeviation,SmartEstimate
3,2024,2024,2024-05-14T07:02:00,Actual,INR,19.38,2024-05-14T07:02:00,-3.84,20.15,-0.2,23,,,,,,
3,2025,2025,2025-05-13T08:00:00,Actual,INR,43.87,2025-05-13T08:00:00,17.68,37.28,1.27,19,,,,,,
3,2026,2026,,Estimate,INR,,,,,,21,50.0,72.0,37.0,48.0,8.0,51.0
3,2027,2027,,Estimate,INR,,,,,,21,68.0,93.0,49.0,66.0,11.0,70.0
3,2028,2028,,Estimate,INR,,,,,,8,86.0,102.0,78.0,82.0,8.0,85.0
