Date,200 DMA
2024-06-06,1120.77
2024-06-07,1123.8
2024-06-10,1126.81
2024-06-11,1129.8
2024-06-12,1132.87
2024-06-13,1135.78
2024-06-14,1138.68
2024-06-18,1141.57
2024-06-19,1144.06
2024-06-20,1146.42
2024-06-21,1149.1
2024-06-24,1151.8
2024-06-25,1154.42
2024-06-26,1157.45
2024-06-27,1160.62
2024-06-28,1163.44
2024-07-01,1166.33
2024-07-02,1168.84
2024-07-03,1171.34
2024-07-04,1173.85
2024-07-05,1176.39
2024-07-08,1178.97
2024-07-09,1181.52
2024-07-10,1184.14
2024-07-11,1186.67
2024-07-12,1189.12
2024-07-15,1191.59
2024-07-16,1194.33
2024-07-18,1197.21
2024-07-19,1199.84
2024-07-22,1202.48
2024-07-23,1205.1
2024-07-24,1207.59
2024-07-25,1209.99
2024-07-26,1213.02
2024-07-29,1215.69
2024-07-30,1218.23
2024-07-31,1220.95
2024-08-01,1223.78
2024-08-02,1226.46
2024-08-05,1228.84
2024-08-06,1230.98
2024-08-07,1233.08
2024-08-08,1235.25
2024-08-09,1237.53
2024-08-12,1239.73
2024-08-13,1241.92
2024-08-14,1244.21
2024-08-16,1246.59
2024-08-19,1248.81
2024-08-20,1250.8
2024-08-21,1252.92
2024-08-22,1255.24
2024-08-23,1257.74
2024-08-26,1260.29
2024-08-27,1262.9
2024-08-28,1265.82
2024-08-29,1268.8
2024-08-30,1271.99
2024-09-02,1274.97
2024-09-03,1277.81
2024-09-04,1280.64
2024-09-05,1283.29
2024-09-06,1285.84
2024-09-09,1288.39
2024-09-10,1291.27
2024-09-11,1294.12
2024-09-12,1297.63
2024-09-13,1300.98
2024-09-16,1304.31
2024-09-17,1307.87
2024-09-18,1311.32
2024-09-19,1314.84
2024-09-20,1318.79
2024-09-23,1323.08
2024-09-24,1327.4
2024-09-25,1331.71
2024-09-26,1336.08
2024-09-27,1340.04
2024-09-30,1343.72
2024-10-01,1347.25
2024-10-03,1350.5
2024-10-04,1353.39
2024-10-07,1356.46
2024-10-08,1359.45
2024-10-09,1362.63
2024-10-10,1365.76
2024-10-11,1368.96
2024-10-14,1372.21
2024-10-15,1375.65
2024-10-16,1379.21
2024-10-17,1382.42
2024-10-18,1385.65
2024-10-21,1388.71
2024-10-22,1391.73
2024-10-23,1394.65
2024-10-24,1397.48
2024-10-25,1400.15
2024-10-28,1402.77
2024-10-29,1405.1
2024-10-30,1407.37
2024-10-31,1409.41
2024-11-01,1411.47
2024-11-04,1413.26
2024-11-05,1414.91
2024-11-06,1416.74
2024-11-07,1418.32
2024-11-08,1419.83
2024-11-11,1421.23
2024-11-12,1422.56
2024-11-13,1423.84
2024-11-14,1425.1
2024-11-18,1426.21
2024-11-19,1427.2
2024-11-21,1428.17
2024-11-22,1429.58
2024-11-25,1431.06
2024-11-26,1432.52
2024-11-27,1433.96
2024-11-28,1435.22
2024-11-29,1437.13
2024-12-02,1439.18
2024-12-03,1440.99
2024-12-04,1442.41
2024-12-05,1444.13
2024-12-06,1445.66
2024-12-09,1447.22
2024-12-10,1448.53
2024-12-11,1449.9
2024-12-12,1451.5
2024-12-13,1453.79
2024-12-16,1455.87
2024-12-17,1457.45
2024-12-18,1458.89
2024-12-19,1460.3
2024-12-20,1461.47
2024-12-23,1462.72
2024-12-24,1463.92
2024-12-26,1465.27
2024-12-27,1466.61
2024-12-30,1467.81
2024-12-31,1469.0
2025-01-01,1470.26
2025-01-02,1471.65
2025-01-03,1472.91
2025-01-06,1474.06
2025-01-07,1475.23
2025-01-08,1476.46
2025-01-09,1477.76
2025-01-10,1479.13
2025-01-13,1480.31
2025-01-14,1481.5
2025-01-15,1482.75
2025-01-16,1484.22
2025-01-17,1485.65
2025-01-20,1487.19
2025-01-21,1488.58
2025-01-22,1490.0
2025-01-23,1491.45
2025-01-24,1492.98
2025-01-27,1494.07
2025-01-28,1495.31
2025-01-29,1496.35
2025-01-30,1497.79
2025-01-31,1499.07
2025-02-01,1500.3
2025-02-03,1501.82
2025-02-04,1503.41
2025-02-05,1504.97
2025-02-06,1506.11
2025-02-07,1507.81
2025-02-10,1509.65
2025-02-11,1511.51
2025-02-12,1513.5
2025-02-13,1515.5
2025-02-14,1517.51
2025-02-17,1519.08
2025-02-18,1520.57
2025-02-19,1521.81
2025-02-20,1523.02
2025-02-21,1524.18
2025-02-24,1524.95
2025-02-25,1526.11
2025-02-27,1527.34
2025-02-28,1527.77
2025-03-03,1528.45
2025-03-04,1528.91
2025-03-05,1529.8
2025-03-06,1530.77
2025-03-07,1531.76
2025-03-10,1532.75
2025-03-11,1534.05
2025-03-12,1535.13
2025-03-13,1536.1
2025-03-17,1537.12
2025-03-18,1538.02
2025-03-19,1539.01
2025-03-20,1540.66
2025-03-21,1542.5
2025-03-24,1544.26
2025-03-25,1546.11
2025-03-26,1548.02
2025-03-27,1549.78
2025-03-28,1551.61
2025-04-01,1553.33
2025-04-02,1555.33
2025-04-03,1557.23
2025-04-04,1559.08
2025-04-07,1560.35
2025-04-08,1561.94
2025-04-09,1563.47
2025-04-11,1565.39
2025-04-15,1567.71
2025-04-16,1570.25
2025-04-17,1573.42
2025-04-21,1576.51
2025-04-22,1579.25
2025-04-23,1582.26
2025-04-24,1584.88
2025-04-25,1587.19
2025-04-28,1589.52
2025-04-29,1591.86
2025-04-30,1594.57
2025-05-02,1597.13
2025-05-05,1599.8
2025-05-06,1602.8
2025-05-07,1605.73
2025-05-08,1608.41
2025-05-09,1610.79
2025-05-12,1613.38
2025-05-13,1615.44
2025-05-14,1617.62
2025-05-15,1620.1
2025-05-16,1622.03
2025-05-19,1623.98
2025-05-20,1625.82
2025-05-21,1627.78
2025-05-22,1629.81
2025-05-23,1631.82
2025-05-26,1633.96
2025-05-27,1636.05
2025-05-28,1638.24
2025-05-29,1640.48
2025-05-30,1642.63
2025-06-02,1644.73
2025-06-03,1646.69
2025-06-04,1648.96
2025-06-05,1651.25
2025-06-06,1653.43
