Date,Price on NSE
2024-06-06,1370.6
2024-06-07,1425.25
2024-06-10,1426.05
2024-06-11,1427.25
2024-06-12,1438.4
2024-06-13,1425.75
2024-06-14,1427.4
2024-06-18,1428.35
2024-06-19,1392.35
2024-06-20,1381.15
2024-06-21,1416.05
2024-06-24,1419.8
2024-06-25,1414.95
2024-06-26,1459.5
2024-06-27,1475.8
2024-06-28,1444.05
2024-07-01,1454.0
2024-07-02,1418.95
2024-07-03,1419.85
2024-07-04,1423.05
2024-07-05,1429.7
2024-07-08,1435.15
2024-07-09,1435.55
2024-07-10,1445.05
2024-07-11,1437.95
2024-07-12,1433.25
2024-07-15,1437.6
2024-07-16,1466.5
2024-07-18,1483.65
2024-07-19,1461.75
2024-07-22,1465.4
2024-07-23,1465.7
2024-07-24,1455.2
2024-07-25,1449.15
2024-07-26,1514.4
2024-07-29,1481.35
2024-07-30,1470.35
2024-07-31,1491.55
2024-08-01,1505.5
2024-08-02,1493.8
2024-08-05,1465.7
2024-08-06,1443.55
2024-08-07,1441.75
2024-08-08,1451.8
2024-08-09,1464.1
2024-08-12,1458.6
2024-08-13,1459.7
2024-08-14,1471.7
2024-08-16,1483.55
2024-08-19,1469.65
2024-08-20,1449.15
2024-08-21,1463.45
2024-08-22,1486.35
2024-08-23,1506.75
2024-08-26,1513.55
2024-08-27,1522.75
2024-08-28,1556.35
2024-08-29,1565.9
2024-08-30,1589.05
2024-09-02,1571.35
2024-09-03,1560.6
2024-09-04,1561.9
2024-09-05,1547.2
2024-09-06,1539.25
2024-09-09,1542.65
2024-09-10,1577.85
2024-09-11,1577.8
2024-09-12,1646.75
2024-09-13,1634.45
2024-09-16,1635.45
2024-09-17,1661.75
2024-09-18,1654.9
2024-09-19,1664.85
2024-09-20,1711.75
2024-09-23,1750.45
2024-09-24,1756.65
2024-09-25,1760.4
2024-09-26,1771.1
2024-09-27,1734.6
2024-09-30,1709.55
2024-10-01,1698.7
2024-10-03,1673.45
2024-10-04,1640.9
2024-10-07,1662.05
2024-10-08,1657.45
2024-10-09,1678.1
2024-10-10,1678.1
2024-10-11,1687.4
2024-10-14,1695.6
2024-10-15,1717.25
2024-10-16,1733.95
2024-10-17,1701.15
2024-10-18,1707.85
2024-10-21,1692.55
2024-10-22,1692.25
2024-10-23,1685.8
2024-10-24,1678.45
2024-10-25,1666.0
2024-10-28,1663.35
2024-10-29,1637.1
2024-10-30,1633.35
2024-10-31,1612.6
2024-11-01,1616.45
2024-11-04,1591.25
2024-11-05,1578.4
2024-11-06,1598.8
2024-11-07,1575.8
2024-11-08,1569.9
2024-11-11,1560.55
2024-11-12,1555.65
2024-11-13,1550.45
2024-11-14,1550.5
2024-11-18,1537.0
2024-11-19,1525.5
2024-11-21,1525.15
2024-11-22,1569.3
2024-11-25,1578.75
2024-11-26,1577.25
2024-11-27,1577.65
2024-11-28,1560.4
2024-11-29,1627.15
2024-12-02,1643.6
2024-12-03,1620.55
2024-12-04,1584.1
2024-12-05,1615.35
2024-12-06,1597.85
2024-12-09,1602.55
2024-12-10,1578.65
2024-12-11,1586.0
2024-12-12,1610.55
2024-12-13,1681.75
2024-12-16,1662.55
2024-12-17,1615.3
2024-12-18,1601.9
2024-12-19,1600.3
2024-12-20,1578.1
2024-12-23,1586.9
2024-12-24,1583.9
2024-12-26,1599.5
2024-12-27,1599.85
2024-12-30,1586.9
2024-12-31,1587.75
2025-01-01,1595.7
2025-01-02,1609.7
2025-01-03,1598.85
2025-01-06,1588.45
2025-01-07,1590.85
2025-01-08,1599.2
2025-01-09,1607.05
2025-01-10,1615.9
2025-01-13,1597.2
2025-01-14,1600.1
2025-01-15,1607.45
2025-01-16,1630.2
2025-01-17,1627.5
2025-01-20,1641.15
2025-01-21,1626.15
2025-01-22,1631.75
2025-01-23,1636.0
2025-01-24,1644.8
2025-01-27,1602.6
2025-01-28,1618.35
2025-01-29,1600.45
2025-01-30,1640.75
2025-01-31,1626.3
