companyDescription,mgIndustry,isInId,exchangeCodeBse,exchangeCodeNse
"Bharti Airtel Limited is a telecommunication company. It operates through two business divisions: India & South Asia and Africa. Its B2C Services consists of Mobile Services (India), Homes Services, and Digital TV Services. Its B2B Services consists of Airtel Business and South Asia. Its Mobile Services (India) segment offers postpaid, pre-paid, roaming, Internet and other value-added services. Its Homes Services segment provides fixed-line telephone and broadband services for homes in approximately 1,290 cities. Its Digital TV Services provides direct-to-home (DTH) platform, which offers a total of 725 channels including 94 HD channels, 64 SVOD services, four international channels and four interactive services. Its Airtel Business segment offers fixed-line voice (PRIs), data and other connectivity solutions, such as Multi-Protocol Label Switching (MPLS), Voice over Internet Protocol (VoIP), SIP trucking. Its South Asia segment represents its operation in Bangladesh.",Communications Services,INE397D01024,532454,BHARTIARTL
